STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,CT,FTEMP,A_PARAM,M_PARAM,N_PARAM,RTSH,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,DNS,DNSV,A,M,N,RW,RWA,RO,RT_RO,GROUP_ID,RT_R0_GRAD,PHIE_RTR0_GRAD,FLUID_RTROPHIE,PHIE_DEN.1,PHIT_DEN.1,NOD
ABAB,ABB-138,1298.1432,8.8101,-55.9722,124.5964,1.4499,0.3857,2.4046,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6897027381198704,139.90716,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2071035087719297,0.0715514619883042,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1298.2956,8.8354,-56.1797,129.2735,1.4622,0.3963,2.4171,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6839009711393791,139.91478,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2250134502923976,0.0536415204678362,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1298.448,8.8608,-56.5764,125.3685,1.4534,0.3802,2.4239,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6880418329434429,139.9224,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2128900584795322,0.0657649122807017,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1298.6004,8.8354,-56.6042,134.4531,1.424,0.3851,2.4189,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.702247191011236,139.93002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2148660818713449,0.063788888888889,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1298.7528,8.8481,-56.2847,127.9272,1.4274,0.4116,2.4142,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7005744710662744,139.93764,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2386175438596492,0.0400374269005847,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1298.9052,8.8481,-56.6458,125.8389,1.4655,0.428,2.4175,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6823609689525759,139.94526000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2569473684210526,0.0217076023391813,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1299.0576,8.9115,-56.9453,121.1837,1.4864,0.443,2.4214,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6727664155005383,139.95288,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2742280701754387,0.0044269005847952,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1299.21,8.8861,-56.0764,128.4681,1.5204,0.3874,2.4232,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6577216521967904,139.96050000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.219680701754386,0.0589742690058479,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1299.3624,8.9495,-56.3472,134.3465,1.5545,0.3643,2.4179,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6432936635574139,139.96812,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1934812865497076,0.0851736842105263,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1299.5148,8.9876,-56.1528,133.5524,1.6385,0.3765,2.4143,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6103143118706134,139.97574,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2035760233918128,0.0750789473684211,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1299.6672,8.9876,-55.8516,124.4148,1.6648,0.3813,2.4099,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6006727534839019,139.98336,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2058029239766081,0.0728520467836258,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1299.8196,8.9622,-55.507,116.0849,1.6808,0.3413,2.4168,GUF,0.9564988888888888,0.9564988888888888,1.6868011034200887,0.1500051084263498,0.0181567132635303,0.1078284840968635,0.0130503333333333,0.1027221041666666,2.178825052020825,0,,,,,1.2951379310344828,1.0,0.0003270294306208,0.0003317298854105,0.0003221215102802,0.5949547834364588,139.99098,1,1.8,1.8,1,0.7585460369515401,0.7545447471331143,0.7515482722990616,0.7490672155281541,0.7469136863367809,0.7449918760134628,0.743245111670594,0.7416365913207733,0.7401408220198897,0.7387392848914666,0.7374180268349317,0.7361662258233646,0.7349752882035172,0.7338382551769238,0.7327493981631824,0.7317039344215855,0.7306978219515546,0.7297276082346301,0.7287903164954785,0.7278833587021067,0.7270044680041284,0.726151645552511,0.7253231181285439,0.7245173040130618,0.7237327852185823,-0.0009977107695945,-0.1698380116959063,0.0966951582196231,1,1.8,1.8,1,0.0006817653544287,1.0056196288681798,0.6751803711318203,17,,,,0.0181567132635303,0.1078284840968635,
ABAB,ABB-138,1299.972,8.9242,-54.9375,110.857,1.7151,0.3277,2.4373,GUF,0.898411111111111,0.898411111111111,2.3249863283386176,0.1304878048780489,0.0189245518674167,0.1031505935340833,0.0189245518674167,0.1031505935340833,2.6283187374251256,0,,,,,1.2951379310344828,1.0,0.0007138559746021,0.0007347465648402,0.0006906128124545,0.583056381552096,139.9986,1,1.8,1.8,1,0.7757991609325928,0.7699180118423783,0.7655306928053226,0.7619089556038441,0.7587733235202152,0.7559813375043082,0.7534487582034868,0.7511209001563831,0.7489598941981439,0.7469382393308039,0.7450352210383937,0.7432347778789429,0.7415241593639165,0.7398930436500268,0.7383329361022479,0.7368367466625025,0.7353984850804135,0.7340130361802507,0.7326759908943261,0.7313835170359848,0.7301322589582216,0.7289192585814491,0.7277418924808119,0.7265978212150132,0.7254849481067709,-0.0014261858547672,-0.1682263157894737,0.0821204061078622,1,1.8,1.8,1,0.0013581118372591,1.060969984894964,0.6541300151050362,17,,,,0.0189245518674167,0.1031505935340833,
ABAB,ABB-138,1300.1244,8.9622,-53.5695,106.0886,2.1166,0.326,2.4608,GUF,0.8454288888888889,0.8454288888888889,2.519870753482752,0.194731658927211,0.0242410927642991,0.1035000510976323,0.0242410927642991,0.1035000510976323,2.802563324175709,0,,,,,1.2951379310344828,1.0,0.0013784644751716,0.0014489415697017,0.0012987254080231,0.4724558253803269,140.00621999999998,1,1.8,1.8,1,0.715779724832716,0.7087882434664476,0.7035916617189821,0.6993140853590556,0.6956195274591959,0.692336791963783,0.6893646844296847,0.6866375361925628,0.6841098881057047,0.681748738447539,0.6795292376950287,0.6774321245785581,0.6754421133780506,0.6735468339044957,0.6717361090384405,0.6700014471331359,0.6683356760305353,0.6667326732298817,0.6651871630438672,0.6636945614848798,0.6622508558407987,0.6608525099105688,0.6594963885215992,0.6581796967431812,0.6568999304453473,-0.0016517594312027,-0.1802690058479531,0.0553139564652372,1,1.8,1.8,1,0.0026171748610644,1.1250670145073214,0.9915329854926788,17,,,,0.0242410927642991,0.1035000510976323,
ABAB,ABB-138,1300.2768,8.9749,-53.875,108.0412,2.4384,0.293,2.4656,GUF,0.8671244444444445,0.8671244444444445,2.56740308392146,-0.015,0.0020471856461689,0.0833401023128355,0.0020471856461689,0.0833401023128355,2.591929607468206,0,,,,,1.2951379310344828,1.0,1.0514246900703615e-05,1.1102033955332035e-05,9.882055123229108e-06,0.4101049868766404,140.01384000000002,1,1.8,1.8,1,0.6648445601267489,0.6641334230191668,0.6635971166327997,0.66315060369981,0.6627612178012249,0.6624122935317016,0.6620939684692545,0.6617998354349951,0.6615254542919422,0.6612675982750225,0.6610238351988318,0.6607922779167049,0.6605714272806816,0.6603600688688058,0.6601572025648161,0.6599619930577364,0.6597737341347525,0.6595918223430894,0.6594157371815437,0.6592450259462641,0.6590792919604118,0.6589181853077704,0.6587613954485978,0.6586086452705725,0.6584596862480279,-0.0001867182539907,-0.1500760233918127,0.0915525133203379,1,1.8,1.8,1,3.5252340781933285e-05,1.1656630139625288,1.272736986037471,17,,,,0.0020471856461689,0.0833401023128355,
ABAB,ABB-138,1300.4292,8.9876,-53.3958,102.619,1.9415,0.2846,2.4401,GUF,0.8068777777777778,0.8068777777777778,2.398737126747598,0.0113543524538291,0.0180873417944335,0.0937321334611001,0.0180873417944335,0.0937321334611001,2.5432765261531065,0,,,,,1.2951379310344828,1.0,0.0007414729405862,0.00077785494604,0.000697198082005,0.5150656708730363,140.02146,1,1.8,1.8,1,0.7814277247224215,0.7753378141269047,0.7707963738526489,0.7670484488414763,0.7638043250995691,0.7609163306308735,0.7582971465062781,0.7558900899436632,0.7536559098892838,0.7515661026810054,0.7495991992189995,0.7477385534765182,0.7459709512794791,0.7442856957334458,0.7426739838017966,0.741128468231742,0.7396429416533662,0.7382121036413576,0.7368313855816236,0.7354968167296589,0.7342049202097477,0.7329526311637106,0.7317372315455092,0.7305562976041516,0.7294076571630894,-0.0014730500725177,-0.1267637426900586,0.0980767608836907,1,1.8,1.8,1,0.0014171373249029,1.2159608727648077,0.7255391272351925,17,,,,0.0180873417944335,0.0937321334611001,
ABAB,ABB-138,1300.5816,8.9622,-53.4766,106.8806,1.934,0.2943,2.4198,GUF,0.8542288888888889,0.8542288888888889,2.2428258914279597,-0.015,0.0107967860888779,0.0908807444222112,0.0107967860888779,0.0908807444222112,2.342241282416256,0,,,,,1.2951379310344828,1.0,0.0002570028402781,0.0002682126689097,0.0002441721116898,0.5170630816959669,140.02908000000002,1,1.8,1.8,1,0.756943595988472,0.7533369895877781,0.7506337810581472,0.7483940513935284,0.7464488920702629,0.7447121675105198,0.7431329233335626,0.7416780689295588,0.7403246808502192,0.7390561057900029,0.7378597955330995,0.7367260171181341,0.7356470412634758,0.7346166087475636,0.7336295665990216,0.7326816124044865,0.7317691098932592,0.7308889529300858,0.7300384632414367,0.7292153121836175,0.728417459988438,0.7276431079401289,0.7268906602716695,0.7261586934707169,0.725445931307151,-0.0009048955572791,-0.1245923976608187,0.1134427283950617,1,1.8,1.8,1,0.0005576819192664,1.1545309897541085,0.7794690102458914,17,,,,0.0107967860888779,0.0908807444222112,
ABAB,ABB-138,1300.734,8.9495,-53.3611,109.0737,2.1914,0.3351,2.4095,GUF,0.8785966666666667,0.8785966666666667,2.1164012520249305,0.2272686087696659,0.0366270553101186,0.1189954928101185,0.0364209999999999,0.1187894374999999,2.598735359627597,0,,,,,1.2951379310344828,1.0,0.0031144861037753,0.0032586866947799,0.0029577702175487,0.4563292872136534,140.0367,1,1.8,1.8,1,0.6763858249345953,0.6672030376072096,0.660421099220429,0.654866079983495,0.650088087944006,0.6458580787711902,0.6420407690379373,0.6385484339745678,0.635320389981905,0.6323126140109522,0.6294919806736831,0.6268328314217558,0.6243148173324627,0.6219214816688885,0.6196392941374916,0.6174569725858071,0.6153649940954073,0.6133552346370594,0.6114206982693802,0.6095553101228477,0.6077537557303868,0.6060113546318349,0.6043239597268493,0.6026878762476712,0.6010997958748882,-0.0020744487684567,-0.1593690058479532,0.0854563226120859,1,1.8,1.8,1,0.0056383887510538,1.039696352954268,1.1517036470457318,17,,,,0.0366270553101186,0.1189954928101185,
ABAB,ABB-138,1300.8864,8.9495,-53.993,111.2454,2.5664,0.3494,2.4137,GUF,0.9027266666666668,0.9027266666666668,2.0768247549859487,0.3438318141319994,0.0351244081747249,0.1197550331747249,0.0291819999999999,0.1138126249999999,2.685408606279407,0,,,,,1.2951379310344828,0.9841700901071444,0.002139428618742,0.0022401090955949,0.0020345899865463,0.3896508728179551,140.04432000000003,1,1.8,1.8,1,0.6125370433157067,0.6057775035337791,0.6007639649594549,0.5966438597826995,0.5930902434871442,0.5899365702054966,0.5870844179537623,0.5844699319713287,0.5820489186948269,0.579789302197728,0.5776669352520486,0.5756631049125287,0.5737629637142135,0.571954498617996,0.5702278283617997,0.5685747098338003,0.5669881821964092,0.5654623045329873,0.5639919586447592,0.562572698264996,0.5612006320059836,0.5598723312561323,0.5585847568242347,0.5573351998711434,0.5561212338706294,-0.0015731867015619,-0.1761251461988303,0.075424126705653,1,1.8,1.8,1,0.004431302952519,1.026609200731604,1.539790799268396,17,,,,0.0351244081747249,0.1197550331747249,
ABAB,ABB-138,1301.0388,9.0129,-54.7153,106.1705,2.4819,0.3377,2.4055,GUF,0.846338888888889,0.846338888888889,2.160401677573303,0.2699537221157669,0.0464870576208633,0.1258313284541966,0.0460983333333333,0.1254426041666666,2.6637292824548817,0,,,,,1.2951379310344828,1.0,0.0054601872905508,0.0058012571553903,0.0050884611924826,0.4029171199484266,140.05194,1,1.8,1.8,1,0.6419941382714296,0.6310887951203459,0.6230805776548994,0.6165499984236359,0.6109535999294373,0.6060149480944612,0.6015709048782366,0.5975157673371242,0.5937764717506963,0.590300053589115,0.587046688577665,0.5839855514303133,0.5810922129039636,0.5783469301106572,0.5757334820785864,0.573238352182921,0.5708501390641313,0.568559122600241,0.5663569378436855,0.5642363258442495,0.5621909403222543,0.5602151956324912,0.5583041457397091,0.5564533868180541,0.5546589780791272,-0.002368407655286,-0.1596298245614035,0.0762067137751786,1,1.8,1.8,1,0.0097592778372537,1.0607182698440347,1.4211817301559653,17,,,,0.0464870576208633,0.1258313284541966,
ABAB,ABB-138,1301.1912,9.089,-54.8194,105.7095,2.0719,0.3226,2.3955,GUF,0.8412166666666667,0.8412166666666667,2.10676498373045,0.1774378083342081,0.0450314827029577,0.1238955452029576,0.0450314827029577,0.1238955452029576,2.5449052684370645,0,,,,,1.2951379310344828,1.0,0.0047057403533837,0.0049424251740196,0.0044352711252654,0.4826487764853516,140.05956,1,1.8,1.8,1,0.7133853672680933,0.7014616406251079,0.6927015834919422,0.6855553774525371,0.6794296167094781,0.6740224376777169,0.6691556823856077,0.6647139080985651,0.6606173135472113,0.656808046405218,0.6532426045344761,0.6498873138120487,0.6467154856781787,0.6437055500750996,0.6408397837843157,0.6381034175468951,0.6354839926990948,0.632970887135769,0.6305549591801659,0.6282282754217686,0.6259838995501785,0.6238157262851467,0.6217183491769995,0.6196869542094147,0.6177172333121516,-0.0025976789528349,-0.1386818713450293,0.095727334307992,1,1.8,1.8,1,0.0078108452676913,1.0714685648379152,1.0004314351620849,17,,,,0.0450314827029577,0.1238955452029576,
ABAB,ABB-138,1301.3436,9.1778,-54.9028,108.7926,1.7301,0.3302,2.3804,GUF,0.8754733333333332,0.8754733333333332,1.891083569784248,0.1909979120937955,0.0456481886017092,0.1277238136017092,0.037358,0.1194336249999999,2.4067673386812363,0,,,,,1.2951379310344828,1.0,0.0028264712015466,0.0029218590114172,0.0027173986203931,0.5780012716027976,140.06718,1,1.8,1.8,1,0.7724969800359425,0.7617541393733542,0.7538244157192966,0.7473320368481421,0.7417498048591182,0.7368093396855848,0.7323521364226878,0.7282754196841723,0.7245080995585287,0.7209986072146577,0.7177081419766889,0.7146066512436119,0.7116703028491633,0.7088798242810501,0.706219371180003,0.703675732640039,0.7012377584224077,0.6988959368015096,0.6966420773232535,0.694469068294812,0.692370688573033,0.6903414595064162,0.6883765270419517,0.6864715668164981,0.6846227069876687,-0.0024175600713231,-0.137451461988304,0.1065035341130604,1,1.8,1.8,1,0.0046597403553463,1.0415539058511436,0.6885460941488564,17,,,,0.0456481886017092,0.1277238136017092,
ABAB,ABB-138,1301.496,9.2919,-56.0347,116.6722,1.506,0.3674,2.3727,GUF,0.9630244444444443,0.9630244444444443,0.3594296532243485,0.8205811647334563,0.0455201795825501,0.1358037212492168,0.0110926666666666,0.1013762083333333,3.771970348796689,0,,,,,1.2951379310344828,1.0,0.0002187960398987,0.0002211119668888,0.0002163764991871,0.6640106241699867,140.0748,1,1.8,1.8,1,0.80449921174583,0.8008366593137746,0.7980905456264512,0.7958146352197395,0.7938375887205951,0.7920720284336025,0.7904662638201047,0.7889867253483448,0.7876101572285457,0.7863196643132256,0.785102515859785,0.7839488371012215,0.7828507859623508,0.7818020117351461,0.7807972860116973,0.779832243294415,0.7789031939118309,0.7780069860416506,0.7771409019547905,0.7763025786488774,0.7754899462121724,0.7747011793059361,0.7739346585069866,0.7731889391672404,0.772462726077837,-0.0009213104413797,-0.1701485380116959,0.0982030103963613,1,1.8,1.8,1,0.0004559211135552,1.0039031992117915,0.5020968007882085,17,,,,0.0455201795825501,0.1358037212492168,
ABAB,ABB-138,1301.6484,9.368,-57.2968,122.0422,1.4285,0.3822,2.3771,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7000350017500875,140.08242,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1875216374269006,0.0911333333333333,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1301.8008,9.4314,-59.7083,130.5569,1.3739,0.4159,2.3898,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7278550112817527,140.09004,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.228648538011696,0.0500064327485379,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1301.9532,9.4821,-60.9444,126.3865,1.3246,0.4028,2.4093,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7549448890231013,140.09766000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2269520467836257,0.0517029239766082,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1302.1056,9.4441,-60.0556,126.3999,1.3106,0.3994,2.4058,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7630093087135663,140.10528,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2215052631578948,0.0571497076023391,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1302.258,9.2158,-60.0069,128.3695,1.2897,0.4131,2.4039,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7753741180119407,140.11290000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2340941520467837,0.0445608187134502,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1302.4104,9.2158,-60.1667,132.4874,1.2821,0.4283,2.3972,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7799703611262772,140.12052,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.245376023391813,0.0332789473684209,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1302.5628,9.2665,-60.1875,130.7751,1.2406,0.4526,2.4086,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.8060615831049492,140.12814,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2763426900584794,0.0023122807017545,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1302.7152,9.368,-60.3203,129.6443,1.2077,0.422,2.421,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.8280202036929701,140.13576,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2529941520467835,0.0256608187134504,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1302.8676,9.4948,-60.1736,134.1809,1.1995,0.4493,2.4295,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.8336807002917882,140.14338,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2852649122807017,-0.0066099415204677,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1303.02,9.4187,-60.6875,134.8699,1.239,0.4293,2.4296,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.8071025020177562,140.151,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2653233918128657,0.0133315789473683,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1303.1724,9.2919,-60.3889,128.5063,1.2961,0.4352,2.4324,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7715454054471106,140.15861999999998,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2728608187134502,0.0057941520467837,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1303.3248,9.2412,-59.875,122.4867,1.3303,0.4144,2.4304,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7517101405697962,140.16624000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2508912280701755,0.0277637426900584,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1303.4772,9.2665,-58.7188,122.1171,1.3052,0.4009,2.4248,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7661661048115231,140.17386,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2341163742690057,0.0445385964912282,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1303.6296,9.2666,-59.7291,129.5004,1.3312,0.3776,2.4201,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7512019230769231,140.18148000000002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.20806783625731,0.0705871345029239,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1303.782,9.2412,-59.993,130.5279,1.3218,0.3847,2.4126,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7565441065214101,140.1891,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2107818713450291,0.0678730994152048,1,1.8,1.8,1,,,,17,,,,,,
ABAB,ABB-138,1303.9344,9.2412,-59.8403,130.0911,1.2972,0.3912,2.4112,GUF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.7708911501695961,140.19672000000003,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2164631578947368,0.0621918128654971,1,1.8,1.8,1,,,,17,,,,,,
