DEPTH,STRUKTUR,WELL_NAME,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO,GR_RAW,GR_NORM,GR_RAW_NORM,VSH_GR,VSH_DN,VSH_DIFF,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,GAS_EFFECT_NPHI,NPHI_DIFF,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,IQUAL,NOD,RGBE,R_RGBE,RPBE,R_RPBE,CT,FTEMP,A_PARAM,M_PARAM,N_PARAM,RTSH,DNS,DNSV,A,M,N,RW,RWA,RO,RT_RO,GROUP_ID,GR_MovingAvg_5,GR_MovingAvg_10,RGSA,NGSA,DGSA,RO.1,RT_RO.1,RT_R0_GRAD,PHIE_RTR0_GRAD,FLUID_RTROPHIE,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD
1773.0192,BNG,BNG-008,143.742,0.255,2.311,3.736,F2,,,,,,,,,,,,,,143.742,143.742,0.5986421052631579,0.5698708953129386,0.0287712099502193,0.5986421052631579,2.1036756799286627,0.113303522253403,0.1019174153881028,0.1580401127565238,0.1019174153881028,0.1580401127565238,2.4793221956224665,1.2951379310344828,1.0,0.0422827044091194,0.0468413529315489,0.0364624237575425,False,0.8292678731128679,-0.7691787499930194,False,-0.0181159692008102,True,0.0358178715085055,False,False,True,1,Zona Lemah,0,,,,,,0.26766595289079226,163.65096,1,1.8,1.8,1,-0.0216666666666666,0.1451479316712835,1,1.8,1.8,1,0.061270861986001,1.465399953593484,2.270600046406516,117,147.009,148.6592,4.50517874999302,0.2368840307991897,2.346817871508505,1.465399953593484,2.270600046406516,,,,0.6330045371201557,0.6050946752674908,0.5855146481994509,0.5700885136795553,0.557238579530829,0.5461716142871984,0.5364244665911263,0.5277000364728758,0.5197949054594093,0.5125629458419969,0.5058952363451418,0.49970817281307417,0.4939360333987407,0.4885261193625111,0.4834354615344495,,,,,,,,,,,
1773.1716,BNG,BNG-008,145.379,0.265,2.304,3.701,F2,,,,,,,,,,,,,,145.379,145.379,0.6072578947368421,0.6031574515857423,0.0041004431510998,0.6072578947368421,2.078254780825772,0.1335729888369226,0.1071649924877958,0.1640954201193747,0.1071649924877958,0.1640954201193747,2.482878121835657,1.2951379310344828,1.0,0.0460290096893029,0.0510411789567055,0.0396981099049757,False,0.8492215587786591,-0.657108860687353,False,-0.0235728479248175,True,0.0351485400985742,False,False,True,1,Zona Lemah,0,,,,,,0.2701972439881113,163.65858,1,1.8,1.8,1,-0.0275730994152046,0.1416423314866112,1,1.8,1.8,1,0.0664376669548274,1.41541451017088,2.28558548982912,117,146.5034,148.5094,4.358108860687353,0.2414271520751825,2.339148540098574,1.41541451017088,2.28558548982912,,,,0.6253077095301193,0.5969476033096609,0.5770942366577674,0.5614774666550241,0.5484853736890425,0.5373081034020388,0.5274731067887027,0.5186774374526967,0.5107137900903913,0.5034333232375011,0.4967251480781033,0.49050419052915156,0.4847036034230799,0.4792698088508234,0.47415913890388045,,,,,,,,,,,
1773.324,BNG,BNG-008,144.249,0.261,2.348,3.706,F2,,,,,,,,,,,,,,144.249,144.249,0.6013105263157894,0.6904434465338202,-0.0891329202180307,0.6013105263157894,2.194161793243653,0.1267686235165213,0.0915436538023336,0.1479165156444388,0.0915436538023336,0.1479165156444388,2.550077214220936,1.2951379310344828,1.0,0.0338457599965566,0.0374793633895913,0.0292102148998697,False,0.8255796191152648,-0.7829674044661465,False,-0.0228073485414143,False,-0.0021149493414642,False,False,False,0,Non Prospek,0,,,,,,0.26983270372369134,163.6662,1,1.8,1.8,1,-0.0493040935672514,0.1182540735610958,1,1.8,1.8,1,0.0500998299222621,1.4983720067877828,2.207627993212217,117,146.3154,148.5999,4.4889674044661465,0.2381926514585857,2.345885050658536,1.4983720067877828,2.207627993212217,,,,0.6403689718359536,0.6144757132743778,0.5961976390828096,0.5817309862215936,0.569635313308964,0.5591849387976786,0.5499553810840156,0.5416738877834251,0.5341534168182749,0.5272594052073548,0.5208914106405765,0.5149722337187657,0.5094411096015268,0.5042492543884188,0.4993568439496566,,,,,,,,,,,
1773.4764,BNG,BNG-008,149.087,0.256,2.399,3.71,F2,,,,,,,,,,,,,,149.087,149.087,0.6267736842105263,0.7897838899803536,-0.1630102057698274,0.6267736842105263,2.3133536869121314,0.0981420896027527,0.0654231664201209,0.1241831993148577,0.0654231664201209,0.1241831993148577,2.59250533628082,1.2951379310344828,1.0,0.016793210997519,0.0187136696630614,0.0144481961445892,False,0.9191328367486212,-0.3264132926899972,False,-0.0051873761184151,False,-0.0771193839026445,False,False,False,0,Non Prospek,0,,,,,,0.2695417789757412,163.67382,1,1.8,1.8,1,-0.0741286549707602,0.1005249476762079,1,1.8,1.8,1,0.0273962245473771,1.5184293154494617,2.1915706845505385,117,147.5588,148.41109999999998,4.036413292689997,0.2508126238815849,2.3218806160973555,1.5184293154494617,2.1915706845505385,,,,0.6351468149995319,0.6160995982467574,0.6024149054136768,0.5914396881348443,0.5821634729258677,0.5740746340777456,0.5668725244381154,0.5603631329882248,0.5544128762615049,0.5489252806962651,0.5438280701598295,0.5390654974566226,0.5345935339854176,0.5303767163169493,0.5263860025428343,,,,,,,,,,,
1773.6288,BNG,BNG-008,149.12,0.252,2.379,3.716,F2,,,,,,,,,,,,,,149.12,149.12,0.6269473684210527,0.7207970811114234,-0.0938497126903706,0.6269473684210527,2.259678329571106,0.0873024830699774,0.0701027087944833,0.1288790245839569,0.0701027087944833,0.1288790245839569,2.5511682969591187,1.2951379310344828,1.0,0.0192949623253369,0.021507155826019,0.0165964801751362,False,0.9168855123752336,-0.3368506011328858,False,-0.0012966991449394,False,-0.0559694239092545,False,False,False,0,Non Prospek,0,,,,,,0.2691065662002153,163.68144,1,1.8,1.8,1,-0.0584327485380117,0.1162692520775622,1,1.8,1.8,1,0.0310740846573661,1.4973946970024723,2.218605302997528,117,148.7276,148.0211,4.052850601132886,0.2507033008550605,2.323030576090745,1.4973946970024723,2.218605302997528,,,,0.6312252941025828,0.6112104131583577,0.5968721052963455,0.5853977930954388,0.5757171540742148,0.567288664647598,0.5597943279237193,0.5530290697105491,0.5468517759385022,0.5411605943541904,0.5358792622869188,0.5309489897013697,0.5263233692181328,0.5219650404427445,0.5178434231325493,,,,,,,,,,,
1773.7812,BNG,BNG-008,149.959,0.247,2.401,3.721,F2,,,,,,,,,,,,,,149.959,149.959,0.6313631578947368,0.7493264103283748,-0.1179632524336379,0.6313631578947368,2.317077854399565,0.0705922245541896,0.0590333624325562,0.1182236584851877,0.0590333624325562,0.1182236584851877,2.568210478660949,1.2951379310344828,1.0,0.0136219358959989,0.0152002622020441,0.011711123099606,False,0.9316157816038868,-0.2731358588772066,True,0.0054708368083463,False,-0.0808494325486406,False,True,False,1,Zona Lemah,0,,,,,,0.26874496103198064,163.68905999999998,1,1.8,1.8,1,-0.066298245614035,0.1096342366882118,1,1.8,1.8,1,0.0228367978207762,1.5303925478564449,2.1906074521435555,117,149.8132,146.95440000000002,3.994135858877207,0.2524708368083463,2.320150567451359,1.5303925478564449,2.1906074521435555,,,,0.6345460575831513,0.6171428122682625,0.6045851691748862,0.5944809124806174,0.5859178209641925,0.5784335284817334,0.571756069075875,0.5657097785649577,0.5601735999697446,0.555060032902594,0.5503034707511575,0.5458532710395291,0.5416694065483882,0.53771961312028,0.5339774499251699,,,,,,,,,,,
1773.9336,BNG,BNG-008,151.223,0.236,2.409,3.724,F2,,,,,,,,,,,,,,151.223,151.223,0.6380157894736843,0.7134437271961832,-0.0754279377224989,0.6380157894736843,2.336735391191822,0.0350691364845805,0.0479206274075376,0.1077346076706954,0.0479206274075376,0.1077346076706954,2.540697907277446,1.2951379310344828,1.0,0.0089098864219724,0.0099559381063428,0.0076566920833539,False,0.9583829147494056,-0.161712007891686,True,0.0191141360735007,False,-0.094241882751763,False,True,False,1,Zona Lemah,0,,,,,,0.26852846401718583,163.69668000000001,1,1.8,1.8,1,-0.0599766081871344,0.1178096629732226,1,1.8,1.8,1,0.0157018261360581,1.5574484224760718,2.1665515775239284,117,149.53879999999998,146.8445,3.8857120078916862,0.2551141360735007,2.3147581172482368,1.5574484224760718,2.1665515775239284,,,,0.6363538732719797,0.6217805281909402,0.6111845060251443,0.6026091280450687,0.5953068324142696,0.5888980716086103,0.583159243593023,0.5779457080897741,0.5731576462321232,0.5687228099090592,0.5645869568111648,0.5607081629788306,0.557053250869495,0.5535954450413907,0.5503127767010482,,,,,,,,,,,
1774.086,BNG,BNG-008,149.677,0.246,2.344,3.689,F3,,,,,,,,,,,,,,149.677,149.677,0.629878947368421,0.6051080550098229,0.024770892358598,0.629878947368421,2.1636072124340537,0.0690108499352986,0.0776116419188217,0.1366627932346112,0.0776116419188217,0.1366627932346112,2.472347591369328,1.2951379310344828,1.0,0.0234731416102166,0.0261536508594939,0.0202075645430357,False,0.9150220958946148,-0.3425966319843603,True,0.0055168053898815,False,-0.0210606215476283,False,True,False,1,Zona Lemah,0,,,,,,0.27107617240444565,163.7043,1,1.8,1.8,1,-0.0319649122807016,0.1435539873807326,1,1.8,1.8,1,0.0370490454887494,1.4558022687797114,2.2331977312202884,117,147.5934,146.7339,4.03159663198436,0.2515168053898815,2.3229393784523715,1.4558022687797114,2.2331977312202884,,,,0.6262523703911084,0.6047768823088485,0.5894591418955207,0.5772411445285504,0.5669607411528772,0.558030643716646,0.5501063554913018,0.5429659385659572,0.53645682176686,0.5304689845169059,0.5249201205239942,0.5197468344839155,0.514899124582789,0.5103367684888044,0.5060268685817421,,,,,,,,,,,
1774.2384,BNG,BNG-008,147.715,0.251,2.332,3.615,F3,,,,,,,,,,,,,,147.715,147.715,0.6195526315789474,0.6009963513892782,0.0185562801896691,0.6195526315789474,2.139838832399529,0.0897800373521477,0.0872447149057146,0.1453277741162409,0.0872447149057146,0.1453277741162409,2.479006683641221,1.2951379310344828,1.0,0.0296711819098211,0.0328925631132049,0.0256418092538936,False,0.8542512729758284,-0.6167759590886659,False,-0.0043771611366484,True,0.0014486612430704,False,False,True,1,Zona Lemah,0,,,,,,0.276625172890733,163.71192000000002,1,1.8,1.8,1,-0.0299473684210525,0.1426940520160049,1,1.8,1.8,1,0.0448165820331881,1.4517854343341208,2.1632145656658794,117,146.1302,145.9041,4.231775959088666,0.2466228388633515,2.3334486612430703,1.4517854343341208,2.1632145656658794,,,,0.6358240777096444,0.6116040721939854,0.5944392889130429,0.5808136279330351,0.5693937044539499,0.5595069510574701,0.5507595181248996,0.5428980751974275,0.5357487308011604,0.5291862682576643,0.5231171401835355,0.5174693866956606,0.5121863218256368,0.5072224013776978,0.5025404184076745,,,,,,,,,,,
1774.3908,BNG,BNG-008,139.393,0.25,2.368,3.579,F3,,,,,,,,,,,,,,139.393,139.393,0.5757526315789474,0.6838619141173166,-0.1081092825383691,0.5757526315789474,2.256716538265907,0.114288461299887,0.0857983742732965,0.1397751834838228,0.0857983742732965,0.1397751834838228,2.575299951926481,1.2951379310344828,1.0,0.0299317373152956,0.0327315173209024,0.0261055984298487,False,0.6967937558861926,-1.5573835708432475,False,-0.026659325434641,True,0.0072198066651982,False,False,True,1,Zona Lemah,0,,,,,,0.27940765576976806,163.71954,1,1.8,1.8,1,-0.0499999999999999,0.1104363327177594,1,1.8,1.8,1,0.043055040715469,1.6243962562852068,1.9546037437147927,117,144.74020000000002,144.79659999999998,5.136383570843248,0.223340674565359,2.375219806665198,1.6243962562852068,1.9546037437147927,,,,0.6821281336234755,0.6550395151626617,0.6358942364248488,0.6207274171023,0.6080369382945856,0.597065756547247,0.5873708916090443,0.5786676130735158,0.5707606058599674,0.5635093150390903,0.5568087972203952,0.5505783725856954,0.5447545210276321,0.5392862344611143,0.5341318635007493,,,,,,,,,,,
1774.5432,BNG,BNG-008,142.643,0.24,2.323,3.505,F3,,,,,,,,,,,,,,142.643,142.643,0.5928578947368421,0.5236037047431943,0.0692541899936478,0.5928578947368421,2.138069599389841,0.0798240624636425,0.0913593002140737,0.1469397278456526,0.0913593002140737,0.1469397278456526,2.467325152677507,1.2951379310344828,1.0,0.0328817728324035,0.0360429029650644,0.0286634421215755,False,0.7299609613866246,-1.296626642254877,False,-0.0073154925599854,True,0.0374503682962203,False,False,True,1,Zona Lemah,0,,,,,,0.28530670470756064,163.72716000000003,1,1.8,1.8,1,-0.0136842105263157,0.1515185887965529,1,1.8,1.8,1,0.0472109781044453,1.5305934400849648,1.974406559915035,117,141.995,143.92770000000002,4.801626642254877,0.2326845074400145,2.3604503682962203,1.5305934400849648,1.974406559915035,,,,0.6687074112864974,0.6414213915535324,0.6221721940183257,0.6069439947012557,0.5942163944536983,0.5832235807218265,0.5735176777216888,0.5648109487410777,0.556906106745504,0.5496612391040298,0.5429704322622777,0.5367522924926458,0.5309427617029389,0.5254904183649999,0.5203532901020632,,,,,,,,,,,
1774.6956,BNG,BNG-008,144.273,0.242,2.314,3.469,F3,,,,,,,,,,,,,,144.273,144.273,0.6014368421052632,0.5117036205444854,0.0897332215607777,0.6014368421052632,2.1087742812999326,0.0790266351499465,0.0931273182969852,0.1495120222443536,0.0931273182969852,0.1495120222443536,2.446839308475905,1.2951379310344828,1.0,0.0336377438780328,0.0369083199417515,0.029322547846615,False,0.7480205552767547,-1.1685730927828977,False,-0.0049416655510012,True,0.0391142842403069,False,False,True,1,Zona Lemah,0,,,,,,0.28826751225136926,163.73478,1,1.8,1.8,1,-0.0104210526315789,0.1571723130193905,1,1.8,1.8,1,0.0483663233185925,1.4913021793042502,1.9776978206957496,117,140.05440000000002,143.0215,4.6375730927828975,0.2370583344489987,2.353114284240307,1.4913021793042502,1.9776978206957496,,,,0.6630730105136329,0.6358997415913386,0.6167358153213803,0.601578442928543,0.5889123269426522,0.5779742968476312,0.5683180604014461,0.5596569210694886,0.5517943196895313,0.5445888771734778,0.5379350852330697,0.5317518667658964,0.5259754167722147,0.5205545198977309,0.5154473744162266,,,,,,,,,,,
1774.848,BNG,BNG-008,135.951,0.251,2.222,3.437,F3,,,,,,,,,,,,,,135.951,135.951,0.5576368421052631,0.3324024698287957,0.2252343722764674,0.5576368421052631,1.934586372235244,0.1262019774179348,0.1409245839718761,0.1932030379192445,0.132708947368421,0.1849874013157894,2.371511859172893,1.2951379310344828,1.0,0.0709988881546992,0.0767377552817632,0.0626275893722574,False,0.6118362811227546,-2.1805158388660906,False,-0.0384362812465867,True,0.1718133444149567,False,False,True,1,Zona Lemah,0,,,,,,0.2909514111143439,163.7424,1,1.8,1.8,1,0.0343801169590643,0.1897683948907355,1,1.8,1.8,1,0.0906566987168759,1.4920639035110133,1.9449360964889864,117,140.262,142.11190000000002,5.61751583886609,0.2125637187534133,2.3938133444149567,1.4920639035110133,1.9449360964889864,,,,0.6819614320442403,0.64332778615642,0.6167965436884982,0.5962181362103255,0.5792906023714561,0.5648655794535878,0.5522772259813861,0.5411011357394483,0.5310484363036704,0.5219127544787787,0.5135410587493189,0.5058164620464812,0.4986475053191409,0.49196117706572434,0.48569819730960995,,,,,,,,,,,
1775.0004,BNG,BNG-008,138.012,0.262,2.131,3.44,F3,,,,,,,,,,,,,,138.012,138.012,0.5684842105263158,0.1656188605108049,0.4028653500155108,0.5684842105263158,1.7107454749475528,0.1460677172269112,0.1755606211199663,0.2288560158568084,0.1294547368421052,0.1827501315789473,2.19824849292748,1.2951379310344828,1.0,0.0668791871477136,0.0725638646612281,0.0588019954489871,False,0.6358674793160821,-1.9699322766120213,False,-0.0432714933843978,True,0.2543915463145478,False,False,True,1,Zona Lemah,0,,,,,,0.29069767441860467,163.75002,1,1.8,1.8,1,0.0765964912280702,0.2350074422899354,1,1.8,1.8,1,0.0867702294246842,1.4646198763728255,1.9753801236271744,117,139.9128,141.8815,5.409932276612022,0.2187285066156021,2.385391546314548,1.4646198763728255,1.9753801236271744,,,,0.6728789781947309,0.6359659367900176,0.6105388495402698,0.5907730592745989,0.5744851045988433,0.5605844319744713,0.5484380480553214,0.5376420960009844,0.5279214472169279,0.5190793857610871,0.5109699291305356,0.5034814937365903,0.49652671059968484,0.4900357880872263,0.4839520255497747,,,,,,,,,,,
1775.1528,BNG,BNG-008,140.431,0.277,2.104,3.444,F3,,,,,,,,,,,,,,140.431,140.431,0.5812157894736842,0.1752596126859391,0.4059561767877451,0.5812157894736842,1.6237988412572737,0.1756858826930086,0.1899899248853355,0.2444789051484934,0.1256352631578947,0.1801242434210526,2.141799081787761,1.2951379310344828,1.0,0.062233735666253,0.0678135126813705,0.0545322556631685,False,0.6686908623938259,-1.706361988903108,False,-0.0512806239770736,True,0.2708347506487669,False,False,True,1,Zona Lemah,0,,,,,,0.29036004645760743,163.75764,1,1.8,1.8,1,0.0773859649122806,0.2393446337334565,1,1.8,1.8,1,0.0823121488503854,1.4339534733331594,2.010046526666841,117,139.48359999999997,141.45319999999998,5.150361988903108,0.2257193760229263,2.374834750648767,1.4339534733331594,2.010046526666841,,,,0.662606253357019,0.6276169179413394,0.6034306636481629,0.5845815138738498,0.5690171945967972,0.5557113008686453,0.5440673644135701,0.5337044201631472,0.5243626757910113,0.5158562083184898,0.5080469246401708,0.5008291849811499,0.49412021011564816,0.48785382601220717,0.481976233277737,,,,,,,,,,,
