DEPTH,ALCDLC,ALDD,DGDD,DGRCC,R09PC,R15PC,R27PC,R39PC,ROPA,TNDD,TNPL,TNPS,ALCDLC_TR,ALDD_TR,DGDD_TR,DGRCC_TR,R09PC_TR,R15PC_TR,R27PC_TR,R39PC_TR,ROPA_TR,TNDD_TR,TNPL_TR,TNPS_TR,ALCDLC_TR_TR,ALDD_TR_TR,DGDD_TR_TR,DGRCC_TR_TR,R09PC_TR_TR,R15PC_TR_TR,R27PC_TR_TR,R39PC_TR_TR,ROPA_TR_TR,TNDD_TR_TR,TNPL_TR_TR,TNPS_TR_TR,MISSING_FLAG
1830.6288,2.2509,215.8915,60.2637,33.9308,2.9911,2.5831,6.1543,6.029,14.9022,88.2562,0.129355,0.170706,2.2509,215.8915,60.2637,33.9308,2.9911,2.5831,6.1543,6.029,14.9022,88.2562,0.129355,0.170706,2.2509,215.8915,60.2637,33.9308,2.9911,2.5831,6.1543,6.029,14.9022,88.2562,0.129355,0.170706,0
1830.7812,2.2577,203.7264,68.1747,32.0988,2.7165,2.4201,5.7781,5.9749,15.6768,67.3153,0.129245,0.17095,2.2577,203.7264,68.1747,32.0988,2.7165,2.4201,5.7781,5.9749,15.6768,67.3153,0.129245,0.17095,2.2577,203.7264,68.1747,32.0988,2.7165,2.4201,5.7781,5.9749,15.6768,67.3153,0.129245,0.17095,0
1830.9336,2.2604,191.5614,76.0856,32.3487,2.511,2.257,5.402,5.0959,16.4514,46.3743,0.129036,0.171194,2.2604,191.5614,76.0856,32.3487,2.511,2.257,5.402,5.0959,16.4514,46.3743,0.129036,0.171194,2.2604,191.5614,76.0856,32.3487,2.511,2.257,5.402,5.0959,16.4514,46.3743,0.129036,0.171194,0
1831.086,2.2592,178.166,81.391,32.696,2.3655,2.1319,5.0849,4.8707,15.2435,38.4025,0.128745,0.171352,2.2592,178.166,81.391,32.696,2.3655,2.1319,5.0849,4.8707,15.2435,38.4025,0.128745,0.171352,2.2592,178.166,81.391,32.696,2.3655,2.1319,5.0849,4.8707,15.2435,38.4025,0.128745,0.171352,0
1831.2384,2.2618,163.8207,84.6845,34.2925,2.3064,2.0359,4.8134,4.9121,12.5049,40.4441,0.128728,0.171443,2.2618,163.8207,84.6845,34.2925,2.3064,2.0359,4.8134,4.9121,12.5049,40.4441,0.128728,0.171443,2.2618,163.8207,84.6845,34.2925,2.3064,2.0359,4.8134,4.9121,12.5049,40.4441,0.128728,0.171443,0
1831.3908,2.2623,149.4754,87.9781,33.7288,2.0023,1.94,4.5419,4.3917,9.7663,42.4857,0.128991,0.171534,2.2623,149.4754,87.9781,33.7288,2.0023,1.94,4.5419,4.3917,9.7663,42.4857,0.128991,0.171534,2.2623,149.4754,87.9781,33.7288,2.0023,1.94,4.5419,4.3917,9.7663,42.4857,0.128991,0.171534,0
1831.5432,2.2611,134.7878,88.9185,33.0007,1.6602,2.0108,4.6363,3.7934,7.4281,42.3911,0.129674,0.171548,2.2611,134.7878,88.9185,33.0007,1.6602,2.0108,4.6363,3.7934,7.4281,42.3911,0.129674,0.171548,2.2611,134.7878,88.9185,33.0007,1.6602,2.0108,4.6363,3.7934,7.4281,42.3911,0.129674,0.171548,0
1831.6956,2.2673,119.2347,83.911,33.9331,1.5118,2.5033,5.6555,3.584,6.1022,36.8967,0.130702,0.171365,2.2673,119.2347,83.911,33.9331,1.5118,2.5033,5.6555,3.584,6.1022,36.8967,0.130702,0.171365,2.2673,119.2347,83.911,33.9331,1.5118,2.5033,5.6555,3.584,6.1022,36.8967,0.130702,0.171365,0
1831.848,2.2721,103.6816,78.9034,34.5271,1.8515,2.9958,6.6748,5.2911,4.7762,31.4023,0.130909,0.171182,2.2721,103.6816,78.9034,34.5271,1.8515,2.9958,6.6748,5.2911,4.7762,31.4023,0.130909,0.171182,2.2721,103.6816,78.9034,34.5271,1.8515,2.9958,6.6748,5.2911,4.7762,31.4023,0.130909,0.171182,0
1832.0004,2.2806,88.1694,73.909,33.6744,2.6151,3.487,7.6913,8.1418,3.4537,25.9223,0.127802,0.171,2.2806,88.1694,73.909,33.6744,2.6151,3.487,7.6913,8.1418,3.4537,25.9223,0.127802,0.171,2.2806,88.1694,73.909,33.6744,2.6151,3.487,7.6913,8.1418,3.4537,25.9223,0.127802,0.171,0
1832.1528,2.2865,93.1394,71.6802,32.4784,3.1091,4.2635,8.7882,8.4841,4.0836,22.44,0.123294,0.166722,2.2865,93.1394,71.6802,32.4784,3.1091,4.2635,8.7882,8.4841,4.0836,22.44,0.123294,0.166722,2.2865,93.1394,71.6802,32.4784,3.1091,4.2635,8.7882,8.4841,4.0836,22.44,0.123294,0.166722,0
1832.3052,2.2835,98.0963,69.4572,33.106,4.6848,5.0379,9.8823,10.1118,4.7118,18.9669,0.117491,0.162454,2.2835,98.0963,69.4572,33.106,4.6848,5.0379,9.8823,10.1118,4.7118,18.9669,0.117491,0.162454,2.2835,98.0963,69.4572,33.106,4.6848,5.0379,9.8823,10.1118,4.7118,18.9669,0.117491,0.162454,0
1832.4576,2.2747,103.0533,67.2343,32.3173,6.9143,5.8123,10.9763,14.6889,5.34,15.4937,0.114526,0.158187,2.2747,103.0533,67.2343,32.3173,6.9143,5.8123,10.9763,14.6889,5.34,15.4937,0.114526,0.158187,2.2747,103.0533,67.2343,32.3173,6.9143,5.8123,10.9763,14.6889,5.34,15.4937,0.114526,0.158187,0
1832.61,2.2769,104.656,62.7256,30.9852,6.9221,5.8223,10.3718,11.0693,5.8216,13.9778,0.112924,0.156164,2.2769,104.656,62.7256,30.9852,6.9221,5.8223,10.3718,11.0693,5.8216,13.9778,0.112924,0.156164,2.2769,104.656,62.7256,30.9852,6.9221,5.8223,10.3718,11.0693,5.8216,13.9778,0.112924,0.156164,0
1832.7624,2.2821,104.9659,57.3358,32.1436,5.8213,5.5376,9.1126,7.4067,6.2466,13.2162,0.111945,0.155006,2.2821,104.9659,57.3358,32.1436,5.8213,5.5376,9.1126,7.4067,6.2466,13.2162,0.111945,0.155006,2.2821,104.9659,57.3358,32.1436,5.8213,5.5376,9.1126,7.4067,6.2466,13.2162,0.111945,0.155006,0
1832.9148,2.2692,105.2757,51.9461,32.5231,4.6974,5.2529,7.8534,6.5265,6.6717,12.4547,0.111162,0.153848,2.2692,105.2757,51.9461,32.5231,4.6974,5.2529,7.8534,6.5265,6.6717,12.4547,0.111162,0.153848,2.2692,105.2757,51.9461,32.5231,4.6974,5.2529,7.8534,6.5265,6.6717,12.4547,0.111162,0.153848,0
1833.0672,2.2594,100.234,49.6447,33.8953,4.6187,5.202,7.3464,6.549,6.6268,13.4585,0.110928,0.153012,2.2594,100.234,49.6447,33.8953,4.6187,5.202,7.3464,6.549,6.6268,13.4585,0.110928,0.153012,2.2594,100.234,49.6447,33.8953,4.6187,5.202,7.3464,6.549,6.6268,13.4585,0.110928,0.153012,0
1833.2196,2.2637,88.4072,51.259,31.6105,5.0545,5.4477,7.7933,7.4276,5.9861,16.7003,0.110617,0.152585,2.2637,88.4072,51.259,31.6105,5.0545,5.4477,7.7933,7.4276,5.9861,16.7003,0.110617,0.152585,2.2637,88.4072,51.259,31.6105,5.0545,5.4477,7.7933,7.4276,5.9861,16.7003,0.110617,0.152585,0
1833.372,2.2616,76.5805,52.8733,31.6584,5.353,5.6934,8.2402,8.3007,5.3454,19.9422,0.109826,0.152158,2.2616,76.5805,52.8733,31.6584,5.353,5.6934,8.2402,8.3007,5.3454,19.9422,0.109826,0.152158,2.2616,76.5805,52.8733,31.6584,5.353,5.6934,8.2402,8.3007,5.3454,19.9422,0.109826,0.152158,0
1833.5244,2.2609,65.654,53.8348,32.684,6.1132,5.8968,8.6042,9.5674,4.9482,25.0285,0.109691,0.151756,2.2609,65.654,53.8348,32.684,6.1132,5.8968,8.6042,9.5674,4.9482,25.0285,0.109691,0.151756,2.2609,65.654,53.8348,32.684,6.1132,5.8968,8.6042,9.5674,4.9482,25.0285,0.109691,0.151756,0
1833.6768,2.2664,59.4498,51.3723,34.1345,6.6601,5.8787,8.5337,9.5429,5.828,39.7906,0.109545,0.151482,2.2664,59.4498,51.3723,34.1345,6.6601,5.8787,8.5337,9.5429,5.828,39.7906,0.109545,0.151482,2.2664,59.4498,51.3723,34.1345,6.6601,5.8787,8.5337,9.5429,5.828,39.7906,0.109545,0.151482,0
1833.8292,2.2663,53.2457,48.9097,32.7221,6.2342,5.8605,8.4632,8.5201,6.7078,54.5526,0.109209,0.151207,2.2663,53.2457,48.9097,32.7221,6.2342,5.8605,8.4632,8.5201,6.7078,54.5526,0.109209,0.151207,2.2663,53.2457,48.9097,32.7221,6.2342,5.8605,8.4632,8.5201,6.7078,54.5526,0.109209,0.151207,0
1833.9816,2.2651,47.0416,46.4471,34.4184,6.27,5.8424,8.3927,8.4335,7.5876,69.3147,0.10859,0.150933,2.2651,47.0416,46.4471,34.4184,6.27,5.8424,8.3927,8.4335,7.5876,69.3147,0.10859,0.150933,2.2651,47.0416,46.4471,34.4184,6.27,5.8424,8.3927,8.4335,7.5876,69.3147,0.10859,0.150933,0
1834.134,2.2695,66.5086,56.4348,35.2636,6.6763,5.6197,7.9836,8.8047,7.6554,79.0841,0.1083,0.151061,2.2695,66.5086,56.4348,35.2636,6.6763,5.6197,7.9836,8.8047,7.6554,79.0841,0.1083,0.151061,2.2695,66.5086,56.4348,35.2636,6.6763,5.6197,7.9836,8.8047,7.6554,79.0841,0.1083,0.151061,0
1834.2864,2.2655,89.5007,68.132,33.4664,6.0636,5.369,7.5279,7.4589,7.6118,88.168,0.1083,0.151244,2.2655,89.5007,68.132,33.4664,6.0636,5.369,7.5279,7.4589,7.6118,88.168,0.1083,0.151244,2.2655,89.5007,68.132,33.4664,6.0636,5.369,7.5279,7.4589,7.6118,88.168,0.1083,0.151244,0
1834.4388,2.257,112.4928,79.8292,32.2945,5.2134,5.1183,7.0723,6.3134,7.5681,97.2518,0.108938,0.151427,2.257,112.4928,79.8292,32.2945,5.2134,5.1183,7.0723,6.3134,7.5681,97.2518,0.108938,0.151427,2.257,112.4928,79.8292,32.2945,5.2134,5.1183,7.0723,6.3134,7.5681,97.2518,0.108938,0.151427,0
1834.5912,2.2613,121.0394,85.2586,34.8215,5.0641,4.9386,6.9595,6.4777,7.2908,101.4813,0.109746,0.151536,2.2613,121.0394,85.2586,34.8215,5.0641,4.9386,6.9595,6.4777,7.2908,101.4813,0.109746,0.151536,2.2613,121.0394,85.2586,34.8215,5.0641,4.9386,6.9595,6.4777,7.2908,101.4813,0.109746,0.151536,0
1834.7436,2.2651,119.8924,86.4819,36.5034,5.0014,4.8065,7.0767,7.1128,6.8565,102.4533,0.109872,0.151597,2.2651,119.8924,86.4819,36.5034,5.0014,4.8065,7.0767,7.1128,6.8565,102.4533,0.109872,0.151597,2.2651,119.8924,86.4819,36.5034,5.0014,4.8065,7.0767,7.1128,6.8565,102.4533,0.109872,0.151597,0
1834.896,2.2711,118.7454,87.7053,35.2857,5.2572,4.6745,7.194,7.9983,6.4223,103.4252,0.109609,0.151658,2.2711,118.7454,87.7053,35.2857,5.2572,4.6745,7.194,7.9983,6.4223,103.4252,0.109609,0.151658,2.2711,118.7454,87.7053,35.2857,5.2572,4.6745,7.194,7.9983,6.4223,103.4252,0.109609,0.151658,0
1835.0484,2.2769,115.5515,86.6014,34.5619,5.072,4.5223,7.1624,7.4471,5.8839,107.9442,0.109245,0.151613,2.2769,115.5515,86.6014,34.5619,5.072,4.5223,7.1624,7.4471,5.8839,107.9442,0.109245,0.151613,2.2769,115.5515,86.6014,34.5619,5.072,4.5223,7.1624,7.4471,5.8839,107.9442,0.109245,0.151613,0
1835.2008,2.2737,107.9594,80.4969,34.844,4.5015,4.3266,6.8111,6.3093,5.1215,120.085,0.108781,0.151339,2.2737,107.9594,80.4969,34.844,4.5015,4.3266,6.8111,6.3093,5.1215,120.085,0.108781,0.151339,2.2737,107.9594,80.4969,34.844,4.5015,4.3266,6.8111,6.3093,5.1215,120.085,0.108781,0.151339,0
1835.3532,2.2748,100.3672,74.3924,34.8716,4.0945,4.1309,6.4598,5.4514,4.3591,132.2258,0.1086,0.151064,2.2748,100.3672,74.3924,34.8716,4.0945,4.1309,6.4598,5.4514,4.3591,132.2258,0.1086,0.151064,2.2748,100.3672,74.3924,34.8716,4.0945,4.1309,6.4598,5.4514,4.3591,132.2258,0.1086,0.151064,0
1835.5056,2.271,92.5471,68.4017,31.6936,3.7949,3.9474,6.1264,5.6367,3.6895,145.0026,0.108472,0.15079,2.271,92.5471,68.4017,31.6936,3.7949,3.9474,6.1264,5.6367,3.6895,145.0026,0.108472,0.15079,2.271,92.5471,68.4017,31.6936,3.7949,3.9474,6.1264,5.6367,3.6895,145.0026,0.108472,0.15079,0
1835.658,2.264,78.7513,65.395,32.2999,3.779,4.0841,6.2621,6.8077,5.4538,174.4538,0.1084,0.150516,2.264,78.7513,65.395,32.2999,3.779,4.0841,6.2621,6.8077,5.4538,174.4538,0.1084,0.150516,2.264,78.7513,65.395,32.2999,3.779,4.0841,6.2621,6.8077,5.4538,174.4538,0.1084,0.150516,0
1835.8104,2.2756,64.9555,62.3883,34.1329,3.8885,4.2208,6.3977,6.4694,7.2181,203.905,0.108145,0.150241,2.2756,64.9555,62.3883,34.1329,3.8885,4.2208,6.3977,6.4694,7.2181,203.905,0.108145,0.150241,2.2756,64.9555,62.3883,34.1329,3.8885,4.2208,6.3977,6.4694,7.2181,203.905,0.108145,0.150241,0
1835.9628,2.291,51.1598,59.3816,35.1636,4.1515,4.3574,6.5334,6.2761,8.9824,233.3561,0.107681,0.149967,2.291,51.1598,59.3816,35.1636,4.1515,4.3574,6.5334,6.2761,8.9824,233.3561,0.107681,0.149967,2.291,51.1598,59.3816,35.1636,4.1515,4.3574,6.5334,6.2761,8.9824,233.3561,0.107681,0.149967,0
1836.1152,2.2876,45.2349,64.3341,36.2005,4.6106,4.3804,6.3935,6.5956,10.8607,211.0666,0.107691,0.150729,2.2876,45.2349,64.3341,36.2005,4.6106,4.3804,6.3935,6.5956,10.8607,211.0666,0.107691,0.150729,2.2876,45.2349,64.3341,36.2005,4.6106,4.3804,6.3935,6.5956,10.8607,211.0666,0.107691,0.150729,0
1836.2676,2.2769,41.8517,71.8568,36.0673,4.6839,4.3667,6.1646,6.7958,12.7759,172.0691,0.108119,0.151827,2.2769,41.8517,71.8568,36.0673,4.6839,4.3667,6.1646,6.7958,12.7759,172.0691,0.108119,0.151827,2.2769,41.8517,71.8568,36.0673,4.6839,4.3667,6.1646,6.7958,12.7759,172.0691,0.108119,0.151827,0
1836.42,2.2711,38.4686,79.3794,35.9029,3.9415,4.3529,5.9357,5.5711,14.6911,133.0716,0.110468,0.152924,2.2711,38.4686,79.3794,35.9029,3.9415,4.3529,5.9357,5.5711,14.6911,133.0716,0.110468,0.152924,2.2711,38.4686,79.3794,35.9029,3.9415,4.3529,5.9357,5.5711,14.6911,133.0716,0.110468,0.152924,0
1836.5724,2.2774,35.6099,77.3335,42.8206,4.2228,4.6287,6.2385,5.8965,15.7266,112.5222,0.111955,0.153326,2.2774,35.6099,77.3335,42.8206,4.2228,4.6287,6.2385,5.8965,15.7266,112.5222,0.111955,0.153326,2.2774,35.6099,77.3335,42.8206,4.2228,4.6287,6.2385,5.8965,15.7266,112.5222,0.111955,0.153326,0
1836.7248,2.2809,33.3309,64.7148,46.0997,4.8216,5.2244,7.129,7.1734,15.7899,112.3573,0.111398,0.15296,2.2809,33.3309,64.7148,46.0997,4.8216,5.2244,7.129,7.1734,15.7899,112.3573,0.111398,0.15296,2.2809,33.3309,64.7148,46.0997,4.8216,5.2244,7.129,7.1734,15.7899,112.3573,0.111398,0.15296,0
1836.8772,2.2955,31.0518,52.096,47.0348,9.9992,5.82,8.0194,13.07,15.8533,112.1924,0.110171,0.152595,2.2955,31.0518,52.096,47.0348,9.9992,5.82,8.0194,13.07,15.8533,112.1924,0.110171,0.152595,2.2955,31.0518,52.096,47.0348,9.9992,5.82,8.0194,13.07,15.8533,112.1924,0.110171,0.152595,0
1837.0296,2.2933,28.8871,43.0985,44.8406,9.2982,6.1801,8.5713,12.4275,15.7078,114.843,0.109636,0.152543,2.2933,28.8871,43.0985,44.8406,9.2982,6.1801,8.5713,12.4275,15.7078,114.843,0.109636,0.152543,2.2933,28.8871,43.0985,44.8406,9.2982,6.1801,8.5713,12.4275,15.7078,114.843,0.109636,0.152543,0
1837.182,2.2744,27.1968,49.1242,38.7506,5.5977,5.5628,7.7188,7.7764,14.696,129.1745,0.111131,0.153792,2.2744,27.1968,49.1242,38.7506,5.5977,5.5628,7.7188,7.7764,14.696,129.1745,0.111131,0.153792,2.2744,27.1968,49.1242,38.7506,5.5977,5.5628,7.7188,7.7764,14.696,129.1745,0.111131,0.153792,0
1837.3344,2.2619,25.5066,55.1499,33.4321,4.4184,4.9455,6.8663,5.7526,13.6843,143.506,0.112765,0.155042,2.2619,25.5066,55.1499,33.4321,4.4184,4.9455,6.8663,5.7526,13.6843,143.506,0.112765,0.155042,2.2619,25.5066,55.1499,33.4321,4.4184,4.9455,6.8663,5.7526,13.6843,143.506,0.112765,0.155042,0
1837.4868,2.2672,23.8163,61.1757,34.4351,4.3027,4.3283,6.0138,6.1625,12.6725,157.8375,0.114284,0.156292,2.2672,23.8163,61.1757,34.4351,4.3027,4.3283,6.0138,6.1625,12.6725,157.8375,0.114284,0.156292,2.2672,23.8163,61.1757,34.4351,4.3027,4.3283,6.0138,6.1625,12.6725,157.8375,0.114284,0.156292,0
1837.6392,2.2751,23.2853,64.8473,37.416,3.874,4.1437,5.6259,6.1881,12.1205,134.7281,0.115346,0.159991,2.2751,23.2853,64.8473,37.416,3.874,4.1437,5.6259,6.1881,12.1205,134.7281,0.115346,0.159991,2.2751,23.2853,64.8473,37.416,3.874,4.1437,5.6259,6.1881,12.1205,134.7281,0.115346,0.159991,0
1837.7916,2.2746,22.8642,68.2956,36.1227,3.8459,4.0001,5.2819,5.3414,11.6121,108.0683,0.119427,0.163923,2.2746,22.8642,68.2956,36.1227,3.8459,4.0001,5.2819,5.3414,11.6121,108.0683,0.119427,0.163923,2.2746,22.8642,68.2956,36.1227,3.8459,4.0001,5.2819,5.3414,11.6121,108.0683,0.119427,0.163923,0
1837.944,2.2667,22.4431,71.7439,38.5844,3.432,3.8566,4.938,4.5325,11.1036,81.4085,0.124853,0.167855,2.2667,22.4431,71.7439,38.5844,3.432,3.8566,4.938,4.5325,11.1036,81.4085,0.124853,0.167855,2.2667,22.4431,71.7439,38.5844,3.432,3.8566,4.938,4.5325,11.1036,81.4085,0.124853,0.167855,0
1838.0964,2.2511,29.2246,64.4306,41.5711,2.95,3.7897,4.8466,4.452,10.6039,90.6321,0.134035,0.174024,2.2511,29.2246,64.4306,41.5711,2.95,3.7897,4.8466,4.452,10.6039,90.6321,0.134035,0.174024,2.2511,29.2246,64.4306,41.5711,2.95,3.7897,4.8466,4.452,10.6039,90.6321,0.134035,0.174024,0
1838.2488,2.2557,40.19,50.8658,47.303,3.036,3.7674,4.9019,4.593,10.1092,120.7008,0.142091,0.181491,2.2557,40.19,50.8658,47.303,3.036,3.7674,4.9019,4.593,10.1092,120.7008,0.142091,0.181491,2.2557,40.19,50.8658,47.303,3.036,3.7674,4.9019,4.593,10.1092,120.7008,0.142091,0.181491,0
1838.4012,2.2752,51.1555,37.301,61.8437,3.4275,3.7451,4.9572,5.3868,9.6146,150.7695,0.149402,0.188959,2.2752,51.1555,37.301,61.8437,3.4275,3.7451,4.9572,5.3868,9.6146,150.7695,0.149402,0.188959,2.2752,51.1555,37.301,61.8437,3.4275,3.7451,4.9572,5.3868,9.6146,150.7695,0.149402,0.188959,0
1838.5536,2.2808,61.2887,27.008,65.9182,3.2955,4.0086,5.328,5.3193,9.5465,159.601,0.153512,0.195955,2.2808,61.2887,27.008,65.9182,3.2955,4.0086,5.328,5.3193,9.5465,159.601,0.153512,0.195955,2.2808,61.2887,27.008,65.9182,3.2955,4.0086,5.328,5.3193,9.5465,159.601,0.153512,0.195955,0
1838.706,2.2575,69.8877,22.746,57.6225,2.4437,4.7989,6.2803,4.1259,10.2647,129.2862,0.15707,0.202081,2.2575,69.8877,22.746,57.6225,2.4437,4.7989,6.2803,4.1259,10.2647,129.2862,0.15707,0.202081,2.2575,69.8877,22.746,57.6225,2.4437,4.7989,6.2803,4.1259,10.2647,129.2862,0.15707,0.202081,0
1838.8584,2.244,78.4868,18.4839,49.4163,1.902,5.5893,7.2326,3.7221,10.983,98.9714,0.161761,0.208208,2.244,78.4868,18.4839,49.4163,1.902,5.5893,7.2326,3.7221,10.983,98.9714,0.161761,0.208208,2.244,78.4868,18.4839,49.4163,1.902,5.5893,7.2326,3.7221,10.983,98.9714,0.161761,0.208208,0
1839.0108,2.3057,87.1269,14.5064,64.1344,3.9451,6.428,8.184,8.682,11.6381,71.7458,0.17345,0.214732,2.3057,87.1269,14.5064,64.1344,3.9451,6.428,8.184,8.682,11.6381,71.7458,0.17345,0.214732,2.3057,87.1269,14.5064,64.1344,3.9451,6.428,8.184,8.682,11.6381,71.7458,0.17345,0.214732,0
1839.1632,2.4326,96.3049,14.2595,99.4459,6.6662,7.9006,9.1232,11.4084,11.4655,85.0224,0.184713,0.226466,2.4326,96.3049,14.2595,99.4459,6.6662,7.9006,9.1232,11.4084,11.4655,85.0224,0.184713,0.226466,2.4326,96.3049,14.2595,99.4459,6.6662,7.9006,9.1232,11.4084,11.4655,85.0224,0.184713,0.226466,0
1839.3156,2.6069,105.4829,14.0127,146.8927,7.6919,9.3733,10.0624,10.8004,11.2929,98.299,0.200783,0.238201,2.6069,105.4829,14.0127,146.8927,7.6919,9.3733,10.0624,10.8004,11.2929,98.299,0.200783,0.238201,2.6069,105.4829,14.0127,146.8927,7.6919,9.3733,10.0624,10.8004,11.2929,98.299,0.200783,0.238201,0
1839.468,2.6466,114.661,13.7658,172.4373,8.3348,10.846,11.0017,10.7274,11.1202,111.5756,0.21148,0.249936,2.6466,114.661,13.7658,172.4373,8.3348,10.846,11.0017,10.7274,11.1202,111.5756,0.21148,0.249936,2.6466,114.661,13.7658,172.4373,8.3348,10.846,11.0017,10.7274,11.1202,111.5756,0.21148,0.249936,0
1839.6204,2.622,111.7255,23.7154,179.6383,10.1289,11.7789,11.7968,11.8197,10.7941,98.0305,0.212188,0.249631,2.622,111.7255,23.7154,179.6383,10.1289,11.7789,11.7968,11.8197,10.7941,98.0305,0.212188,0.249631,2.622,111.7255,23.7154,179.6383,10.1289,11.7789,11.7968,11.8197,10.7941,98.0305,0.212188,0.249631,0
1839.7728,2.6318,105.5704,36.375,175.2559,11.4331,12.5684,12.5537,13.8177,10.4271,77.3568,0.205951,0.246126,2.6318,105.5704,36.375,175.2559,11.4331,12.5684,12.5537,13.8177,10.4271,77.3568,0.205951,0.246126,2.6318,105.5704,36.375,175.2559,11.4331,12.5684,12.5537,13.8177,10.4271,77.3568,0.205951,0.246126,0
1839.9252,2.6378,99.4154,49.0345,179.8244,11.2908,13.3579,13.3105,13.8243,10.0601,56.683,0.200376,0.24262,2.6378,99.4154,49.0345,179.8244,11.2908,13.3579,13.3105,13.8243,10.0601,56.683,0.200376,0.24262,2.6378,99.4154,49.0345,179.8244,11.2908,13.3579,13.3105,13.8243,10.0601,56.683,0.200376,0.24262,0
1840.0776,2.632,123.0706,64.3303,176.4418,11.6986,13.8704,13.854,13.9991,10.0645,44.7142,0.197278,0.240326,2.632,123.0706,64.3303,176.4418,11.6986,13.8704,13.854,13.9991,10.0645,44.7142,0.197278,0.240326,2.632,123.0706,64.3303,176.4418,11.6986,13.8704,13.854,13.9991,10.0645,44.7142,0.197278,0.240326,0
1840.23,2.6326,175.4604,82.1672,167.2755,12.039,14.1158,14.1918,14.4291,10.4269,41.1362,0.195981,0.239198,2.6326,175.4604,82.1672,167.2755,12.039,14.1158,14.1918,14.4291,10.4269,41.1362,0.195981,0.239198,2.6326,175.4604,82.1672,167.2755,12.039,14.1158,14.1918,14.4291,10.4269,41.1362,0.195981,0.239198,0
1840.3824,2.6338,227.8502,100.0042,170.5195,12.4596,14.3613,14.5296,15.0891,10.7893,37.5581,0.195354,0.23807,2.6338,227.8502,100.0042,170.5195,12.4596,14.3613,14.5296,15.0891,10.7893,37.5581,0.195354,0.23807,2.6338,227.8502,100.0042,170.5195,12.4596,14.3613,14.5296,15.0891,10.7893,37.5581,0.195354,0.23807,0
1840.5348,2.63,254.1382,122.4002,168.7149,12.1453,14.4248,14.6759,14.8509,11.1738,34.8657,0.19612,0.238369,2.63,254.1382,122.4002,168.7149,12.1453,14.4248,14.6759,14.8509,11.1738,34.8657,0.19612,0.238369,2.63,254.1382,122.4002,168.7149,12.1453,14.4248,14.6759,14.8509,11.1738,34.8657,0.19612,0.238369,0
1840.6872,2.6343,192.2201,160.2028,164.0735,12.6887,13.8735,14.1747,15.5223,11.6329,35.1662,0.202057,0.24349,2.6343,192.2201,160.2028,164.0735,12.6887,13.8735,14.1747,15.5223,11.6329,35.1662,0.202057,0.24349,2.6343,192.2201,160.2028,164.0735,12.6887,13.8735,14.1747,15.5223,11.6329,35.1662,0.202057,0.24349,0
1840.8396,2.6448,130.3019,198.0054,165.6356,11.9864,13.3222,13.6736,14.6595,12.092,35.4667,0.207205,0.248611,2.6448,130.3019,198.0054,165.6356,11.9864,13.3222,13.6736,14.6595,12.092,35.4667,0.207205,0.248611,2.6448,130.3019,198.0054,165.6356,11.9864,13.3222,13.6736,14.6595,12.092,35.4667,0.207205,0.248611,0
1840.992,2.6453,68.3838,235.808,174.6416,9.8871,12.7708,13.1725,12.8848,12.5511,35.7672,0.214587,0.253731,2.6453,68.3838,235.808,174.6416,9.8871,12.7708,13.1725,12.8848,12.5511,35.7672,0.214587,0.253731,2.6453,68.3838,235.808,174.6416,9.8871,12.7708,13.1725,12.8848,12.5511,35.7672,0.214587,0.253731,0
1841.1444,2.6357,51.3098,211.7586,179.2151,8.8974,12.428,47.9637,12.1735,13.4308,31.7745,0.22097,0.267054,2.6357,51.3098,211.7586,179.2151,8.8974,12.428,47.9637,12.1735,13.4308,31.7745,0.22097,0.267054,2.6357,51.3098,211.7586,179.2151,8.8974,12.428,47.9637,12.1735,13.4308,31.7745,0.22097,0.267054,0
1841.2968,2.6298,36.7202,184.2826,180.6231,8.261,12.0967,84.7101,11.5083,14.3338,27.5438,0.231593,0.280831,2.6298,36.7202,184.2826,180.6231,8.261,12.0967,84.7101,11.5083,14.3338,27.5438,0.231593,0.280831,2.6298,36.7202,184.2826,180.6231,8.261,12.0967,84.7101,11.5083,14.3338,27.5438,0.231593,0.280831,0
1841.4492,2.6371,22.1306,156.8065,183.776,7.4558,11.7654,121.4566,10.4068,15.2368,23.3132,0.246777,0.294608,2.6371,22.1306,156.8065,183.776,7.4558,11.7654,121.4566,10.4068,15.2368,23.3132,0.246777,0.294608,2.6371,22.1306,156.8065,183.776,7.4558,11.7654,121.4566,10.4068,15.2368,23.3132,0.246777,0.294608,0
1841.6016,2.6249,17.5553,145.9203,176.3327,6.8565,11.4697,449.6999,10.0311,16.4471,22.6012,0.296763,0.354796,2.6249,17.5553,145.9203,176.3327,6.8565,11.4697,449.6999,10.0311,16.4471,22.6012,0.296763,0.354796,2.6249,17.5553,145.9203,176.3327,6.8565,11.4697,449.6999,10.0311,16.4471,22.6012,0.296763,0.354796,0
1841.754,2.6015,17.9872,143.3291,155.3569,16.4009,11.1918,923.6915,41.1446,17.8111,23.6485,0.352387,0.438189,2.6015,17.9872,143.3291,155.3569,16.4009,11.1918,923.6915,41.1446,17.8111,23.6485,0.352387,0.438189,2.6015,17.9872,143.3291,155.3569,16.4009,11.1918,923.6915,41.1446,17.8111,23.6485,0.352387,0.438189,0
