STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,CT,FTEMP,DNS,DNSV,A,M,N,RTSH,RW,RWA,R0,RTR0,GROUP_ID,RT_R0_GRAD,PHIE_RTR0_GRAD,FLUID_RTROPHIE,RW_TEMP,SW,VSH_DN,VSH_DIFF
ABAB,ABB-041,1464.8688,8.798,-98.9841,53.284,61.342,0.1731,2.16,BTL,,0.2587111111111111,0.2587111111111111,2.058789495773128,0.111361592421608,0.1988224515150757,0.2230766181817424,0.1988224515150757,0.2230766181817424,2.4468524406571466,1,,,,,0.8746437535396854,0.6062833719216119,0.4895452325506513,0.4207651929849754,0.3742401559587158,0.3401427170674589,0.3138036616319773,0.2926856782328945,0.2752768454356281,0.2606133533005625,0.2480482162909233,0.2371289968874493,0.2275286237937841,0.2190040591725055,0.2113704738187555,0.2044844954898911,0.1982329908452374,0.192525344087007,0.1872880139123324,0.1824606151597574,0.1779930451397047,0.1738433408887577,0.1699760574766527,0.1663610240572157,0.1629723779685259,-0.0064366556931021,0.0163020442763522,148.24344000000002,0.1485374269005847,0.220628564002599,1,1.8,1.8,1,1,3.349621192562956,3.406171313595752,57.93582868640425,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.3657087227678212,0.0,0.2587111111111111
ABAB,ABB-041,1465.0212,8.823,-98.9986,50.821,56.39,0.1685,2.254,BTL,,0.2313444444444444,0.2313444444444444,2.1950093236386765,0.1138734297980601,0.1714718167335449,0.1931603584002115,0.1714718167335449,0.1931603584002115,2.538137252979233,1,,,,,1.0,0.7366229930575923,0.594788330241655,0.5112218645361789,0.454694811983549,0.4132670594590686,0.3812655981824713,0.3556076420860204,0.3344562348156596,0.316640365264474,0.3013739580679793,0.2881073100757275,0.2764430357607136,0.2660858486817795,0.2568111848010637,0.2484448495168534,0.2408493879295386,0.2339147035342907,0.2275514450192634,0.2216862455391364,0.216258231260211,0.2112164179643127,0.2065177407220229,0.2021255425177595,0.1980084006994839,-0.0078204166591379,0.017733640716439,148.25106,0.0981666666666666,0.1626319460688759,1,1.8,1.8,1,1,2.35911462603199,4.366312611316236,52.02368738868377,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.4342730228880648,0.0,0.2313444444444444
ABAB,ABB-041,1465.1736,8.816,-99.4671,50.149,51.438,0.1678,2.388,BTL,,0.2238777777777778,0.2238777777777778,2.3701156747934893,0.1152431604415112,0.1272743660380188,0.1482629077046855,0.1272743660380188,0.1482629077046855,2.638869901606544,1,,,,,1.0,1.0,0.8432941048969762,0.7248131187823498,0.6446687585769855,0.5859322674477275,0.5405604229267044,0.5041824342882057,0.4741938548987557,0.4489344188906143,0.4272896243692924,0.4084800992411451,0.3919424281611559,0.3772579524192871,0.364108283910608,0.352246448588621,0.341477562154767,0.3316455291902708,0.3226236669229363,0.3143079554434823,0.306612087501933,0.2994637773985811,0.2928019674440605,0.286574685123828,0.2807373792322245,-0.0110878289488459,0.0194408802830592,148.25868000000003,0.0205040935672514,0.0828887491877842,1,1.8,1.8,1,1,1.2583972789873443,5.638803044614142,45.79919695538586,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.5306087515624883,0.17936194418986812,0.04451583358790967
ABAB,ABB-041,1465.326,8.66,-99.9366,49.478,42.812,0.1754,2.426,BTL,,0.2164222222222222,0.2164222222222222,2.4193712600323303,0.1271759167352032,0.1193703402359022,0.1396599235692355,0.1193703402359022,0.1396599235692355,2.6744584822684385,1,,,,,1.0,1.0,0.995634194171378,0.8557497571169084,0.7611274124010077,0.6917802431579861,0.6382120282310282,0.5952623986850087,0.5598564176620451,0.5300338942160147,0.5044789929946025,0.4822715492511208,0.4627463673204255,0.445409158288387,0.4298840176129889,0.4158793556764005,0.403165082560495,0.3915569043924897,0.3809052533062295,0.371087318318033,0.3620012008746175,0.3535615569495514,0.3456962988536201,0.3383440652985904,0.3314522569558432,-0.0130908322215094,0.0233579370270017,148.2663,-0.0093181286549708,0.0509889993502274,1,1.8,1.8,1,1,0.9332093766987274,6.1558875406057245,36.65611245939427,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.6093751267767842,0.2531570963562244,-0.0367348741340022
ABAB,ABB-041,1465.4784,8.539,-100.4061,49.925,37.061,0.183,2.423,BTL,,0.2213888888888888,0.2213888888888888,2.4153228683553336,0.1355155190866928,0.1224595328496017,0.143214741182935,0.1224595328496017,0.143214741182935,2.6794688112019047,1,,,,,1.0,1.0,1.0,0.9037398171366255,0.8038110940497614,0.7305749668648968,0.6740026706301568,0.6286444452503713,0.5912529127969598,0.5597579557005404,0.5327699471563225,0.5093171199940657,0.4886969746760516,0.4703875027890109,0.4539917192339268,0.4392016821788492,0.4257743983669255,0.4135152388081933,0.4022662479380915,0.3918977275884213,0.3823020647810377,0.3733891294350386,0.3650827912161448,0.3573182477227827,0.3500399498797322,-0.0138249601821586,0.026982542295135,148.27392,-0.0151637426900585,0.0465273716699154,1,1.8,1.8,1,1,0.8458703666555147,5.87186311790246,31.18913688209754,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.6394918304707256,0.27058907183263264,-0.04920018294374384
ABAB,ABB-041,1465.6308,8.399,-100.8745,47.239,34.505,0.1867,2.406,BTL,,0.1915444444444444,0.1915444444444444,2.39557523948269,0.1480099228982559,0.1369305144755764,0.1548878061422431,0.1369305144755764,0.1548878061422431,2.680146661010634,1,,,,,1.0,1.0,0.9784049922785414,0.8409412205866984,0.7479562919923288,0.6798091582508793,0.6271679279488152,0.5849615310508938,0.5501682417161322,0.5208617896147919,0.4957491095977866,0.473925960140319,0.454738656622647,0.4377014636772596,0.4224449816966683,0.4086826669487953,0.3961884111642721,0.3847811096299094,0.3743137827142448,0.3646657446470988,0.3557368602042884,0.3474432622165152,0.3397141104540821,0.3324891054705745,0.3257165581556616,-0.0128642986285392,0.0289813070569482,148.28154,-0.0089222222222223,0.0444525893437296,1,1.8,1.8,1,1,0.9629028309648552,6.526209579446158,27.97879042055384,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.6824286759720074,0.25771339632778184,-0.06616895188333743
ABAB,ABB-041,1465.7832,8.306,-101.409,46.343,31.949,0.1853,2.378,BTL,,0.1815888888888889,0.1815888888888889,2.3620246548189585,0.1487563978983667,0.1484401606075273,0.1654641189408606,0.1484401606075273,0.1654641189408606,2.663797677008608,1,,,,,1.0,1.0,0.941943686675156,0.8096026490541788,0.7200829030015424,0.6544753448846563,0.6037958461769004,0.5631623156766954,0.5296656353794934,0.5014513194739522,0.4772744902629487,0.4562646037465706,0.4377923355596499,0.4213900517812313,0.4067021188742005,0.3934526714642829,0.3814240274479351,0.3704418311722707,0.3603645803585624,0.3510760867205797,0.342479946680073,0.3344954184672603,0.3270543017891625,0.3200985443225509,0.3135783832069228,-0.0123848968190941,0.0312998841904284,148.28916,0.0088520467836256,0.0594526933073423,1,1.8,1.8,1,1,1.030978995564946,6.519377931725905,25.429622068274096,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.6996612591900143,0.21525060834939846,-0.033661719460509554
ABAB,ABB-041,1465.9356,8.213,-101.9425,45.448,31.097,0.1744,2.388,BTL,,0.1716444444444444,0.1716444444444444,2.3751529134027254,0.1380137353793325,0.1426772662551467,0.1587689329218133,0.1426772662551467,0.1587689329218133,2.6612973946102105,1,,,,,1.0,1.0,0.9947896569797346,0.8550238755623617,0.7604817933462235,0.6911934471768807,0.6376706709763752,0.5947574730432226,0.5593815248053476,0.5295842980298677,0.5040510735092324,0.4818624670177078,0.4623538471360166,0.4450313442258777,0.4295193726027105,0.4155265899867913,0.4028231016315679,0.3912247699897743,0.3805821540647685,0.3707725470461125,0.361694136814998,0.3532616517372483,0.3454030652713422,0.3380570681781729,0.3311711057459993,-0.013079728048164,0.0321574428401453,148.29678,0.0139040935672515,0.0617336712150747,1,1.8,1.8,1,1,0.9344522127899736,7.186825302396219,23.910174697603782,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.7437982103714506,0.19808172423600778,-0.02643727979156338
ABAB,ABB-041,1466.088,8.177,-102.476,42.985,30.245,0.1624,2.444,BTL,,0.1442777777777777,0.1442777777777777,2.4429883788872298,0.1307699798740505,0.1247046619054893,0.1382307035721559,0.1247046619054893,0.1382307035721559,2.689148509219414,1,,,,,1.0,1.0,1.0,0.993438990632,0.8835920104324422,0.803086954786178,0.740899670566213,0.6910394909174715,0.6499367248842194,0.6153157888641625,0.5856491309843731,0.5598685329607532,0.537201769847099,0.5170750221642348,0.4990519027257327,0.4827939054517397,0.4680339191989371,0.4545579974047529,0.4421925068910898,0.4307948765164988,0.420246812357928,0.41044923862509,0.4013184687955934,0.392783268614635,0.3847825755770877,-0.0151971333214091,0.0330633162506199,148.3044,-0.0068444444444444,0.0333592755035738,1,1.8,1.8,1,1,0.713251066165904,9.798138488563168,20.44686151143684,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.8790566539251922,0.24102961160446243,-0.09675183382668473
ABAB,ABB-041,1466.2404,8.213,-102.8805,42.09,29.393,0.1471,2.478,BTL,,0.1343333333333333,0.1343333333333333,2.482345013477089,0.1156141701963804,0.1089358128864415,0.1215295628864414,0.1089358128864415,0.1215295628864414,2.695737209942476,1,,,,,1.0,1.0,1.0,1.0,1.0,0.9340217514416846,0.8616954911552148,0.8037061388874844,0.7559020034938302,0.7156364916394959,0.6811330003461032,0.6511491496861872,0.6247868116395359,0.6013786115566708,0.5804170139562285,0.5615083229380408,0.5443418777244358,0.5286688500386026,0.5142872976572891,0.5010314047289885,0.4887635907631513,0.4773686267143817,0.4667491818618278,0.4568224079621736,0.4475172869175081,-0.017674864467864,0.0340217058483312,148.31202000000002,-0.011427485380117,0.0260051656920075,1,1.8,1.8,1,1,0.5434394173250483,11.915494807477153,17.477505192522848,3,0.0009024161254672,669.2713440351095,G,1.2951379310344828,0.9901230409555796,0.24437395316499727,-0.11004061983166397
ABAB,ABB-041,1466.3928,8.545,-103.285,41.194,28.647,0.1282,2.514,BTL,,0.1243777777777778,0.1243777777777778,2.523090881404969,0.0966944141309037,0.0910261339455741,0.1026865506122408,0.0910261339455741,0.1026865506122408,2.6997946359273426,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975646878859406,0.9176157736622352,0.8687360661851505,0.8268510761852621,0.7904526353906858,0.7584504749116643,0.7300344454133989,0.7045884318952149,0.6816345131896191,0.6607955673568195,0.641769533083737,0.6243112656709681,0.6082194754802236,0.5933271487614493,0.5794944049624703,0.5666030909307576,0.5545526342977561,0.5432568237205176,-0.0214561336761778,0.0349076692149265,148.31964,-0.0135801169590642,0.0210783690708254,1,1.8,1.8,1,1,0.3833346912805279,15.108513670402964,13.538486329597037,4,-7.012900578657408,96.6896966430921,G,1.2951379310344828,1.0,0.24025692886262315,-0.11587915108484535
ABAB,ABB-041,1466.5452,8.934,-103.6885,39.963,27.902,0.1105,2.545,BTL,,0.1107,0.1107,2.5568255931631616,0.0806870572360283,0.0762463591401631,0.0866244841401631,0.0762463591401631,0.0866244841401631,2.702821229034595,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9575658718305968,0.9187979870421416,0.8843743937208015,0.8535487211526915,0.8257420086525948,0.800497405192512,0.7774489892843554,0.7562997890574535,0.7368059593029365,0.7187651771237478,0.7020079891751848,0.6863912630019362,0.6717931637672699,0.6581092537907023,-0.0228483000095529,0.0358397247509139,148.32726000000002,-0.0140087719298245,0.0168383333333332,1,1.8,1.8,1,1,0.2714124298396548,19.988917491452643,7.913082508547358,4,-7.012900578657408,96.6896966430921,G,1.2951379310344828,1.0,0.23266994279935532,-0.12196994279935532
ABAB,ABB-041,1466.6976,11.29,-104.093,38.731,27.157,0.0992,2.554,BTL,,0.0970111111111111,0.0970111111111111,2.565173067221204,0.0722557186627127,0.0715754160671812,0.0806702077338479,0.0715754160671812,0.0806702077338479,2.699916990871245,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9935578434566846,0.9563333048456614,0.9229994390864752,0.8929301771868527,0.8656314955109549,0.8407076986287676,0.8178376509527594,0.7967576663154821,0.7772489594081775,0.7591282889720451,0.7422408762900725,0.7264549731876351,0.7116576442011597,-0.0198253768033502,0.036822918584527,148.33488,-0.0079719298245613,0.019060698505523,1,1.8,1.8,1,1,0.2357527560563664,24.554404298758207,2.6025957012417926,4,-7.012900578657408,96.6896966430921,G,1.2951379310344828,1.0,0.2129918149353726,-0.11598070382426148
ABAB,ABB-041,1466.85,12.372,-104.3675,36.269,27.157,0.1007,2.511,BTL,,0.0696555555555555,0.0696555555555555,2.515567113733265,0.0820347302671651,0.0930817297815614,0.0996119381148947,0.0930817297815614,0.0996119381148947,2.684058563401057,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9827570565820832,0.9243030407188346,0.8750671148037829,0.8328768814527756,0.7962131813840854,0.763977800204577,0.7353546844907108,0.709723229208331,0.6866020302654229,0.6656112173876555,0.6464465279433521,0.6288610307031481,0.6126519690993427,0.5976511122433139,0.5837175601817,0.5707322987025752,0.5585940225006739,0.5472158919545346,-0.0216124985731346,0.036822918584527,148.3425,0.0156742690058478,0.0350841358024691,1,1.8,1.8,1,1,0.3783012653967016,26.44633106309675,0.7106689369032502,4,-7.012900578657408,96.6896966430921,G,1.2951379310344828,1.0,0.15813371045728936,-0.08847815490173386
ABAB,ABB-041,1467.0024,11.289,-104.252,34.254,27.157,0.1219,2.448,BTL,,0.0472666666666666,0.0472666666666666,2.447900776712616,0.1105835840738926,0.1290189917680928,0.1334502417680928,0.1290189917680928,0.1334502417680928,2.674686555428968,1,,,,,1.0,1.0,1.0,1.0,0.9065547412353429,0.8239575255205726,0.7601541222659779,0.7089981795619572,0.6668272375600085,0.6313065749414913,0.6008689419163044,0.5744183594141417,0.5511625339579057,0.5305127336856984,0.5120212306097159,0.4953407215764617,0.4801971537758679,0.4663710206162263,0.4536841765518764,0.4419903453119622,0.4311681587587735,0.4211159663269291,0.4117479066542215,0.402990894254739,0.3947822797350045,-0.0155920754183442,0.036822918584527,148.35012,0.0313163742690058,0.0444874658869395,1,1.8,1.8,1,1,0.6808608317565159,22.86238955177849,4.294610448221505,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,1.0,0.13165708055494094,-0.08439041388827434
ABAB,ABB-041,1467.1548,8.483,-104.1365,32.463,27.157,0.155,2.404,BTL,,0.0273666666666666,0.0273666666666666,2.402705713012783,0.149513348641146,0.1629284648446405,0.1654940898446405,0.1629284648446405,0.1654940898446405,2.684957552348452,1,,,,,1.0,1.0,0.939033962750728,0.80710173500745,0.7178585211408486,0.6524536289414441,0.6019306824267269,0.5614226714851781,0.5280294645626888,0.4999023044724719,0.4758001590237435,0.4548551733823444,0.436439967206075,0.4200883511248875,0.4054457901762706,0.3922372711516264,0.3802457843812667,0.3692975128080003,0.3592513912626335,0.3499915903719378,0.3414220043544447,0.3334621408568319,0.3260440102611603,0.3191097395715178,0.3126097196480413,-0.0123466390855524,0.036822918584527,148.35774,0.0239473684210526,0.0315732261208576,1,1.8,1.8,1,1,1.0362781238836696,19.91373074004804,7.243269259951962,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,1.0,0.16505230224694242,-0.13768563558027583
ABAB,ABB-041,1467.3072,8.367,-103.8909,30.672,26.944,0.1681,2.316,BTL,,0.0074666666666666,0.0074666666666666,2.3149919398173022,0.1667315959161741,0.2038871772508385,0.2045871772508385,0.2038871772508385,0.2045871772508385,2.6549542824333603,1,,,,,1.0,0.9333814780771058,0.7536615284293259,0.6477737242025051,0.5761477983758986,0.5236543285152737,0.4831049952627312,0.4505935732579195,0.4237924389361776,0.4012177938169823,0.3818735948871545,0.36506330844641,0.3502834037957914,0.3371597208866689,0.3254077126501109,0.3148066555730692,0.3051823793424038,0.2963953797078042,0.2883324388355817,0.2809005929502742,0.2740227082814054,0.2676341822773761,0.261680446987073,0.2561150539834059,0.2508981873474025,-0.0099093187821715,0.0371140142517814,148.36536,0.0623093567251462,0.0643899805068225,1,1.8,1.8,1,1,1.539444065133544,16.43975926579756,10.50424073420244,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,1.0,0.08123360616882075,-0.07376693950215416
ABAB,ABB-041,1467.4596,8.286,-104.5554,30.672,26.731,0.1796,2.252,BTL,,0.0074666666666666,0.0074666666666666,2.2505104782375063,0.1783181085437937,0.2313355050873106,0.2320355050873106,0.2313355050873106,0.2320355050873106,2.6305529092132143,1,,,,,1.0,0.8262469561620909,0.6671554540851495,0.5734215650033365,0.5100169393636188,0.4635487259809393,0.4276536884627985,0.3988739621634109,0.3751490906343003,0.3551655873676611,0.3380417362300839,0.3231609524025622,0.3100775009770019,0.2984601683943607,0.2880570682018736,0.2786728117668184,0.2701532202304268,0.2623748017890813,0.2552373338728405,0.2486585231875765,0.2425700894592855,0.2369148452861678,0.2316444860847595,0.2267178948279896,0.2220998257105463,-0.0087719165997128,0.0374097489805843,148.37297999999998,0.0882362573099416,0.0903168810916179,1,1.8,1.8,1,1,1.9171289838802503,13.183889819291805,13.547110180708197,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.9285044838894656,0.025869860632683112,-0.01840319396601651
ABAB,ABB-041,1467.612,8.257,-105.2189,32.239,26.518,0.1903,2.174,BTL,,0.0248777777777777,0.0248777777777777,2.166958557901573,0.1862256583220337,0.2595053427388789,0.2618376344055455,0.2595053427388789,0.2618376344055455,2.590134686375446,1,,,,,1.0,0.7398169136982601,0.5973672705444846,0.513438469340117,0.4566663213701495,0.4150589424219334,0.3829187261394972,0.3571495198155267,0.3359064022443789,0.3180132849368413,0.3026806841874528,0.2893565133901103,0.2776416639955181,0.2672395692312382,0.2579246913731106,0.249522080529757,0.2418936858114271,0.2349289333463045,0.2285380844045534,0.222647454029847,0.2171959044458786,0.2121322303722095,0.2074131801543685,0.2030019378357688,0.1988669445190226,-0.0078543251719343,0.0377102345576589,148.38060000000002,0.1231502923976608,0.1300826088369071,1,1.8,1.8,1,1,2.338859387504959,9.583249837241777,16.934750162758224,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.7932627162954936,0.0,0.0248777777777777
ABAB,ABB-041,1467.7644,8.325,-106.0124,34.03,25.399,0.2008,2.044,BTL,,0.0447777777777777,0.0447777777777777,2.0249680120972435,0.1938059788298243,0.3057703198440425,0.3099682365107092,0.2865666666666667,0.2907645833333333,2.507536152618893,1,,,,,0.9898989966388234,0.6861757133863474,0.5540545308304444,0.4762110752757688,0.4235552513651841,0.3849646590128004,0.3551548027799284,0.3312540197546267,0.3115511566758873,0.294955398582402,0.2807345041117861,0.2683764162756422,0.2575109643081213,0.2478630843212855,0.2392235914399234,0.2314302206977973,0.2243549307295315,0.2178951649377157,0.2119676911931251,0.2065041671443792,0.2014478878736861,0.196751360793105,0.1923744702546795,0.1882830696813213,0.1844478883865567,-0.0072848390976616,0.0393716288042836,148.38822,0.1886736842105263,0.2011512345679012,1,1.8,1.8,1,1,2.6780755695558405,7.198452541350611,18.20054745864939,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.7036368927606765,0.0,0.0447777777777777
ABAB,ABB-041,1467.9168,8.533,-106.8059,35.821,24.281,0.2129,2.002,BTL,,0.0646777777777777,0.0646777777777777,1.971020682117868,0.20341949892491,0.3215618303506606,0.3276253720173273,0.2805966666666666,0.2866602083333333,2.4797586065349746,1,,,,,1.0,0.7185016939765616,0.5801562357729813,0.4986455474902379,0.4435090890883871,0.4031004802789772,0.3718862711738281,0.3468595138053748,0.3262284418771677,0.3088508517491992,0.2939600059094742,0.2810197241837333,0.2696423969304018,0.2595400019044778,0.2504934994572801,0.2423329802626112,0.2349243708810779,0.228160283237687,0.2219535641081629,0.2162326515087755,0.2109381691329966,0.206020387000267,0.2014372996002645,0.1971531516985749,0.19313729365633,-0.0076280304445422,0.0411844652197191,148.39584000000002,0.2011350877192983,0.219157871994802,1,1.8,1.8,1,1,2.464989550312594,6.598712055100099,17.6822879448999,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.6993892866482407,0.0,0.0646777777777777
ABAB,ABB-041,1468.0692,8.668,-107.6004,37.724,23.323,0.2146,2.028,BTL,,0.0858222222222221,0.0858222222222221,1.9883830035490304,0.2018887646458262,0.3079601009882259,0.3160059343215592,0.2742533333333333,0.2822991666666666,2.490484049496708,1,,,,,1.0,0.7517247511850066,0.6069822877816361,0.5217025975847432,0.464016664731945,0.421739587784682,0.38908205368321,0.362898075115747,0.3413130356622181,0.3231319169193466,0.3075525279246608,0.2940138958767539,0.2821104883129854,0.2715409650245921,0.2620761581101132,0.2535383017451523,0.2457871230205247,0.2387102683055691,0.2322165544668527,0.226231110540445,0.2206918146975105,0.2155466374751046,0.2107516310550663,0.206269386903889,0.2020678381630738,-0.0079807456767697,0.0428761308579513,148.40346,0.1842304093567251,0.2081451981806366,1,1.8,1.8,1,1,2.2722591393690585,6.022365004582011,17.30063499541799,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.6928779292512453,0.0,0.0858222222222221
ABAB,ABB-041,1468.2216,8.733,-107.8739,39.627,22.364,0.2182,2.036,BTL,,0.1069666666666667,0.1069666666666667,1.986411481467657,0.2024131238102347,0.3016816291950471,0.3117097541950471,0.26791,0.277938125,2.489635232584596,1,,,,,1.0,0.7876631148166128,0.636000821682314,0.546644090637883,0.486200315864855,0.4419020616685829,0.4076832402288928,0.3802474612629512,0.3576304869214721,0.3385801675096314,0.3222559610189582,0.3080700757299613,0.2955975915343438,0.2845227617880318,0.2746054625589667,0.265659429416276,0.2575376833009378,0.2501224991938567,0.2433183346896706,0.2370467394026955,0.2312426215914107,0.225851464374763,0.2208272188827539,0.2161306881593482,0.2117282722976549,-0.008362288175844,0.0447147200858522,148.41108000000003,0.1759520467836257,0.2057588401559453,1,1.8,1.8,1,1,2.088957226510282,5.505823018107181,16.858176981892818,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.6876026371558907,0.0,0.1069666666666667
ABAB,ABB-041,1468.374,8.773,-108.1484,45.0,21.086,0.2208,2.08,BTL,,0.1666666666666666,0.1666666666666666,2.006,0.19496,0.2728383358506979,0.2884633358506979,0.25,0.265625,2.4957017227603457,1,,,,,1.0,0.8721174083679183,0.7041936811457602,0.6052560017841436,0.5383313645687773,0.4892833922591042,0.4513955829786922,0.4210181030659722,0.3959761064600923,0.3748831862997979,0.3568086765373048,0.3411017616381286,0.3272919609911549,0.3150296731744679,0.304049027846579,0.2941437890550007,0.2851512184492538,0.2769409683761065,0.2694072522455989,0.2624632081166788,0.2560367650241667,0.2500675607140456,0.2445046088948336,0.2393045098603999,0.2344300610768593,-0.0092589039079743,0.0474248316418476,148.4187,0.1476210526315788,0.1940635477582845,1,1.8,1.8,1,1,1.7389464879098278,4.327993786808197,16.758006213191802,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.6558574295292138,0.0,0.1666666666666666
ABAB,ABB-041,1468.5264,8.813,-108.4229,45.448,17.457,0.2207,2.163,BTL,,0.1716444444444444,0.1716444444444444,2.103530421719068,0.1939076081124584,0.2419541485281334,0.2580458151948001,0.2419541485281334,0.2580458151948001,2.5588563475476245,1,,,,,1.0,1.0,0.8080838545541028,0.6945498319694492,0.6177517574430831,0.5614677043718095,0.5179902807827319,0.4831311905682751,0.4543947311469336,0.4301899581089253,0.4094489036105565,0.3914247368582672,0.3755775669159395,0.3615062154257673,0.348905588013697,0.3375390225967025,0.3272197719246167,0.3177982580661465,0.3091530876636634,0.3011845839747896,0.2938100433557652,0.2869601982681249,0.2805765403780777,0.2746092671912873,0.2690156876587058,-0.0106248763077913,0.0572836111588474,148.42632,0.0991830409356726,0.1470126185834959,1,1.8,1.8,1,1,1.3573415484260003,4.367271938306583,13.089728061693418,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.7289650278440405,0.0200937016085703,0.1515507428358741
ABAB,ABB-041,1468.6788,8.814,-108.9564,45.0,16.389,0.2171,2.212,BTL,,0.1666666666666666,0.1666666666666666,2.1644,0.19052,0.224077624834175,0.239702624834175,0.224077624834175,0.239702624834175,2.5926536588777385,1,,,,,1.0,1.0,0.9036721909511928,0.7767082151727274,0.690825687169035,0.6278837866869412,0.5792634134295961,0.5402808372388544,0.5081451385745209,0.4810771800211319,0.4578826636902477,0.4377264160838671,0.4200046825020704,0.4042688291508302,0.3901776720058723,0.3774665541978902,0.3659266381220222,0.3553906522554826,0.3457228436057613,0.3368117446566298,0.3285648687403554,0.3209047546530126,0.3137659731029653,0.3070928304528297,0.300837585724228,-0.011881694204799,0.0610165354811153,148.43394,0.0741280701754384,0.1205705653021441,1,1.8,1.8,1,1,1.1098639410561653,4.857265460964233,11.531734539035767,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.7987190157274684,0.0772437821951146,0.089422884471552
ABAB,ABB-041,1468.8312,8.814,-109.4909,45.56,15.479,0.2207,2.22,BTL,,0.1728888888888889,0.1728888888888889,2.1719236969371307,0.1936727565824825,0.2213028725360888,0.2375112058694221,0.2213028725360888,0.2375112058694221,2.600029595819162,1,,,,,1.0,1.0,0.9444818132636768,0.8117841743818279,0.7220232117353889,0.6562388699211119,0.6054228121122307,0.564679792004943,0.5310928527930181,0.5028025116362969,0.478560536436298,0.4574940374574728,0.4389719945805164,0.4225255138154207,0.4077980033481077,0.3945128544676776,0.3824517985124489,0.3714400100172475,0.3613356054165439,0.352022083347453,0.3434027804662116,0.3353967374392541,0.3279355702036164,0.3209610700104289,0.3144233399100269,-0.0124182687035892,0.0646036565669617,148.44156,0.065849707602339,0.1140260558804418,1,1.8,1.8,1,1,1.0249899149613586,4.755986026253496,10.723013973746504,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.8172194306543586,0.09845226432386353,0.07443662456502537
ABAB,ABB-041,1468.9836,8.819,-109.8943,46.119,15.133,0.2278,2.197,BTL,,0.1791,0.1791,2.1418016810817395,0.2011389937873066,0.2311085806619066,0.2478992056619066,0.2311085806619066,0.2478992056619066,2.589214371839983,1,,,,,1.0,1.0,0.9158136382221148,0.787143815530735,0.7001073976589116,0.6363198301600753,0.5870462092935773,0.5475398758177893,0.5149724123002776,0.4875407774107146,0.464034627060519,0.443607566630702,0.4256477295684759,0.4097004543812644,0.3954199730065969,0.3825380727310725,0.3708431100753174,0.3601655661104688,0.3503678639107176,0.3413370383183406,0.3329793600446518,0.3252163271420439,0.3179816312320812,0.3112188303956814,0.3048795422221231,-0.0120413328050806,0.0660807506773277,148.44918,0.0721999999999999,0.1221071052631579,1,1.8,1.8,1,1,1.083412791267557,4.404483471546629,10.728516528453367,5,0.6240341253729645,86.33074439922214,G,1.2951379310344828,0.7938294148129811,0.08697184211357947,0.09212815788642054
