STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
BNG,BNG-057,579.2724,86.0425,0.45609,2.1574199,1.3866,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,579.4248,83.4859,0.53328,2.1474299,1.5077,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,579.5772,80.5359,0.56676,2.1501300999999997,1.5279,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,579.7296,82.5023,0.56049,2.1463499,1.5646,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,579.882,89.7138,0.48224,2.15348,1.5784,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,580.0344,92.3361,0.44577,2.15903,1.6402,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,580.1868,91.0249,0.43826,2.1937399999999996,1.6915,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,580.3392,86.2063,0.48506,2.2251501,1.628,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,580.4916,85.862,0.52764,2.2248999,1.5688,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,580.644,86.6814,0.53121,2.2012199999999997,1.4002,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,580.7964,87.9924,0.5985,2.1903901,1.4354,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,580.9488,91.6146,0.64523,2.2075500000000003,1.3247,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,581.1012,93.7452,0.7477,2.2160798,1.3366,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,581.2536,90.6314,0.53174,2.2101099,1.4248,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,581.406,86.8617,0.43752,2.2156602,1.5917,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,581.5584,82.1087,0.39308,2.2178801,1.6748,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,581.7108,82.2399,0.42268,2.2285399999999997,1.6656,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,581.8632,78.6345,0.43559,2.2207698000000002,1.6997,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,582.0156,77.3235,0.44942,2.2164800000000002,1.7068,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,582.168,75.7176,0.4819,2.22221,1.6776,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,582.3204,72.1118,0.48017,2.22049,1.713,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,582.4728,70.9646,0.44424,2.2061802,1.7878,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,582.6252,70.9645,0.42865,2.1719302,1.6069,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,582.7776,76.5206,0.41835,2.16296,1.6348,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,582.93,79.3064,0.45719,2.1794299,1.6851,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,583.0824,82.2566,0.44749,2.19978,1.6434,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,583.2348,85.8781,0.49208,2.2105300000000003,1.5834,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,583.3872,85.3865,0.52774,2.1936599,1.3137,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,583.5396,91.4504,0.61573,2.16395,1.2486,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,583.692,90.3035,0.58885,2.1385701,1.2486,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,583.8444,99.1538,0.54691,2.1453298,1.3079,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,583.9968,85.2557,0.52371,2.16629,1.3645,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,584.1492,81.65,0.47544,2.19498,1.4694,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,584.3016,73.2917,0.47852,2.1956501,1.5708,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,584.454,77.5202,0.48526,2.13427,1.5099,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,584.6064,75.8812,0.54218,2.0888600999999998,1.2409,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,584.7588,76.5369,0.60932,2.1066501,1.2169,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,584.9112,86.0096,0.5598,2.1347899999999997,1.2093,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,585.0636,90.5985,0.52545,2.15077,1.217,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,585.216,92.8926,0.4738,2.1283201,1.2383,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,585.3684,91.8109,0.51884,2.1558699000000003,1.2777,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,585.5208,95.9083,0.55349,2.1430601,1.2842,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,585.6732,96.4001,0.58369,2.0957898,1.1016,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,585.8256,94.4011,0.63706,2.0663301,1.1027,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,585.978,92.5983,0.70971,2.0933799,1.0755,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,586.1304,94.5978,0.83008,2.13449,1.1418,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,586.2828,95.0892,0.63105,2.1681399000000003,1.1097,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,586.4352,92.9586,0.60859,2.1988101,1.1251,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,586.5876,93.4173,0.52082,2.2313598999999997,1.1502,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,586.74,95.3839,0.53742,2.2218101000000003,1.1875,TOP ABF,,,,,,,,,,,,
BNG,BNG-057,586.8924,99.891,0.51936,2.1413800999999997,1.2041,TOP ABF,,,,,,,,,,,,
