DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RESERVOIR_CLASS,PHIE_DEN.1,PHIT_DEN.1,GR_MovingAvg_5,GR_MovingAvg_10,PHIE_DEN.2,PHIT_DEN.2,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,SWE_INDO,GR_RAW,GR_RAW_NORM,VSH_DN,VSH_DIFF,A,M,N,RTSH,RW,RWA,R0,RTR0,GROUP_ID,RT_R0_GRAD_x,PHIE_RTR0_GRAD_x,FLUID_RTROPHIE_x,RT_R0_GRAD_y,PHIE_RTR0_GRAD_y,FLUID_RTROPHIE_y
1508.4552,ABAB,ABB-035,9.026,-109.113,-11.7924,2.045,0.2291,2.278,BTL,,0.0,0.0,2.278,0.2291,0.2437243776673091,0.2437243776673091,0.2437243776673091,0.2437243776673091,2.6898601016096206,4,0.2437243776673091,0.2437243776673091,-11.62676,-11.41615,0.2437243776673091,0.2437243776673091,1,,,,,1.2951379310344828,1.0,0.1214762152907534,0.1214762152907534,0.1214762152907534,1.0,,,0.1775963381768676,-0.1775963381768676,1,1.8,1.8,1,1,0.1611059048886163,12.693513632624764,-10.648513632624764,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1508.6076,ABAB,ABB-035,9.023,-109.315,-11.691,2.055,0.2418,2.278,BTL,,0.0,0.0,2.278,0.2418,0.2485718491421982,0.2485718491421982,0.2485718491421982,0.2485718491421982,2.7007614081813194,4,0.2485718491421982,0.2485718491421982,-11.087180000000002,-11.129059999999999,0.2485718491421982,0.2485718491421982,1,,,,,1.2951379310344828,1.0,0.1269742664021719,0.1269742664021719,0.1269742664021719,1.0,,,0.2092643013919373,-0.2092643013919373,1,1.8,1.8,1,1,0.1677356298247215,12.251422086931743,-10.196422086931744,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1508.76,ABAB,ABB-035,9.02,-109.422,-10.9606,2.033,0.2434,2.291,BTL,,0.0,0.0,2.291,0.2434,0.2444193467173923,0.2444193467173923,0.2444193467173923,0.2444193467173923,2.708619714376317,4,0.2444193467173923,0.2444193467173923,-10.5654,-10.88457,0.2444193467173923,0.2444193467173923,1,,,,,1.2951379310344828,1.0,0.1214530810621556,0.1214530810621556,0.1214530810621556,1.0,,,0.2289653543744616,-0.2289653543744616,1,1.8,1.8,1,1,0.1609835205728265,12.628621816481528,-10.595621816481527,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1508.9124,ABAB,ABB-035,9.026,-109.885,-9.0992,2.012,0.2666,2.281,BTL,,0.0,0.0,2.281,0.2666,0.2592168451423371,0.2592168451423371,0.2592168451423371,0.2592168451423371,2.729250984717837,4,0.2592168451423371,0.2592168451423371,-10.337200000000001,-10.62118,0.2592168451423371,0.2592168451423371,1,,,,,1.2951379310344828,1.0,0.1351930660847593,0.1351930660847593,0.1351930660847593,1.0,,,0.2747298085738897,-0.2747298085738897,1,1.8,1.8,1,1,0.1771013099564624,11.360729067981588,-9.348729067981589,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1509.0648,ABAB,ABB-035,9.031,-110.258,-9.2838,1.974,0.2711,2.271,BTL,,0.0,0.0,2.271,0.2711,0.2643411318223094,0.2643411318223094,0.2643411318223094,0.2643411318223094,2.727702954425616,4,0.2643411318223094,0.2643411318223094,-9.9786,-10.00909,0.2643411318223094,0.2643411318223094,1,,,,,1.2951379310344828,1.0,0.1379356858628985,0.1379356858628985,0.1379356858628985,1.0,,,0.2738650570944347,-0.2738650570944347,1,1.8,1.8,1,1,0.1799880573884268,10.9673943296136,-8.9933943296136,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1509.2172,ABAB,ABB-035,9.032,-110.527,-10.6514,1.913,0.2702,2.27,BTL,,0.0,0.0,2.27,0.2702,0.2641407878532634,0.2641407878532634,0.2641407878532634,0.2641407878532634,2.72587361690425,4,0.2641407878532634,0.2641407878532634,-9.6156,-8.956900000000001,0.2641407878532634,0.2641407878532634,1,,,,,1.2951379310344828,1.0,0.1334706906602117,0.1334706906602117,0.1334706906602117,1.0,,,0.2704123023921316,-0.2704123023921316,1,1.8,1.8,1,1,0.1741882331584862,10.982372145995908,-9.069372145995908,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1509.3696,ABAB,ABB-035,9.048,-110.626,-9.898,1.905,0.2659,2.27,BTL,,0.0,0.0,2.27,0.2659,0.2618670921624802,0.2618670921624802,0.2618670921624802,0.2618670921624802,2.720557350194115,4,0.2618670921624802,0.2618670921624802,-8.931000000000001,-7.660909999999999,0.2618670921624802,0.2618670921624802,1,,,,,1.2951379310344828,1.0,0.1306341823892907,0.1306341823892907,0.1306341823892907,1.0,,,0.2596900786263995,-0.2596900786263995,1,1.8,1.8,1,1,0.1707814302411967,11.15460853858376,-9.24960853858376,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1509.522,ABAB,ABB-035,9.11,-110.458,-9.1456,1.879,0.2577,2.269,BTL,,0.0,0.0,2.269,0.2577,0.2578226343046258,0.2578226343046258,0.2578226343046258,0.2578226343046258,2.709833873485249,4,0.2578226343046258,0.2578226343046258,-7.348400000000001,-6.40052,0.2578226343046258,0.2578226343046258,1,,,,,1.2951379310344828,1.0,0.1249018477176206,0.1249018477176206,0.1249018477176206,1.0,,,0.238034478926458,-0.238034478926458,1,1.8,1.8,1,1,0.1637965140554068,11.47155060555439,-9.59255060555439,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1509.6744,ABAB,ABB-035,9.248,-110.321,-5.6762,1.852,0.252,2.267,BTL,,0.0,0.0,2.267,0.252,0.2564372879182703,0.2564372879182703,0.2564372879182703,0.2564372879182703,2.703958495246244,4,0.2564372879182703,0.2564372879182703,-4.984620000000001,-5.2638300000000005,0.2564372879182703,0.2564372879182703,1,,,,,1.2951379310344828,1.0,0.1217876730397937,0.1217876730397937,0.1217876730397937,1.0,,,0.2214041619203731,-0.2214041619203731,1,1.8,1.8,1,1,0.1598847703952654,11.583342149608775,-9.731342149608777,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1509.8268,ABAB,ABB-035,9.352,-110.214,-1.3708,1.824,0.2529,2.276,BTL,,0.0,0.0,2.276,0.2529,0.2534662791116153,0.2534662791116153,0.2534662791116153,0.2534662791116153,2.70923290441796,4,0.2534662791116153,0.2534662791116153,-2.822440000000001,-4.27394,0.2534662791116153,0.2534662791116153,1,,,,,1.2951379310344828,1.0,0.1171831620755576,0.1171831620755576,0.1171831620755576,1.0,,,0.2345254632845273,-0.2345254632845273,1,1.8,1.8,1,1,0.1541988642604443,11.828880898365338,-10.004880898365338,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1509.9792,ABAB,ABB-035,9.408,-110.108,1.1675,1.804,0.2573,2.285,BTL,58.54577464788733,0.0,0.0,2.285,0.2573,0.2531974219213729,0.2531974219213729,0.2531974219213729,0.2531974219213729,2.720668939448558,4,0.2531974219213729,0.2531974219213729,-0.9120600000000014,-3.0721499999999997,0.2531974219213729,0.2531974219213729,1,,,,,1.2951379310344828,1.0,0.115652517779604,0.115652517779604,0.115652517779604,1.0,,58.54577464788733,0.2563741560859056,-0.2563741560859056,1,1.8,1.8,1,1,0.1522170272386487,11.85149935408773,-10.04749935408773,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1510.1316,ABAB,ABB-035,9.459,-109.906,0.9129,1.791,0.2844,2.28,BTL,58.18718309859155,0.0,0.0,2.28,0.2844,0.2688600430565849,0.2688600430565849,0.2688600430565849,0.2688600430565849,2.7506908052886825,4,0.2688600430565849,0.2688600430565849,0.3831199999999986,-1.8916600000000003,0.2688600430565849,0.2688600430565849,1,,,,,1.2951379310344828,1.0,0.1294637294495281,0.1294637294495281,0.1294637294495281,1.0,,58.18718309859155,0.3179062595504677,-0.3179062595504677,1,1.8,1.8,1,1,0.168361528833335,10.637822146251429,-8.846822146251428,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1510.284,ABAB,ABB-035,9.509,-109.617,0.4063,1.778,0.2898,2.279,BTL,57.473661971830985,0.0,0.0,2.279,0.2898,0.2719662474383216,0.2719662474383216,0.2719662474383216,0.2719662474383216,2.756786681248881,4,0.2719662474383216,0.2719662474383216,1.2040999999999986,-0.9979700000000001,0.2719662474383216,0.2719662474383216,1,,,,,1.2951379310344828,1.0,0.1315109074678232,0.1315109074678232,0.1315109074678232,1.0,,57.473661971830985,0.3301628094351675,-0.3301628094351675,1,1.8,1.8,1,1,0.1706313287520698,10.4201263214885,-8.6421263214885,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1510.4364,ABAB,ABB-035,9.555,-109.257,0.7997,1.766,0.2938,2.27,BTL,58.02774647887324,0.0,0.0,2.27,0.2938,0.2765480345708864,0.2765480345708864,0.2765480345708864,0.2765480345708864,2.755472458004455,4,0.2765480345708864,0.2765480345708864,1.2012999999999985,-0.4311800000000002,0.2765480345708864,0.2765480345708864,1,,,,,1.2951379310344828,1.0,0.1350615880405856,0.1350615880405856,0.1350615880405856,1.0,,58.02774647887324,0.3292598560831269,-0.3292598560831269,1,1.8,1.8,1,1,0.1746536783017576,10.111438918273429,-8.345438918273429,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1510.5888,ABAB,ABB-035,9.601,-108.752,2.7341,1.753,0.2978,2.261,BTL,60.75225352112676,0.0,0.0,2.261,0.2978,0.2811315213994274,0.2811315213994274,0.2811315213994274,0.2811315213994274,2.7541456296077964,4,0.2811315213994274,0.2811315213994274,0.8264999999999987,-0.6492900000000003,0.2811315213994274,0.2811315213994274,1,,,,,1.2951379310344828,1.0,0.1385482363645972,0.1385482363645972,0.1385482363645972,1.0,,60.75225352112676,0.3283569027310866,-0.3283569027310866,1,1.8,1.8,1,1,0.1785743562821168,9.816639054437136,-8.063639054437136,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1510.7412,ABAB,ABB-035,9.651,-108.401,1.1535,1.765,0.3011,2.259,BTL,58.52605633802817,0.0,0.0,2.259,0.3011,0.2834119751039133,0.2834119751039133,0.2834119751039133,0.2834119751039133,2.7569369794905088,4,0.2834119751039133,0.2834119751039133,0.049699999999998655,-1.6404000000000003,0.2834119751039133,0.2834119751039133,1,,,,,1.2951379310344828,1.0,0.1417689435710115,0.1417689435710115,0.1417689435710115,1.0,,58.52605633802817,0.3341684494207205,-0.3341684494207205,1,1.8,1.8,1,1,0.182430506442586,9.674916955599612,-7.909916955599612,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1510.8936,ABAB,ABB-035,9.702,-108.246,-0.9611,1.809,0.2933,2.254,BTL,,0.0,0.0,2.254,0.2933,0.2807094811497961,0.2807094811497961,0.2807094811497961,0.2807094811497961,2.743384581246165,4,0.2807094811497961,0.2807094811497961,-1.6817000000000015,-3.0368100000000005,0.2807094811497961,0.2807094811497961,1,,,,,1.2951379310344828,1.0,0.1425452433685644,0.1425452433685644,0.1425452433685644,1.0,,,0.3086759925541077,-0.3086759925541077,1,1.8,1.8,1,1,0.1837812975728154,9.843221393533044,-8.034221393533045,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1511.046,ABAB,ABB-035,9.751,-107.815,-3.4777,1.871,0.2838,2.258,BTL,,0.0,0.0,2.258,0.2838,0.2746142912091046,0.2746142912091046,0.2746142912091046,0.2746142912091046,2.7342497718860344,4,0.2746142912091046,0.2746142912091046,-4.484900000000001,-4.4446200000000005,0.2746142912091046,0.2746142912091046,1,,,,,1.2951379310344828,1.0,0.1410977397197778,0.1410977397197778,0.1410977397197778,1.0,,,0.2898216319839966,-0.2898216319839966,1,1.8,1.8,1,1,0.1827155164573061,10.239962299190852,-8.368962299190851,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1511.1984,ABAB,ABB-035,9.798,-106.973,-7.8573,1.992,0.2734,2.279,BTL,,0.0,0.0,2.279,0.2734,0.2633536649395416,0.2633536649395416,0.2633536649395416,0.2633536649395416,2.7362470145120987,4,0.2633536649395416,0.2633536649395416,-7.274920000000002,-5.710730000000001,0.2633536649395416,0.2633536649395416,1,,,,,1.2951379310344828,1.0,0.1381554644514799,0.1381554644514799,0.1381554644514799,1.0,,,0.2892687467007472,-0.2892687467007472,1,1.8,1.8,1,1,0.1804098285944593,11.04152703607844,-9.04952703607844,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1511.3508,ABAB,ABB-035,9.844,-105.87,-11.2819,2.113,0.268,2.327,BTL,,0.0,0.0,2.327,0.268,0.2473189529879545,0.2473189529879545,0.2473189529879545,0.2473189529879545,2.7630309747639537,4,0.2473189529879545,0.2473189529879545,-9.71574,-6.76694,0.2473189529879545,0.2473189529879545,1,,,,,1.2951379310344828,1.0,0.1292451621034136,0.1292451621034136,0.1292451621034136,1.0,,,0.3338149084544216,-0.3338149084544216,1,1.8,1.8,1,1,0.1709081667504381,12.363364724901787,-10.250364724901788,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1511.5032,ABAB,ABB-035,9.899,-104.522,-12.7966,2.247,0.2631,2.339,BTL,,0.0,0.0,2.339,0.2631,0.2414557842052935,0.2414557842052935,0.2414557842052935,0.2414557842052935,2.765223400454205,4,0.2414557842052935,0.2414557842052935,-11.471160000000001,-8.24915,0.2414557842052935,0.2414557842052935,1,,,,,1.2951379310344828,1.0,0.1310021126967562,0.1310021126967562,0.1310021126967562,1.0,,,0.3360993804350846,-0.3360993804350846,1,1.8,1.8,1,1,0.1740647284618604,12.908990924559095,-10.661990924559095,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1511.6556,ABAB,ABB-035,9.953,-103.328,-13.1652,2.382,0.2651,2.334,BTL,,0.0,0.0,2.334,0.2651,0.2438763516051627,0.2438763516051627,0.2438763516051627,0.2438763516051627,2.764261708824909,4,0.2438763516051627,0.2438763516051627,-11.85218,-9.75576,0.2438763516051627,0.2438763516051627,1,,,,,1.2951379310344828,1.0,0.1416710575456874,0.1416710575456874,0.1416710575456874,1.0,,,0.3350436195926987,-0.3350436195926987,1,1.8,1.8,1,1,0.1878655714879056,12.679279024540948,-10.297279024540948,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1511.808,ABAB,ABB-035,10.022,-102.224,-12.2548,2.593,0.267,2.323,BTL,,0.0,0.0,2.323,0.267,0.2478931670388012,0.2478931670388012,0.2478931670388012,0.2478931670388012,2.759058609786961,4,0.2478931670388012,0.2478931670388012,-12.0134,-11.06377,0.2478931670388012,0.2478931670388012,1,,,,,1.2951379310344828,1.0,0.1593425007319185,0.1593425007319185,0.1593425007319185,1.0,,,0.3264870947128608,-0.3264870947128608,1,1.8,1.8,1,1,0.2106098687750184,12.311863708390334,-9.718863708390334,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1511.9604,ABAB,ABB-035,10.091,-100.812,-9.7624,2.804,0.2736,2.335,BTL,,0.0,0.0,2.335,0.2736,0.2480505435192976,0.2480505435192976,0.2480505435192976,0.2480505435192976,2.775385284867562,4,0.2480505435192976,0.2480505435192976,-12.236600000000001,-12.15338,0.2480505435192976,0.2480505435192976,1,,,,,1.2951379310344828,1.0,0.1725275182811739,0.1725275182811739,0.1725275182811739,1.0,,,0.3574472814158308,-0.3574472814158308,1,1.8,1.8,1,1,0.2280081331046756,12.297806932670772,-9.493806932670772,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1512.1128,ABAB,ABB-035,10.2,-99.368,-12.088,3.015,0.2747,2.329,BTL,,0.0,0.0,2.329,0.2747,0.2502766983894208,0.2502766983894208,0.2502766983894208,0.2502766983894208,2.7726539873377294,4,0.2502766983894208,0.2502766983894208,-12.411800000000001,-12.880790000000001,0.2502766983894208,0.2502766983894208,1,,,,,1.2951379310344828,1.0,0.1888548536564779,0.1888548536564779,0.1888548536564779,1.0,,,0.3529387658711421,-0.3529387658711421,1,1.8,1.8,1,1,0.2491403484004592,12.101612682799166,-9.086612682799164,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1512.2652,ABAB,ABB-035,10.324,-97.801,-13.9126,3.203,0.2656,2.336,BTL,,0.0,0.0,2.336,0.2656,0.2435894059428553,0.2435894059428553,0.2435894059428553,0.2435894059428553,2.766236499721829,4,0.2435894059428553,0.2435894059428553,-12.8356,-13.241710000000001,0.2435894059428553,0.2435894059428553,1,,,,,1.2951379310344828,1.0,0.1900525631963608,0.1900525631963608,0.1900525631963608,1.0,,,0.3387075264634786,-0.3387075264634786,1,1.8,1.8,1,1,0.2520821254426404,12.706176585808024,-9.503176585808026,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1512.4176,ABAB,ABB-035,10.443,-96.28,-14.0412,3.354,0.2642,2.321,BTL,,0.0,0.0,2.321,0.2642,0.2469717931909012,0.2469717931909012,0.2469717931909012,0.2469717931909012,2.754250356168781,4,0.2469717931909012,0.2469717931909012,-13.9094,-13.281120000000001,0.2469717931909012,0.2469717931909012,1,,,,,1.2951379310344828,1.0,0.2045774534834908,0.2045774534834908,0.2045774534834908,1.0,,,0.3170880448976192,-0.3170880448976192,1,1.8,1.8,1,1,0.2706003147018305,12.394664077518575,-9.040664077518574,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1512.57,ABAB,ABB-035,10.563,-95.36,-14.3738,3.494,0.2589,2.33,BTL,,0.0,0.0,2.33,0.2589,0.2417175920380211,0.2417175920380211,0.2417175920380211,0.2417175920380211,2.753963940129662,4,0.2417175920380211,0.2417175920380211,-14.470020000000002,-13.070330000000002,0.2417175920380211,0.2417175920380211,1,,,,,1.2951379310344828,1.0,0.2041453156865032,0.2041453156865032,0.2041453156865032,1.0,,,0.314749395715834,-0.314749395715834,1,1.8,1.8,1,1,0.2711925577912505,12.883834381212976,-9.389834381212976,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1512.7224,ABAB,ABB-035,10.667,-94.069,-15.1314,3.552,0.255,2.352,BTL,,0.0,0.0,2.352,0.255,0.2336451306587476,0.2336451306587476,0.2336451306587476,0.2336451306587476,2.7641957454542694,4,0.2336451306587476,0.2336451306587476,-14.325640000000002,-12.661539999999999,0.2336451306587476,0.2336451306587476,1,,,,,1.2951379310344828,1.0,0.1939038472300895,0.1939038472300895,0.1939038472300895,1.0,,,0.3316130914344453,-0.3316130914344453,1,1.8,1.8,1,1,0.2593433276949535,13.696130267048767,-10.14413026704877,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1512.8748,ABAB,ABB-035,10.771,-92.25,-14.8911,3.601,0.2526,2.369,BTL,,0.0,0.0,2.369,0.2526,0.2277372779496901,0.2277372779496901,0.2277372779496901,0.2277372779496901,2.7727127840191352,4,0.2277372779496901,0.2277372779496901,-13.728860000000001,-12.14405,0.2277372779496901,0.2277372779496901,1,,,,,1.2951379310344828,1.0,0.1867632282323317,0.1867632282323317,0.1867632282323317,1.0,,,0.3461742561053542,-0.3461742561053542,1,1.8,1.8,1,1,0.251075621902658,14.34229246436401,-10.741292464364012,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1513.0272,ABAB,ABB-035,10.854,-89.796,-13.1907,3.649,0.2471,2.375,BTL,,0.0,0.0,2.375,0.2471,0.2232157133543428,0.2232157133543428,0.2232157133543428,0.2232157133543428,2.770118195796137,4,0.2232157133543428,0.2232157133543428,-12.487480000000001,-11.08336,0.2232157133543428,0.2232157133543428,1,,,,,1.2951379310344828,1.0,0.1818123543575634,0.1818123543575634,0.1818123543575634,1.0,,,0.3397111938432472,-0.3397111938432472,1,1.8,1.8,1,1,0.2454021921787478,14.869467821795638,-11.220467821795635,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1513.1796,ABAB,ABB-035,10.937,-87.171,-11.0573,3.697,0.242,2.369,BTL,,0.0,0.0,2.369,0.242,0.2221712678950343,0.2221712678950343,0.2221712678950343,0.2221712678950343,2.760027552974551,4,0.2221712678950343,0.2221712678950343,-10.3787,-10.06737,0.2221712678950343,0.2221712678950343,1,,,,,1.2951379310344828,1.0,0.182484187212088,0.182484187212088,0.182484187212088,1.0,,,0.3197427277526188,-0.3197427277526188,1,1.8,1.8,1,1,0.246540151681353,14.99552902351695,-11.298529023516949,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1513.332,ABAB,ABB-035,11.014,-84.139,-8.1669,3.703,0.2388,2.375,BTL,,0.0,0.0,2.375,0.2388,0.2188535163727305,0.2188535163727305,0.2188535163727305,0.2188535163727305,2.7602332325880283,4,0.2188535163727305,0.2188535163727305,-7.6967000000000025,-9.53528,0.2188535163727305,0.2188535163727305,1,,,,,1.2951379310344828,1.0,0.1773620786111095,0.1773620786111095,0.1773620786111095,1.0,,,0.3190148084349735,-0.3190148084349735,1,1.8,1.8,1,1,0.2403422176465466,15.40719743813684,-11.70419743813684,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1513.4844,ABAB,ABB-035,11.078,-80.281,-4.5875,3.708,0.2387,2.393,BTL,,0.0,0.0,2.393,0.2387,0.2139060739460755,0.2139060739460755,0.2139060739460755,0.2139060739460755,2.772052872857897,4,0.2139060739460755,0.2139060739460755,-5.809100000000002,-9.30709,0.2139060739460755,0.2139060739460755,1,,,,,1.2951379310344828,1.0,0.1696625378105566,0.1696625378105566,0.1696625378105566,1.0,,,0.3405196843830742,-0.3405196843830742,1,1.8,1.8,1,1,0.2309624275287564,16.054559348352576,-12.346559348352576,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1513.6368,ABAB,ABB-035,11.141,-75.724,-1.4811,3.714,0.2436,2.394,BTL,,0.0,0.0,2.394,0.2436,0.2162014925990909,0.2162014925990909,0.2162014925990909,0.2162014925990909,2.778518314129649,4,0.2162014925990909,0.2162014925990909,-5.341700000000001,-9.08681,0.2162014925990909,0.2162014925990909,1,,,,,1.2951379310344828,1.0,0.1736038191833056,0.1736038191833056,0.1736038191833056,1.0,,,0.3539466007279194,-0.3539466007279194,1,1.8,1.8,1,1,0.2358237480920283,15.749050000471712,-12.035050000471712,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1513.7892,ABAB,ABB-035,11.186,-69.775,-3.7527,3.624,0.2473,2.384,BTL,,0.0,0.0,2.384,0.2473,0.2208649076098201,0.2208649076098201,0.2208649076098201,0.2208649076098201,2.7763286668994143,4,0.2208649076098201,0.2208649076098201,-6.126700000000001,-8.847620000000001,0.2208649076098201,0.2208649076098201,1,,,,,1.2951379310344828,1.0,0.1767834580665036,0.1767834580665036,0.1767834580665036,1.0,,,0.3510870169199565,-0.3510870169199565,1,1.8,1.8,1,1,0.2391202088257861,15.155557189398024,-11.531557189398024,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1513.9416,ABAB,ABB-035,11.231,-65.429,-8.7203,3.518,0.2442,2.383,BTL,,0.0,0.0,2.383,0.2442,0.2195133366955151,0.2195133366955151,0.2195133366955151,0.2195133366955151,2.771971341758164,4,0.2195133366955151,0.2195133366955151,-7.794920000000002,-8.80133,0.2195133366955151,0.2195133366955151,1,,,,,1.2951379310344828,1.0,0.1695187173449645,0.1695187173449645,0.1695187173449645,1.0,,,0.3421484733142556,-0.3421484733142556,1,1.8,1.8,1,1,0.2295754664542283,15.3239370666874,-11.8059370666874,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1514.094,ABAB,ABB-035,11.277,-65.597,-12.0919,3.429,0.2366,2.386,BTL,,0.0,0.0,2.386,0.2366,0.2147055068000322,0.2147055068000322,0.2147055068000322,0.2147055068000322,2.764942976172212,4,0.2147055068000322,0.2147055068000322,-9.998540000000002,-9.21824,0.2147055068000322,0.2147055068000322,1,,,,,1.2951379310344828,1.0,0.1580716009957369,0.1580716009957369,0.1580716009957369,1.0,,,0.3268232711916207,-0.3268232711916207,1,1.8,1.8,1,1,0.2150231477655099,15.947120278136016,-12.518120278136015,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1514.2464,ABAB,ABB-035,11.322,-70.68,-12.9286,3.328,0.2505,2.373,BTL,,0.0,0.0,2.373,0.2505,0.2255440340232844,0.2255440340232844,0.2255440340232844,0.2255440340232844,2.7728574125817764,4,0.2255440340232844,0.2255440340232844,-11.793560000000003,-10.17575,0.2255440340232844,0.2255440340232844,1,,,,,1.2951379310344828,1.0,0.1692957303514762,0.1692957303514762,0.1692957303514762,1.0,,,0.3457720945739453,-0.3457720945739453,1,1.8,1.8,1,1,0.2280340688679895,14.594310475276403,-11.266310475276404,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1514.3988,ABAB,ABB-035,11.359,-78.653,-12.4992,3.227,0.253,2.369,BTL,,0.0,0.0,2.369,0.253,0.227946792803218,0.227946792803218,0.227946792803218,0.227946792803218,2.7731938514583065,4,0.227946792803218,0.227946792803218,-13.094780000000004,-11.51286,0.227946792803218,0.227946792803218,1,,,,,1.2951379310344828,1.0,0.1676740821071046,0.1676740821071046,0.1676740821071046,1.0,,,0.3471716722696081,-0.3471716722696081,1,1.8,1.8,1,1,0.2253716272074624,14.318572572710908,-11.091572572710907,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1514.5512,ABAB,ABB-035,11.396,-82.893,-12.7278,3.165,0.2573,2.364,BTL,,0.0,0.0,2.364,0.2573,0.2315659950901954,0.2315659950901954,0.2315659950901954,0.2315659950901954,2.7750385736249403,4,0.2315659950901954,0.2315659950901954,-14.224800000000002,-13.073070000000001,0.2315659950901954,0.2315659950901954,1,,,,,1.2951379310344828,1.0,0.1697161939098857,0.1697161939098857,0.1697161939098857,1.0,,,0.351851054371683,-0.351851054371683,1,1.8,1.8,1,1,0.2273988828056788,13.918274183891288,-10.753274183891287,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1514.7036,ABAB,ABB-035,11.434,-85.695,-15.2264,3.146,0.2617,2.354,BTL,,0.0,0.0,2.354,0.2617,0.236608565425457,0.236608565425457,0.236608565425457,0.236608565425457,2.7736641239033784,4,0.236608565425457,0.236608565425457,-15.230800000000002,-14.361180000000001,0.236608565425457,0.236608565425457,1,,,,,1.2951379310344828,1.0,0.1761244472300514,0.1761244472300514,0.1761244472300514,1.0,,,0.3507369488511655,-0.3507369488511655,1,1.8,1.8,1,1,0.234970613384223,13.388908317891108,-10.242908317891107,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1514.856,ABAB,ABB-035,11.471,-87.572,-17.742,3.127,0.2638,2.353,BTL,,0.0,0.0,2.353,0.2638,0.23798140455729,0.23798140455729,0.23798140455729,0.23798140455729,2.775547221671077,4,0.23798140455729,0.23798140455729,-16.147600000000004,-15.009989999999998,0.23798140455729,0.23798140455729,1,,,,,1.2951379310344828,1.0,0.1770981106573942,0.1770981106573942,0.1770981106573942,1.0,,,0.3547648153807686,-0.3547648153807686,1,1.8,1.8,1,1,0.2359963702479865,13.250203792177516,-10.123203792177517,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
