STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,CT,FTEMP,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,RW_TEMP,SW
ABAB,ABB-051,1534.5156,11.001,-17.6592,67.924,2.3,0.0943,2.57,BTL,,0.4213777777777778,0.4213777777777778,2.6573892003994164,-0.015,-0.0004953857800943,0.0390087808865722,0.0,0.0395041666666666,2.6559714451272325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4347826086956522,151.72578,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1534.668,11.025,-17.2921,72.077,2.115,0.0964,2.567,BTL,,0.4675222222222222,0.4675222222222222,2.6697274794983623,-0.015,-0.0016432314470023,0.0421869768863309,0.0,0.0438302083333333,2.6645905373918946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4728132387706855,151.73340000000002,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1534.8204,11.048,-16.8379,76.23,1.931,0.1,2.56,BTL,,0.5136666666666667,0.5136666666666667,2.676182316655243,-0.015,-0.0020681684342821,0.0460880815657177,0.0,0.0481562499999999,2.6690844118681736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5178663904712584,151.74102,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1534.9728,11.07,-16.3828,76.666,1.854,0.1036,2.554,BTL,,0.518511111111111,0.518511111111111,2.6659966769742,-0.015,-0.0011612318172021,0.0474491848494644,0.0,0.0486104166666666,2.661988373100112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5393743257820928,151.74864000000002,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1535.1252,11.092,-16.3906,77.102,1.776,0.1146,2.548,BTL,,0.5233555555555556,0.5233555555555556,2.655603990862045,-0.015,-0.0002542952001222,0.048810288133211,0.0,0.0490645833333333,2.654721178404848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5630630630630631,151.75626,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1535.2776,11.111,-16.3975,76.413,1.786,0.1155,2.542,BTL,,0.5156999999999999,0.5156999999999999,2.6399648977906254,-0.015,0.001110450368007,0.049457325368007,0.001110450368007,0.049457325368007,2.6437338113063604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5599104143337066,151.76388,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1535.43,11.129,-16.4053,77.334,1.795,0.1164,2.542,BTL,,0.5259333333333334,0.5259333333333334,2.6440655322739413,-0.015,0.0007356574400813,0.0500419074400813,0.0007356574400813,0.0500419074400813,2.646620761103709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5571030640668524,151.7715,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1535.5824,11.177,-17.1692,77.987,1.905,0.1181,2.542,BTL,,0.5331888888888888,0.5331888888888888,2.6470818556161184,-0.015,0.0004699247778278,0.0504563831111611,0.0004699247778278,0.0504563831111611,2.6487415944462884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5249343832020997,151.77912,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1535.7348,11.224,-17.933,77.174,2.014,0.1237,2.532,BTL,,0.5241555555555556,0.5241555555555556,2.622325222995377,-0.015,0.0026080397455231,0.0517476230788564,0.0026080397455231,0.0517476230788564,2.631265973579492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.496524329692155,151.78674,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1535.8872,11.342,-20.2189,74.154,2.124,0.1335,2.526,BTL,,0.4906,0.4906,2.5991951315272863,-0.015,0.0049213654602266,0.0509151154602266,0.0049213654602266,0.0509151154602266,2.6147958391601103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4708097928436911,151.79435999999998,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1536.0396,11.527,-22.5057,67.663,2.262,0.1469,2.526,BTL,,0.4184777777777777,0.4184777777777777,2.5806914802147616,0.0007442153734452,0.0195701851566745,0.0588024768233411,0.0195701851566745,0.0588024768233411,2.63573963895962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4420866489832007,151.80198,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1536.192,11.819,-25.9936,57.172,2.4,0.1581,2.526,BTL,,0.3019111111111111,0.3019111111111111,2.55886865728656,0.0751066403514356,0.0576682360908255,0.0859724027574921,0.0576682360908255,0.0859724027574921,2.6992407789072783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,151.8096,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1536.3444,12.045,-29.7534,46.11,2.538,0.1714,2.518,BTL,,0.179,0.179,2.532825822168088,0.1324604141291108,0.0987686744766023,0.1155499244766023,0.0987686744766023,0.1155499244766023,2.742447267969174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3940110323089046,151.81722000000002,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1536.4968,12.046,-32.2852,39.279,2.654,0.1902,2.522,BTL,,0.1031,0.1031,2.530276507971903,0.1718307503623592,0.1274955040125908,0.1371611290125908,0.1274955040125908,0.1371611290125908,2.7838536259638125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3767897513187641,151.82484,1,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1536.6492,11.882,-34.8181,39.131,2.568,0.2012,2.518,BTL,,0.1014555555555555,0.1014555555555555,2.525677948286736,0.1843988425725556,0.1347149830154503,0.1442264413487837,0.1347149830154503,0.1442264413487837,2.7947585340315952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3894080996884735,151.83246000000003,1,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1536.8016,11.802,-35.3299,43.096,2.481,0.2002,2.505,BTL,,0.145511111111111,0.145511111111111,2.5143659627587645,0.1746905232497659,0.1262945782934371,0.1399362449601037,0.1262945782934371,0.1399362449601037,2.7770104353476266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4030632809351068,151.84008,1,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1536.954,11.791,-34.3958,47.062,2.347,0.1996,2.492,BTL,,0.1895777777777777,0.1895777777777777,2.5018248375332472,0.1644177246428473,0.1179855948353062,0.1357585115019728,0.1179855948353062,0.1357585115019728,2.757723629980843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4260758414997869,151.8477,1,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1537.1064,11.706,-31.8016,54.112,2.212,0.2034,2.274,BTL,,0.2679111111111111,0.2679111111111111,2.2095920349684315,0.1497510927634774,0.1720034538263204,0.1971201204929871,0.1720034538263204,0.1971201204929871,2.581060376601232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4520795660036166,151.85532,1,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1537.2588,11.637,-29.2075,60.594,2.078,0.2078,2.188,BTL,,0.3399333333333333,0.3399333333333333,2.053070396929604,0.1345672154327846,0.1861770513536376,0.2180458013536376,0.1861770513536376,0.2180458013536376,2.466790248626822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4812319538017324,151.86294,1,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1537.4112,11.686,-26.6143,67.076,2.012,0.2091,2.112,BTL,,0.4119555555555554,0.4119555555555554,1.875213513717784,0.1103922606001058,0.1941418827920502,0.2327627161253835,0.1764133333333333,0.2150341666666666,2.306578059014043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4970178926441352,151.87056,1,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1537.5636,11.93,-24.6152,74.757,1.946,0.2438,2.08,BTL,,0.4973000000000001,0.4973000000000001,1.7139745374975133,0.1387407996817186,0.2018884002514127,0.2485102752514127,0.1508099999999999,0.1974318749999999,2.193155451119486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.513874614594039,151.87818,1,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1537.716,12.748,-22.617,83.1039,2.002,0.3069,2.048,BTL,,0.5900433333333333,0.5900433333333333,1.4694085553757714,0.2448669371559596,0.2237450521264006,0.2790616146264006,0.122987,0.1783035624999999,2.0334326735836035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4995004995004996,151.88580000000002,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1537.8684,13.209,-20.6189,83.795,2.058,0.3307,2.016,BTL,,0.5977222222222223,0.5977222222222223,1.371143488468443,0.3020232012153017,0.2456761799829291,0.3017126383162624,0.1206833333333333,0.1767197916666666,1.953392429452523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4859086491739553,151.89342,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1538.0208,13.313,-19.9767,82.773,2.179,0.3059,2.255,BTL,,0.5863666666666666,0.5863666666666666,1.9785679748569585,0.2433838343138045,0.1483808774252036,0.2033527524252035,0.12409,0.1790618749999999,2.525973932823924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4589261128958238,151.90104000000002,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1538.1732,13.22,-19.3346,84.594,2.299,0.2509,2.429,BTL,,0.6065999999999999,0.6065999999999999,2.3966192170818497,0.098093543467209,0.0579065756584693,0.1147753256584693,0.0579065756584693,0.1147753256584693,2.637677403300408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4349717268377555,151.90866,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1538.3256,12.817,-19.1114,85.567,2.419,0.2036,2.485,BTL,,0.617411111111111,0.617411111111111,2.54148200853832,-0.015,0.007686758485681,0.0655690501523477,0.007686758485681,0.0655690501523477,2.5730875902321686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.413393964448119,151.91628,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1538.478,11.852,-18.8883,84.205,2.54,0.1825,2.594,BTL,,0.6022777777777778,0.6022777777777778,2.8120617404665453,-0.015,-0.0025290587714178,0.0539344828952487,0.0,0.0564635416666666,2.8006119066828763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3937007874015747,151.9239,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1538.6304,11.454,-18.6661,82.844,2.745,0.1613,2.636,BTL,,0.5871555555555555,0.5871555555555555,2.900532888362579,-0.015,0.0015052486173534,0.0565510819506867,0.0015052486173534,0.0565510819506867,2.907487670526458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3642987249544626,151.93152,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1538.7828,11.405,-18.803,79.627,2.95,0.151,2.656,BTL,,0.5514111111111111,0.5514111111111111,2.909217794070295,-0.015,0.0020761543370033,0.0537709460036699,0.0020761543370033,0.0537709460036699,2.918095101472112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3389830508474576,151.93914,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1538.9352,11.418,-18.9398,76.41,3.156,0.1407,2.668,BTL,,0.5156666666666666,0.5156666666666666,2.900103234686855,-0.015,0.0017423673630661,0.0500861173630661,0.0017423673630661,0.0500861173630661,2.9069634498504744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3168567807351077,151.94675999999998,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1539.0876,11.366,-19.0766,72.232,3.308,0.1243,2.656,BTL,,0.4692444444444444,0.4692444444444444,2.838125942053257,-0.015,-0.0018105905731237,0.0421810760935428,0.0,0.0439916666666666,2.8318767774619884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3022974607013301,151.95438,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1539.24,11.338,-20.3565,66.333,3.461,0.104,2.636,BTL,,0.4037,0.4037,2.761923528425289,-0.015,-0.0071727831894223,0.0306740918105776,0.0,0.0378468749999999,2.740981580722289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2889338341519792,151.962,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1539.3924,11.31,-23.1633,62.967,3.613,0.0874,2.616,BTL,,0.3662999999999999,0.3662999999999999,2.7119536058071643,-0.015,-0.0067916276221721,0.0275489973778277,0.0,0.0343406249999999,2.69380043893402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2767783005812344,151.96962000000002,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1539.5448,11.311,-22.2142,65.7741,3.619,0.0842,2.597,BTL,,0.39749,0.39749,2.693979353039784,-0.015,-0.0045001362885967,0.0327645512114032,0.0,0.0372646874999999,2.6814208511252065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2763194252555954,151.97724,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1539.6972,11.313,-21.266,75.6489,3.438,0.0809,2.568,BTL,,0.5072099999999999,0.5072099999999999,2.689452910976278,-0.015,-0.0032775122100231,0.0442734252899768,0.0,0.0475509374999999,2.678290715493419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2908667830133798,151.98486000000003,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1539.8496,11.294,-20.3169,76.37,3.258,0.0831,2.518,BTL,,0.5152222222222222,0.5152222222222222,2.5902704561081817,-0.015,0.0054654009212382,0.0537674842545715,0.0054654009212382,0.0537674842545715,2.608403652819756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3069367710251688,151.99248,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1540.002,11.275,-20.6627,75.015,2.951,0.0853,2.498,BTL,,0.5001666666666666,0.5001666666666666,2.546032010670224,-0.015,0.009631349767087,0.056521974767087,0.009631349767087,0.056521974767087,2.576408009840096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3388681802778719,152.0001,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1540.1544,11.257,-21.0086,74.417,2.644,0.0996,2.478,BTL,,0.4935222222222222,0.4935222222222222,2.5052837680714304,-0.015,0.013489244056541,0.0597569523898743,0.013489244056541,0.0597569523898743,2.546471622824553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.37821482602118,152.00772,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1540.3068,11.317,-21.5694,78.04,2.27,0.1188,2.382,BTL,,0.5337777777777778,0.5337777777777778,2.304146806482364,-0.015,0.0293647040745926,0.0794063707412592,0.0293647040745926,0.0794063707412592,2.391808992552922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4405286343612334,152.01534,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1540.4592,11.449,-22.1313,81.663,2.04,0.138,2.299,BTL,,0.5740333333333333,0.5740333333333333,2.095512168401283,-0.015,0.0428907108838527,0.0967063358838526,0.0428907108838527,0.0967063358838526,2.218170077297245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4901960784313725,152.02296,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1540.6116,11.609,-21.8901,86.45,1.81,0.1735,2.272,BTL,,0.6272222222222222,0.6272222222222222,1.9725037257824127,-0.015,0.0458223165169666,0.1046243998502999,0.0458223165169666,0.1046243998502999,2.108798661382782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5524861878453039,152.03058,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1540.764,11.769,-21.649,91.236,1.749,0.2521,2.233,BTL,,0.6804,0.6804,1.7710262828535668,0.0436795994993742,0.1014078178772886,0.1651953178772885,0.0958799999999999,0.1596674999999999,2.1293713532843865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5717552887364208,152.03820000000002,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1540.9164,11.627,-21.2838,94.976,1.689,0.2997,2.15,BTL,,0.7219555555555556,0.7219555555555556,1.371035805626598,0.1690936700767264,0.1499107820568536,0.2175941153901869,0.0834133333333333,0.1510966666666666,1.80513147382288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5920663114268798,152.04582,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1541.0688,12.158,-20.9187,94.558,1.811,0.3267,2.063,BTL,,0.7173111111111112,0.7173111111111112,1.0810038518984353,0.2675772344941434,0.1981315309177367,0.2653794475844033,0.0848066666666666,0.1520545833333332,1.2708089448194564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5521811154058531,152.05344000000002,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1541.2212,11.859,-20.5525,88.943,1.934,0.3315,2.214,BTL,,0.6549222222222222,0.6549222222222222,1.7660962101941589,0.2963888978330168,0.158758486278677,0.2201574446120103,0.1035233333333333,0.1649222916666666,2.418869595578371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5170630816959669,152.06106,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1541.3736,12.155,-20.4694,82.804,2.057,0.3362,2.317,BTL,,0.5867111111111112,0.5867111111111112,2.1281912033551995,0.3166093128293364,0.1371566483675502,0.1921608150342168,0.1239866666666666,0.1789908333333332,2.68857098326719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4861448711716091,152.06868,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1541.526,11.874,-20.3852,76.776,2.205,0.2376,2.36,BTL,,0.5197333333333333,0.5197333333333333,2.262604108828428,0.1159633536923931,0.0965444605696011,0.1452694605696011,0.0965444605696011,0.1452694605696011,2.580275149656771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4535147392290249,152.0763,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1541.6784,11.063,-20.3011,75.781,2.353,0.1805,2.284,BTL,,0.5086777777777779,0.5086777777777779,2.1121361858024823,0.0050125511657883,0.0802248950288426,0.1279134366955092,0.0802248950288426,0.1279134366955092,2.3291675378983627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4249893752656183,152.08392,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1541.8308,10.878,-20.4479,79.795,2.502,0.181,2.131,BTL,,0.5532777777777778,0.5532777777777778,1.735909712722297,-0.015,0.074013041757621,0.1258828334242877,0.074013041757621,0.1258828334242877,1.882047557327194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3996802557953637,152.09154,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1541.9832,11.538,-20.5947,83.808,2.485,0.1914,2.074,BTL,,0.5978666666666668,0.5978666666666668,1.5149867374005297,-0.015,0.0826814350462678,0.1387314350462678,0.0826814350462678,0.1387314350462678,1.6482770471666908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4024144869215292,152.09915999999998,0,,,,,1.2951379310344828,1.0
ABAB,ABB-051,1542.1356,12.488,-20.7416,85.259,2.469,0.3547,2.03,BTL,,0.6139888888888889,0.6139888888888889,1.361948418295385,0.3621758153190755,0.2478938165157935,0.3054552748491269,0.1158033333333333,0.1733647916666666,2.0115757879596305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4050222762251924,152.10678,0,,,,,1.2951379310344828,1.0
