STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_DN,VSH_GR
ABAB,ABB-137,1662.3792,8.539,-10.964,118.168,4.226,0.21,2.515,BTS,0.4214944597558916,0.5186352941176471
ABAB,ABB-137,1662.5316,8.558,-8.096,117.22,4.195,0.209,2.517,BTS,0.4214171213229087,0.5130588235294118
ABAB,ABB-137,1662.684,8.577,-7.675,119.747,4.133,0.21,2.518,BTS,0.4251645199392537,0.5279235294117647
ABAB,ABB-137,1662.8364,8.596,-7.253,122.2751,4.03,0.217,2.52,BTS,0.4452795432813993,0.5427947058823529
ABAB,ABB-137,1662.9888,8.615,-5.229,136.1769,3.927,0.22,2.523,BTS,0.4565217391304349,0.62457
ABAB,ABB-137,1663.1412,8.613,-3.036,141.864,3.73,0.235,2.521,BTS,0.491935710669891,0.6580235294117648
ABAB,ABB-137,1663.2936,8.611,-1.518,149.7629,3.596,0.247,2.522,BTS,0.5234476067270372,0.7044876470588235
ABAB,ABB-137,1663.446,8.609,-0.759,153.238,3.466,0.252,2.524,BTS,0.5385145396254007,0.7249294117647059
ABAB,ABB-137,1663.5984,8.607,0.0,154.1859,3.37,0.251,2.525,BTS,0.5372138477979638,0.7305052941176471
ABAB,ABB-137,1663.7508,8.605,0.59,150.0789,3.275,0.248,2.512,BTS,0.5137381180043872,0.7063464705882353
ABAB,ABB-137,1663.9032,8.597,1.181,142.812,3.179,0.248,2.506,BTS,0.5063979976376621,0.6636000000000001
ABAB,ABB-137,1664.0556,8.59,2.024,137.7571,3.083,0.252,2.498,BTS,0.5067073513695934,0.6338652941176471
ABAB,ABB-137,1664.208,8.582,1.94,140.6,2.982,0.258,2.526,BTS,0.5561055177456546,0.6505882352941176
ABAB,ABB-137,1664.3604,8.574,1.855,145.6561,2.882,0.279,2.546,BTS,0.6335775352944483,0.6803300000000001
ABAB,ABB-137,1664.5128,8.581,1.518,156.3979,2.782,0.286,2.549,BTS,0.6549159120310476,0.7435170588235294
ABAB,ABB-137,1664.6652,8.587,1.518,157.03,2.674,0.299,2.542,BTS,0.6791650261544517,0.7472352941176471
ABAB,ABB-137,1664.8176,8.594,1.518,157.978,2.566,0.299,2.534,BTS,0.6693781989988186,0.7528117647058824
ABAB,ABB-137,1664.97,8.653,1.518,162.085,2.524,0.298,2.53,BTS,0.6619607401991108,0.7769705882352942
ABAB,ABB-137,1665.1224,8.693,1.518,164.297,2.481,0.297,2.526,BTS,0.6545432813994034,0.7899823529411765
ABAB,ABB-137,1665.2748,8.716,1.518,163.981,2.438,0.295,2.51,BTS,0.6299215366443555,0.7881235294117647
ABAB,ABB-137,1665.4272,8.739,1.349,160.505,2.392,0.299,2.498,BTS,0.6253374767984704,0.7676764705882353
ABAB,ABB-137,1665.5796,8.762,1.181,159.874,2.345,0.306,2.494,BTS,0.6381123797738905,0.7639647058823529
ABAB,ABB-137,1665.732,8.785,0.843,161.769,2.299,0.313,2.498,BTS,0.6606741099049444,0.7751117647058824
ABAB,ABB-137,1665.8844,8.784,0.506,162.085,2.27,0.324,2.502,BTS,0.6933320209235609,0.7769705882352942
ABAB,ABB-137,1666.0368,8.783,0.169,162.401,2.241,0.32,2.507,BTS,0.689352607008268,0.778829411764706
ABAB,ABB-137,1666.1892,8.783,-0.169,162.559,2.213,0.321,2.513,BTS,0.699216772596884,0.7797588235294117
ABAB,ABB-137,1666.3416,8.788,-0.253,162.717,2.184,0.326,2.516,BTS,0.7155070588897011,0.7806882352941177
ABAB,ABB-137,1666.494,8.794,-0.337,162.401,2.148,0.33,2.52,BTS,0.7304966533550815,0.778829411764706
ABAB,ABB-137,1666.6464,8.8,-0.169,160.505,2.111,0.331,2.52,BTS,0.7330206985769728,0.7676764705882353
ABAB,ABB-137,1666.7988,8.806,0.0,159.558,2.075,0.332,2.517,BTS,0.7318746836155011,0.7621058823529412
ABAB,ABB-137,1666.9512,8.811,1.0,160.19,2.045,0.332,2.513,BTS,0.7269812700376846,0.7658235294117647
ABAB,ABB-137,1667.1036,8.817,1.0,161.453,2.015,0.334,2.508,BTS,0.7259125935091959,0.7732529411764706
ABAB,ABB-137,1667.256,8.82,1.0,161.769,1.985,0.338,2.507,BTS,0.7347854210023059,0.7751117647058824
ABAB,ABB-137,1667.4084,8.823,1.0,161.927,1.95,0.343,2.51,BTS,0.7510757072951232,0.7760411764705882
ABAB,ABB-137,1667.5608,8.826,1.0,162.085,1.915,0.349,2.514,BTS,0.7711133922042853,0.7769705882352942
ABAB,ABB-137,1667.7132,8.829,1.0,162.717,1.88,0.352,2.515,BTS,0.7799088812644129,0.7806882352941177
ABAB,ABB-137,1667.8656,8.832,1.0,160.822,1.845,0.351,2.515,BTS,0.777384836042522,0.7695411764705883
ABAB,ABB-137,1668.018,8.834,1.0,157.03,1.827,0.345,2.517,BTS,0.7646872715000842,0.7472352941176471
ABAB,ABB-137,1668.1704,8.834,0.169,155.45,1.808,0.336,2.531,BTS,0.7590978120254231,0.7379411764705882
ABAB,ABB-137,1668.3228,8.834,-0.843,156.3981,1.79,0.323,2.542,BTS,0.7397421114798356,0.7435182352941176
ABAB,ABB-137,1668.4752,8.833,-0.843,164.613,1.771,0.319,2.551,BTS,0.7406561111423592,0.7918411764705883
ABAB,ABB-137,1668.6276,8.833,-1.012,170.616,1.753,0.321,2.551,BTS,0.7457042015861411,0.8271529411764706
ABAB,ABB-137,1668.78,8.815,-1.012,173.776,1.74,0.325,2.55,BTS,0.7545770290792507,0.8457411764705883
ABAB,ABB-137,1668.9324,8.798,-1.012,173.7759,1.727,0.334,2.538,BTS,0.7626131953428195,0.8457405882352942
ABAB,ABB-137,1669.0848,8.78,-0.928,167.141,1.715,0.338,2.53,BTS,0.7629225490747508,0.8067117647058824
ABAB,ABB-137,1669.2372,8.763,-0.843,162.0851,1.71,0.333,2.526,BTS,0.7454089093874793,0.7769711764705883
ABAB,ABB-137,1669.3896,8.712,-0.675,162.085,1.705,0.321,2.541,BTS,0.7334706676415996,0.7769705882352942
ABAB,ABB-137,1669.542,8.661,-0.506,162.085,1.7,0.317,2.55,BTS,0.7343846673041229,0.7769705882352942
ABAB,ABB-137,1669.6944,8.603,-0.169,161.453,1.695,0.316,2.551,BTS,0.7330839754766859,0.7732529411764706
ABAB,ABB-137,1669.8468,8.544,0.169,163.349,1.69,0.317,2.543,BTS,0.725821193542944,0.7844058823529411
ABAB,ABB-137,1669.9992,8.488,0.506,163.665,1.68,0.32,2.53,BTS,0.7174897350807128,0.7862647058823529
ABAB,ABB-137,1670.1516,8.431,0.618,163.981,1.671,0.324,2.53,BTS,0.7275859159682768,0.7881235294117647
ABAB,ABB-137,1670.304,8.424,0.731,162.717,1.662,0.322,2.534,BTS,0.7274312391023111,0.7806882352941177
ABAB,ABB-137,1670.4564,8.417,0.843,161.453,1.653,0.326,2.534,BTS,0.7375274199898753,0.7732529411764706
ABAB,ABB-137,1670.6088,8.478,0.759,158.61,1.653,0.33,2.546,BTS,0.7623038416108887,0.756529411764706
ABAB,ABB-137,1670.7612,8.539,0.675,157.346,1.653,0.333,2.563,BTS,0.7906729849822827,0.7490941176470588
ABAB,ABB-137,1670.9136,8.6,0.422,155.45,1.653,0.332,2.592,BTS,0.8236261881995609,0.7379411764705882
ABAB,ABB-137,1671.066,8.613,0.169,155.134,1.678,0.328,2.592,BTS,0.813530007311997,0.7360823529411764
ABAB,ABB-137,1671.2184,8.626,-0.084,155.134,1.702,0.319,2.581,BTS,0.7773567129759827,0.7360823529411764
ABAB,ABB-137,1671.3708,8.607,-0.337,155.134,1.727,0.308,2.558,BTS,0.7214550874627363,0.7360823529411764
ABAB,ABB-137,1671.5232,8.587,-0.675,151.659,1.786,0.304,2.538,BTS,0.6868918386860897,0.7156411764705882
ABAB,ABB-137,1671.6756,8.568,-0.759,144.7081,1.845,0.3,2.534,BTS,0.6719022442207092,0.6747535294117647
ABAB,ABB-137,1671.828,8.549,-0.843,144.392,1.863,0.299,2.533,BTS,0.6681548456043646,0.6728941176470588
ABAB,ABB-137,1671.9804,8.529,-0.675,148.1831,1.882,0.297,2.528,BTS,0.6569899881883121,0.6951947058823529
ABAB,ABB-137,1672.1328,8.537,-0.59,159.2419,1.9,0.296,2.518,BTS,0.6422324090218793,0.7602464705882352
ABAB,ABB-137,1672.2852,8.545,-0.506,161.4529,1.895,0.302,2.509,BTS,0.646366499803138,0.7732523529411764
ABAB,ABB-137,1672.4376,8.552,0.0,159.558,1.891,0.305,2.507,BTS,0.6514919286799034,0.7621058823529412
ABAB,ABB-137,1672.59,8.56,0.337,156.714,1.886,0.306,2.523,BTS,0.6735896282130603,0.7453764705882353
ABAB,ABB-137,1672.7424,8.568,0.675,155.134,1.886,0.307,2.55,BTS,0.7091442150852129,0.7360823529411764
ABAB,ABB-137,1672.8948,8.578,0.843,153.5549,1.886,0.306,2.556,BTS,0.7139602902300464,0.7267935294117647
ABAB,ABB-137,1673.0472,8.589,1.012,145.972,1.886,0.299,2.565,BTS,0.7073021542268968,0.6821882352941177
ABAB,ABB-137,1673.1996,8.6,1.012,136.8091,1.919,0.277,2.587,BTS,0.6786869340232858,0.6282888235294117
ABAB,ABB-137,1673.352,8.611,0.506,136.1772,1.952,0.254,2.593,BTS,0.6279740142865174,0.6245717647058824
ABAB,ABB-137,1673.5044,8.622,0.253,146.9189,1.985,0.247,2.582,BTS,0.5968488103942851,0.6877582352941177
ABAB,ABB-137,1673.6568,8.602,0.0,151.343,2.007,0.293,2.576,BTS,0.7056147702345463,0.7137823529411764
ABAB,ABB-137,1673.8092,8.582,-0.169,157.662,2.03,0.318,2.571,BTS,0.7625991338095506,0.7509529411764706
ABAB,ABB-137,1673.9616,8.561,0.084,162.401,2.01,0.322,2.57,BTS,0.7714719613026598,0.778829411764706
ABAB,ABB-137,1674.114,8.541,0.337,163.349,1.99,0.346,2.563,BTS,0.8234855728668654,0.7844058823529411
ABAB,ABB-137,1674.2664,8.521,0.506,162.4009,1.971,0.352,2.54,BTS,0.8104927161257661,0.7788288235294119
ABAB,ABB-137,1674.4188,8.519,0.506,155.7658,1.971,0.329,2.546,BTS,0.7597797963889981,0.7397988235294118
ABAB,ABB-137,1674.5712,8.517,0.337,130.174,1.971,0.286,2.566,BTS,0.6757129197367676,0.5892588235294118
ABAB,ABB-137,1674.7236,8.514,0.169,106.477,1.971,0.23,2.622,BTS,0.6028741774003035,0.44986470588235294
ABAB,ABB-137,1674.876,8.512,-1.181,86.2563,2.136,0.17,2.698,A,0.5444063220653579,0.33091941176470585
ABAB,ABB-137,1675.0284,8.501,-2.867,85.9401,2.402,0.149,2.698,A,0.4914013724056469,0.3290594117647059
ABAB,ABB-137,1675.1808,8.49,-4.217,90.679,2.682,0.158,2.699,A,0.5153411327971201,0.3569352941176471
ABAB,ABB-137,1675.3332,8.475,-6.41,94.471,3.293,0.174,2.615,A,0.4529641712132293,0.37924117647058825
ABAB,ABB-137,1675.4856,8.461,-8.602,99.526,3.956,0.179,2.549,A,0.3848430732887112,0.4089764705882353
ABAB,ABB-137,1675.638,8.42,-12.145,104.265,4.481,0.185,2.492,A,0.3302562011361716,0.4368529411764706
ABAB,ABB-137,1675.7904,8.38,-12.988,110.5849,5.076,0.195,2.47,A,0.328582878677091,0.4740288235294118
ABAB,ABB-137,1675.9428,8.315,-12.819,107.109,5.422,0.196,2.467,A,0.3274368637156199,0.45358235294117644
ABAB,ABB-137,1676.0952,8.319,-12.313,101.3999,5.583,0.19,2.483,A,0.3318662466955397,0.4199994117647059
ABAB,ABB-137,1676.2476,8.322,-12.651,88.647,5.749,0.175,2.495,A,0.3086858091006242,0.3449823529411765
ABAB,ABB-137,1676.4,8.325,-13.63,78.072,7.303,0.168,2.485,A,0.2787839586028458,0.2827764705882353
ABAB,ABB-137,1676.5524,8.352,-16.995,70.607,7.687,0.168,2.454,A,0.2408600033747681,0.23886470588235292
ABAB,ABB-137,1676.7048,8.378,-18.173,65.319,8.271,0.168,2.428,A,0.2090528151189606,0.20775882352941177
ABAB,ABB-137,1676.8572,8.405,-20.192,62.208,9.032,0.172,2.394,A,0.1775549805950842,0.18945882352941176
ABAB,ABB-137,1677.0096,8.361,-21.37,59.098,9.934,0.178,2.377,A,0.1719022442207097,0.17116470588235294
ABAB,ABB-137,1677.162,8.317,-22.38,55.832,10.611,0.182,2.332,A,0.1269475223578377,0.1519529411764706
ABAB,ABB-137,1677.3144,8.273,-23.053,52.566,12.745,0.182,2.327,A,0.1208307553855673,0.13274117647058825
ABAB,ABB-137,1677.4668,8.245,-23.389,51.9441,13.028,0.18,2.316,A,0.1023257776027898,0.1290829411764706
ABAB,ABB-137,1677.6192,8.216,-23.221,58.165,12.467,0.174,2.308,A,0.0773946791158104,0.1656764705882353
ABAB,ABB-137,1677.7716,8.188,-21.707,64.3863,10.689,0.171,2.308,A,0.0698225434501374,0.20227235294117651
ABAB,ABB-137,1677.924,8.185,-19.772,96.1118,8.707,0.174,2.314,A,0.0847347994825355,0.3888929411764706
ABAB,ABB-137,1678.0764,8.182,-17.837,115.0862,7.144,0.188,2.334,A,0.1445385004780923,0.5005070588235294
ABAB,ABB-137,1678.2288,8.179,-14.976,148.3666,5.819,0.204,2.361,A,0.2179537656786096,0.6962741176470588
ABAB,ABB-137,1678.3812,8.209,-10.601,153.9659,4.845,0.272,2.427,A,0.47033016480117,0.7292111764705883
ABAB,ABB-137,1678.5336,8.239,-5.889,155.2099,4.184,0.298,2.462,A,0.5787727093762304,0.7365288235294118
ABAB,ABB-137,1678.686,8.3,-4.207,144.635,3.98,0.307,2.486,A,0.6308495978401488,0.6743235294117647
ABAB,ABB-137,1678.8384,8.36,-1.851,135.303,3.776,0.293,2.511,A,0.626096799595028,0.6194294117647059
ABAB,ABB-137,1678.9908,8.42,-1.01,126.2831,3.535,0.264,2.579,A,0.6360875189830703,0.5663711764705882
ABAB,ABB-137,1679.1432,8.458,-0.841,122.862,3.423,0.227,2.618,A,0.5904086281568138,0.5462470588235294
ABAB,ABB-137,1679.2956,8.496,-1.01,120.3733,3.31,0.215,2.623,A,0.5662368524663931,0.5316076470588236
ABAB,ABB-137,1679.448,8.525,-1.262,137.7919,3.054,0.216,2.627,A,0.5736543112661002,0.63407
ABAB,ABB-137,1679.6004,8.555,-1.514,143.3901,2.988,0.229,2.606,A,0.5807764778671461,0.6670005882352941
ABAB,ABB-137,1679.7528,8.584,-1.514,159.5639,2.922,0.253,2.58,A,0.6095463749367228,0.7621405882352941
ABAB,ABB-137,1679.9052,8.613,-0.505,165.474,2.817,0.271,2.56,A,0.6305121210416784,0.7969058823529411
ABAB,ABB-137,1680.0576,8.623,0.168,168.2739,2.737,0.302,2.543,A,0.6879605152145787,0.8133758823529411
ABAB,ABB-137,1680.21,8.632,0.084,161.431,2.657,0.314,2.541,A,0.7158023510883624,0.7731235294117648
ABAB,ABB-137,1680.3624,8.642,0.0,153.966,2.561,0.32,2.547,A,0.7382867427864334,0.7292117647058824
ABAB,ABB-137,1680.5148,8.651,0.0,148.9891,2.487,0.301,2.578,A,0.7282538387985824,0.6999358823529412
ABAB,ABB-137,1680.6672,8.649,0.0,150.5441,2.433,0.288,2.61,A,0.7345885595365315,0.7090829411764705
ABAB,ABB-137,1680.8196,8.647,0.0,162.3639,2.38,0.285,2.626,A,0.7465900781821249,0.7786111764705882
ABAB,ABB-137,1680.972,8.644,0.0,164.541,2.389,0.301,2.617,A,0.7759646211822935,0.7914176470588236
ABAB,ABB-137,1681.1244,8.642,-0.337,165.4739,2.398,0.311,2.578,A,0.7534942910174923,0.796905294117647
ABAB,ABB-137,1681.2768,8.639,-0.673,160.8091,2.451,0.317,2.54,A,0.7221511333595816,0.7694652941176471
ABAB,ABB-137,1681.4292,8.646,-0.841,160.809,2.469,0.313,2.54,A,0.7120549524720176,0.7694647058823529
ABAB,ABB-137,1681.5816,8.652,-0.505,161.431,2.487,0.303,2.539,A,0.6855911468586535,0.7731235294117648
ABAB,ABB-137,1681.734,8.658,0.0,161.1199,2.415,0.298,2.52,A,0.6497272062545696,0.7712935294117648
ABAB,ABB-137,1681.8864,8.664,0.505,156.454,2.347,0.306,2.494,A,0.6381123797738905,0.7438470588235294
ABAB,ABB-137,1682.0388,8.691,0.673,152.722,2.278,0.321,2.463,A,0.6380491028741776,0.7218941176470589
ABAB,ABB-137,1682.1912,8.717,0.841,146.501,2.164,0.334,2.455,A,0.6610748636031271,0.6853
ABAB,ABB-137,1682.3436,8.744,1.514,143.39,2.132,0.334,2.456,A,0.6622982169975811,0.6669999999999999
ABAB,ABB-137,1682.496,8.77,1.683,142.457,2.056,0.329,2.456,A,0.6496779908881265,0.6615117647058824
ABAB,ABB-137,1682.6484,8.78,1.683,143.701,1.99,0.327,2.443,A,0.6287263063164409,0.6688294117647059
ABAB,ABB-137,1682.8008,8.791,1.683,146.19,1.925,0.336,2.431,A,0.6367624725800101,0.683470588235294
ABAB,ABB-137,1682.9532,8.801,1.43,146.19,1.842,0.346,2.439,A,0.6717897519545531,0.683470588235294
ABAB,ABB-137,1683.1056,8.811,1.178,144.3241,1.809,0.341,2.461,A,0.6860833005230889,0.6724947058823528
ABAB,ABB-137,1683.258,8.807,0.925,147.123,1.775,0.339,2.471,A,0.6932687440238484,0.6889588235294117
ABAB,ABB-137,1683.4104,8.803,0.673,149.922,1.75,0.338,2.467,A,0.6858512852241407,0.7054235294117647
ABAB,ABB-137,1683.5628,8.799,0.673,155.832,1.724,0.338,2.451,A,0.6662776309128747,0.7401882352941176
ABAB,ABB-137,1683.7152,8.795,0.673,159.2529,1.705,0.336,2.431,A,0.6367624725800101,0.7603111764705883
ABAB,ABB-137,1683.8676,8.795,1.01,154.277,1.687,0.333,2.424,A,0.6206268631531581,0.7310411764705882
ABAB,ABB-137,1684.02,8.795,1.346,150.544,1.662,0.331,2.413,A,0.6021218853703806,0.7090823529411765
ABAB,ABB-137,1684.1724,8.795,1.514,148.3671,1.674,0.332,2.411,A,0.6021992238033632,0.6962770588235294
ABAB,ABB-137,1684.3248,8.796,1.346,149.922,1.687,0.334,2.411,A,0.6072473142471452,0.7054235294117647
ABAB,ABB-137,1684.4772,8.796,1.346,148.3669,1.737,0.331,2.402,A,0.5886649980313857,0.6962758823529411
ABAB,ABB-137,1684.6296,8.782,1.43,142.457,1.815,0.322,2.41,A,0.5757354181899992,0.6615117647058824
ABAB,ABB-137,1684.782,8.768,1.514,135.614,1.925,0.293,2.439,A,0.5380153551943305,0.6212588235294118
ABAB,ABB-137,1684.9344,8.755,2.524,130.327,2.117,0.262,2.481,A,0.511150795882783,0.5901588235294117
ABAB,ABB-137,1685.0868,8.741,3.029,127.838,2.278,0.247,2.538,A,0.5430212610383032,0.5755176470588235
ABAB,ABB-137,1685.2392,8.691,3.534,129.238,2.373,0.244,2.595,A,0.6051802688565163,0.5837529411764706
ABAB,ABB-137,1685.3916,8.64,3.702,130.638,2.469,0.254,2.607,A,0.6451009618088757,0.5919882352941177
ABAB,ABB-137,1685.544,8.606,3.534,134.681,2.496,0.266,2.605,A,0.6729427976826591,0.6157705882352942
ABAB,ABB-137,1685.6964,8.572,3.029,136.547,2.524,0.275,2.585,A,0.6711921367905955,0.6267470588235294
ABAB,ABB-137,1685.8488,8.575,2.356,138.4139,2.618,0.276,2.567,A,0.6516958209123125,0.6377288235294118
ABAB,ABB-137,1686.0012,8.578,1.935,135.925,2.657,0.275,2.566,A,0.6479484222959668,0.6230882352941177
ABAB,ABB-137,1686.1536,8.603,1.514,134.992,2.657,0.272,2.565,A,0.6391529332358399,0.6175999999999999
ABAB,ABB-137,1686.306,8.628,1.01,135.303,2.609,0.27,2.561,A,0.6292114292142414,0.6194294117647059
ABAB,ABB-137,1686.4584,8.654,0.841,133.904,2.561,0.269,2.556,A,0.6205706170200798,0.6112
ABAB,ABB-137,1686.6108,8.676,0.673,132.504,2.524,0.267,2.571,A,0.63387282749311,0.6029647058823528
ABAB,ABB-137,1686.7632,8.698,0.673,132.193,2.487,0.271,2.587,A,0.66354266269194,0.6011352941176471
ABAB,ABB-137,1686.9156,8.719,1.01,133.7481,2.433,0.282,2.586,A,0.6900838067382864,0.6102829411764705
ABAB,ABB-137,1687.068,8.741,0.841,142.4569,2.311,0.291,2.57,A,0.6932265594240392,0.6615111764705882
ABAB,ABB-137,1687.2204,8.746,0.505,145.8791,2.23,0.31,2.546,A,0.7118229371730688,0.6816417647058823
ABAB,ABB-137,1687.3728,8.751,0.168,153.3439,2.148,0.321,2.537,A,0.7285772540637832,0.7255523529411764
ABAB,ABB-137,1687.5252,8.756,0.0,153.6549,2.08,0.329,2.545,A,0.7585564429945441,0.7273817647058823
ABAB,ABB-137,1687.6776,8.761,0.084,146.8119,2.011,0.324,2.549,A,0.7508296304629055,0.6871288235294118
ABAB,ABB-137,1687.83,8.76,0.168,136.547,1.968,0.297,2.553,A,0.6875738230496653,0.6267470588235294
ABAB,ABB-137,1687.9824,8.759,0.337,130.3272,1.925,0.279,2.578,A,0.6727248439169806,0.59016
ABAB,ABB-137,1688.1348,8.757,0.337,136.2361,1.91,0.277,2.61,A,0.7068240620957307,0.6249182352941176
ABAB,ABB-137,1688.2872,8.756,0.168,149.3,1.967,0.3,2.614,A,0.7697705157770398,0.701764705882353
ABAB,ABB-137,1688.4396,8.772,-0.168,158.9429,1.997,0.309,2.569,A,0.7374360200236232,0.7584876470588235
ABAB,ABB-137,1688.592,8.789,0.168,162.364,2.026,0.304,2.507,A,0.648967883458012,0.7786117647058823
ABAB,ABB-137,1688.7444,8.805,0.421,163.608,2.056,0.3,2.466,A,0.5887142133978288,0.7859294117647059
ABAB,ABB-137,1688.8968,8.821,0.673,166.408,2.063,0.306,2.455,A,0.5904015973901793,0.8023999999999999
ABAB,ABB-137,1689.0492,8.838,1.346,169.362,2.071,0.313,2.463,A,0.6178567410990496,0.8197764705882352
ABAB,ABB-137,1689.2016,8.846,1.346,172.317,2.061,0.322,2.468,A,0.6466899150683387,0.8371588235294118
ABAB,ABB-137,1689.354,8.854,1.262,172.0059,2.051,0.327,2.471,A,0.6629802013611565,0.8353288235294117
ABAB,ABB-137,1689.5064,8.861,1.178,167.6519,2.041,0.334,2.464,A,0.6720850441532142,0.8097170588235295
ABAB,ABB-137,1689.6588,8.869,0.841,157.6981,2.016,0.336,2.477,A,0.6930367287248996,0.7511652941176471
ABAB,ABB-137,1689.8112,8.863,0.673,155.21,1.992,0.333,2.487,A,0.6976981270037688,0.7365294117647059
ABAB,ABB-137,1689.9636,8.857,0.505,154.588,1.967,0.329,2.519,A,0.7267492547387367,0.732870588235294
ABAB,ABB-137,1690.116,8.851,0.337,157.076,1.925,0.323,2.544,A,0.7421888182687439,0.7475058823529411
ABAB,ABB-137,1690.2684,8.844,0.168,160.809,1.91,0.322,2.558,A,0.7567917205692103,0.7694647058823529
ABAB,ABB-137,1690.4208,8.848,0.168,165.785,1.897,0.324,2.567,A,0.7728499915630802,0.798735294117647
ABAB,ABB-137,1690.5732,8.852,0.084,167.185,1.883,0.33,2.566,A,0.7867709094999714,0.8069705882352941
ABAB,ABB-137,1690.7256,8.856,0.0,168.585,1.869,0.332,2.563,A,0.7881489397603914,0.8152058823529412
ABAB,ABB-137,1690.878,8.86,0.337,168.585,1.869,0.332,2.545,A,0.7661285786602167,0.8152058823529412
ABAB,ABB-137,1691.0304,8.864,0.673,167.341,1.869,0.334,2.551,A,0.7785167894707237,0.8078882352941177
ABAB,ABB-137,1691.1828,8.868,0.841,164.852,1.869,0.336,2.563,A,0.7982451206479554,0.7932470588235294
ABAB,ABB-137,1691.3352,8.844,0.841,161.742,1.91,0.337,2.578,A,0.8191194667866584,0.7749529411764705
ABAB,ABB-137,1691.4876,8.819,0.841,157.698,1.968,0.331,2.585,A,0.8125386692164914,0.751164705882353
ABAB,ABB-137,1691.64,8.794,0.841,152.1,2.026,0.322,2.607,A,0.8167360368974632,0.718235294117647
ABAB,ABB-137,1691.7924,8.718,1.01,148.367,2.148,0.302,2.618,A,0.7797120197986382,0.6962764705882353
ABAB,ABB-137,1691.9448,8.657,1.094,147.4343,2.295,0.28,2.62,A,0.7266297317059455,0.69079
ABAB,ABB-137,1692.0972,8.596,1.178,169.2071,2.418,0.266,2.621,A,0.6925164519939254,0.8188652941176471
ABAB,ABB-137,1692.2496,8.535,1.178,199.6886,2.542,0.27,2.608,A,0.6867090387535858,0.9981682352941177
ABAB,ABB-137,1692.402,8.488,0.925,201.7501,2.659,0.313,2.582,A,0.7634357950390908,1.0
ABAB,ABB-137,1692.5544,8.455,0.673,213.2499,2.776,0.351,2.502,A,0.7614812419146177,1.0
ABAB,ABB-137,1692.7068,8.423,0.252,216.5,3.099,0.404,2.395,A,0.764356825468249,1.0
ABAB,ABB-137,1692.8592,8.39,-0.168,219.7497,3.191,0.39,2.232,A,0.5296135890657521,1.0
ABAB,ABB-137,1693.0116,8.398,-0.337,199.25,3.191,0.371,2.173,A,0.4094788795770289,0.9955882352941177
ABAB,ABB-137,1693.164,8.406,-0.841,179.16,3.168,0.343,2.154,A,0.3155618988694528,0.8774117647058823
ABAB,ABB-137,1693.3164,8.413,-1.178,156.7651,3.144,0.31,2.282,A,0.3888576410371783,0.7456770588235293
ABAB,ABB-137,1693.4688,8.455,-1.514,140.9021,3.203,0.288,2.462,A,0.5535322571573205,0.652365294117647
ABAB,ABB-137,1693.6212,8.496,-2.356,132.5041,3.262,0.287,2.593,A,0.7112675066089205,0.602965294117647
ABAB,ABB-137,1693.7736,8.492,-2.692,130.327,3.286,0.288,2.639,A,0.7700658079757011,0.5901588235294117
ABAB,ABB-137,1693.926,8.488,-2.692,126.283,3.335,0.279,2.646,A,0.7559128747398617,0.5663705882352941
ABAB,ABB-137,1694.0784,8.484,-2.692,123.795,3.383,0.263,2.649,A,0.719198211372968,0.5517352941176471
ABAB,ABB-137,1694.2308,8.454,-2.524,121.3061,3.512,0.226,2.656,A,0.6343720119241802,0.537094705882353
ABAB,ABB-137,1694.3832,8.424,-2.356,124.728,3.641,0.227,2.637,A,0.6136523426514425,0.5572235294117647
ABAB,ABB-137,1694.5356,8.394,-1.683,128.1492,3.681,0.246,2.617,A,0.6371421339782888,0.5773482352941177
ABAB,ABB-137,1694.688,8.363,-1.094,145.5678,3.722,0.271,2.6,A,0.6794462568198436,0.6798105882352942
ABAB,ABB-137,1694.8404,8.357,-0.505,148.678,3.763,0.271,2.588,A,0.664766016086394,0.6981058823529411
ABAB,ABB-137,1694.9928,8.35,0.673,151.788,3.804,0.267,2.575,A,0.6387662410709265,0.7164
ABAB,ABB-137,1695.1452,8.344,1.178,155.521,3.667,0.268,2.563,A,0.6266100455593678,0.7383588235294117
ABAB,ABB-137,1695.2976,8.337,1.262,157.698,3.589,0.276,2.547,A,0.6272287530232297,0.751164705882353
ABAB,ABB-137,1695.45,8.357,1.346,158.0089,3.51,0.285,2.539,A,0.6401583328646157,0.7529935294117648
ABAB,ABB-137,1695.6024,8.376,1.01,151.477,3.408,0.28,2.513,A,0.5957309184993532,0.7145705882352942
ABAB,ABB-137,1695.7548,8.396,0.757,144.946,3.535,0.269,2.518,A,0.5740831880308226,0.6761529411764706
ABAB,ABB-137,1695.9072,8.415,0.505,139.3471,3.694,0.264,2.534,A,0.5810366162326337,0.6432182352941177
ABAB,ABB-137,1696.0596,8.429,0.337,137.4811,3.749,0.265,2.552,A,0.6055810225546994,0.6322417647058823
ABAB,ABB-137,1696.212,8.442,0.168,142.1461,3.804,0.274,2.558,A,0.6356375499184427,0.6596829411764705
ABAB,ABB-137,1696.3644,8.456,0.168,154.899,3.832,0.28,2.553,A,0.6446650542775184,0.7347
ABAB,ABB-137,1696.5168,8.47,0.673,164.8519,3.832,0.298,2.545,A,0.6803110411159228,0.7932464705882353
