STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_RAW,GR_NORM,GR_RAW_NORM
ABAB,ABB-135,1588.77,8.457,-2.1222,59.486,4.13,0.141,2.555,BTL,,33.14315789473684,33.14315789473684
ABAB,ABB-135,1588.9224,8.45,-2.1269,58.521,4.115,0.15,2.551,BTL,,32.12736842105263,32.12736842105263
ABAB,ABB-135,1589.0748,8.442,-2.1316,55.949,4.085,0.153,2.545,BTL,,29.419999999999998,29.419999999999998
ABAB,ABB-135,1589.2272,8.434,-2.6844,57.556,4.115,0.155,2.536,BTL,,31.111578947368418,31.111578947368418
ABAB,ABB-135,1589.3796,8.426,-2.8411,59.807,4.145,0.15,2.523,BTL,,33.48105263157895,33.48105263157895
ABAB,ABB-135,1589.532,8.423,-2.9978,60.129,4.393,0.144,2.521,BTL,,33.82,33.82
ABAB,ABB-135,1589.6844,8.421,-3.0026,58.842,4.612,0.132,2.534,BTL,,32.46526315789474,32.46526315789474
ABAB,ABB-135,1589.8368,8.419,-3.4633,58.842,4.83,0.112,2.547,BTL,,32.46526315789474,32.46526315789474
ABAB,ABB-135,1589.9892,8.416,-3.468,59.486,5.195,0.104,2.577,BTL,,33.14315789473684,33.14315789473684
ABAB,ABB-135,1590.1416,8.414,-3.4728,57.878,5.507,0.101,2.58,BTL,,31.450526315789475,31.450526315789475
ABAB,ABB-135,1590.294,8.402,-3.6285,55.949,5.63,0.1,2.571,BTL,,29.419999999999998,29.419999999999998
ABAB,ABB-135,1590.4464,8.391,-3.7852,53.376,5.753,0.101,2.556,BTL,,26.71157894736842,26.71157894736842
ABAB,ABB-135,1590.5988,8.38,-3.866,51.125,5.753,0.101,2.554,BTL,,24.342105263157897,24.342105263157897
ABAB,ABB-135,1590.7512,8.368,-3.9467,49.839,5.67,0.097,2.564,BTL,,22.98842105263158,22.98842105263158
ABAB,ABB-135,1590.9036,8.357,-3.9514,49.518,5.507,0.082,2.574,BTL,,22.650526315789474,22.650526315789474
ABAB,ABB-135,1591.056,8.35,-3.9562,49.839,5.427,0.067,2.582,BTL,,22.98842105263158,22.98842105263158
ABAB,ABB-135,1591.2084,8.342,-3.3539,51.447,5.588,0.068,2.586,BTL,,24.68105263157895,24.68105263157895
ABAB,ABB-135,1591.3608,8.335,-3.5106,60.129,5.795,0.074,2.59,BTL,,33.82,33.82
ABAB,ABB-135,1591.5132,8.327,-3.7423,65.273,5.923,0.081,2.602,BTL,,39.23473684210526,39.23473684210526
ABAB,ABB-135,1591.6656,8.326,-3.9751,64.952,5.966,0.08,2.612,BTL,,38.896842105263154,38.896842105263154
ABAB,ABB-135,1591.818,8.326,-4.1318,62.701,5.88,0.059,2.607,BTL,,36.527368421052635,36.527368421052635
ABAB,ABB-135,1591.9704,8.325,-3.8325,56.913,5.629,0.052,2.596,BTL,,30.43473684210526,30.43473684210526
ABAB,ABB-135,1592.1228,8.324,-3.5343,54.019,5.507,0.06,2.585,BTL,,27.38842105263158,27.38842105263158
ABAB,ABB-135,1592.2752,8.324,-2.931,53.698,5.467,0.073,2.585,BTL,,27.050526315789476,27.050526315789476
ABAB,ABB-135,1592.4276,8.323,-2.7837,54.662,5.349,0.09,2.585,BTL,,28.065263157894737,28.065263157894737
ABAB,ABB-135,1592.58,8.342,-2.6365,54.662,5.12,0.099,2.585,BTL,,28.065263157894737,28.065263157894737
ABAB,ABB-135,1592.7324,8.36,-2.9452,56.592,4.888,0.1,2.559,BTL,,30.096842105263157,30.096842105263157
ABAB,ABB-135,1592.8848,8.378,-2.8739,58.521,4.657,0.094,2.552,BTL,,32.12736842105263,32.12736842105263
ABAB,ABB-135,1593.0372,8.397,-2.8027,58.199,4.556,0.095,2.548,BTL,,31.788421052631577,31.788421052631577
ABAB,ABB-135,1593.1896,8.391,-2.9594,57.235,4.59,0.101,2.552,BTL,,30.773684210526316,30.773684210526316
ABAB,ABB-135,1593.342,8.384,-3.2681,56.913,4.726,0.108,2.559,BTL,,30.43473684210526,30.43473684210526
ABAB,ABB-135,1593.4944,8.378,-3.8799,57.878,4.778,0.108,2.576,BTL,,31.450526315789475,31.450526315789475
ABAB,ABB-135,1593.6468,8.371,-4.0366,58.521,4.83,0.106,2.574,BTL,,32.12736842105263,32.12736842105263
ABAB,ABB-135,1593.7992,8.349,-4.1933,58.521,4.901,0.103,2.571,BTL,,32.12736842105263,32.12736842105263
ABAB,ABB-135,1593.9516,8.327,-3.7421,56.913,5.067,0.104,2.571,BTL,,30.43473684210526,30.43473684210526
ABAB,ABB-135,1594.104,8.305,-3.5958,56.913,5.233,0.108,2.58,BTL,,30.43473684210526,30.43473684210526
ABAB,ABB-135,1594.2564,8.292,-3.8275,57.878,5.37,0.113,2.586,BTL,,31.450526315789475,31.450526315789475
ABAB,ABB-135,1594.4088,8.279,-4.0602,56.592,5.507,0.112,2.586,BTL,,30.096842105263157,30.096842105263157
ABAB,ABB-135,1594.5612,8.266,-4.673,54.662,5.837,0.107,2.588,BTL,,28.065263157894737,28.065263157894737
ABAB,ABB-135,1594.7136,8.252,-4.8297,53.376,5.966,0.088,2.596,BTL,,26.71157894736842,26.71157894736842
ABAB,ABB-135,1594.866,8.239,-4.9864,52.412,5.966,0.082,2.602,BTL,,25.69684210526316,25.69684210526316
ABAB,ABB-135,1595.0184,8.243,-4.6872,63.344,5.86,0.071,2.6,BTL,,37.20421052631579,37.20421052631579
ABAB,ABB-135,1595.1708,8.246,-4.3879,71.061,5.753,0.074,2.592,BTL,,45.32736842105264,45.32736842105264
ABAB,ABB-135,1595.3232,8.249,-3.4816,79.421,5.67,0.082,2.591,BTL,,54.12736842105264,54.12736842105264
ABAB,ABB-135,1595.4756,8.253,-3.1824,84.887,5.6563,0.096,2.593,BTL,,59.881052631578946,59.881052631578946
ABAB,ABB-135,1595.628,8.263,-2.8831,83.601,5.6427,0.106,2.589,BTL,,58.52736842105263,58.52736842105263
ABAB,ABB-135,1595.7804,8.273,-2.9638,81.672,5.629,0.111,2.584,BTL,,56.496842105263156,56.496842105263156
ABAB,ABB-135,1595.9328,8.276,-3.0446,74.598,5.588,0.106,2.584,BTL,,49.05052631578947,49.05052631578947
ABAB,ABB-135,1596.0852,8.28,-3.0493,63.987,5.588,0.097,2.592,BTL,,37.88105263157895,37.88105263157895
ABAB,ABB-135,1596.2376,8.283,-3.054,61.736,5.711,0.085,2.592,BTL,,35.51157894736842,35.51157894736842
ABAB,ABB-135,1596.39,8.279,-3.3628,63.987,5.966,0.088,2.586,BTL,,37.88105263157895,37.88105263157895
ABAB,ABB-135,1596.5424,8.275,-3.8225,68.489,6.559,0.093,2.585,BTL,,42.620000000000005,42.620000000000005
ABAB,ABB-135,1596.6948,8.271,-4.3592,69.132,7.211,0.095,2.589,BTL,,43.29684210526316,43.29684210526316
ABAB,ABB-135,1596.8472,8.287,-4.896,57.235,7.985,0.089,2.598,BTL,,30.773684210526316,30.773684210526316
ABAB,ABB-135,1596.9996,8.302,-5.9637,50.482,8.652,0.075,2.607,BTL,,23.66526315789474,23.66526315789474
ABAB,ABB-135,1597.152,8.323,-6.4244,45.338,9.294,0.066,2.607,BTL,,18.250526315789475,18.250526315789475
ABAB,ABB-135,1597.3044,8.344,-6.8841,41.158,9.936,0.062,2.607,BTL,,13.850526315789477,13.850526315789477
ABAB,ABB-135,1597.4568,8.365,-7.4969,40.193,10.844,0.063,2.603,BTL,,12.834736842105261,12.834736842105261
ABAB,ABB-135,1597.6092,8.337,-8.1096,38.907,11.579,0.071,2.574,BTL,,11.481052631578944,11.481052631578944
ABAB,ABB-135,1597.7616,8.309,-8.6453,36.334,11.794,0.076,2.543,BTL,,8.772631578947372,8.772631578947372
ABAB,ABB-135,1597.914,8.258,-9.1821,34.727,12.009,0.088,2.524,BTL,,7.081052631578949,7.081052631578949
ABAB,ABB-135,1598.0664,8.207,-9.5668,31.19,12.009,0.093,2.528,BTL,,3.3578947368421055,3.3578947368421055
ABAB,ABB-135,1598.2188,8.156,-9.1155,29.904,11.749,0.097,2.524,BTL,,2.004210526315788,2.004210526315788
ABAB,ABB-135,1598.3712,8.155,-9.2403,29.582,11.495,0.101,2.507,BTL,,1.665263157894742,1.665263157894742
ABAB,ABB-135,1598.5236,8.155,-9.365,30.225,11.329,0.103,2.505,BTL,,2.3421052631578974,2.3421052631578974
ABAB,ABB-135,1598.676,8.155,-9.4897,30.225,11.165,0.106,2.534,BTL,,2.3421052631578974,2.3421052631578974
ABAB,ABB-135,1598.8284,8.155,-9.6145,28.939,11.289,0.106,2.57,BTL,,0.9884210526315798,0.9884210526315798
ABAB,ABB-135,1598.9808,8.218,-9.7392,28.296,11.412,0.102,2.584,BTL,,0.3115789473684245,0.3115789473684245
ABAB,ABB-135,1599.1332,8.281,-9.2189,28.296,11.538,0.099,2.605,BTL,,0.3115789473684245,0.3115789473684245
ABAB,ABB-135,1599.2856,8.342,-8.6987,30.225,11.664,0.097,2.629,BTL,,2.3421052631578974,2.3421052631578974
ABAB,ABB-135,1599.438,8.402,-8.1784,33.119,11.749,0.093,2.63,BTL,,5.388421052631578,5.388421052631578
ABAB,ABB-135,1599.5904,8.462,-7.6581,33.601,11.664,0.087,2.622,BTL,,5.895789473684211,5.895789473684211
ABAB,ABB-135,1599.7428,8.461,-7.5379,34.084,11.579,0.081,2.619,BTL,,6.404210526315794,6.404210526315794
ABAB,ABB-135,1599.8952,8.46,-7.4176,35.048,11.165,0.075,2.616,BTL,,7.418947368421058,7.418947368421058
ABAB,ABB-135,1600.0476,8.459,-7.2973,35.852,10.8783,0.072,2.611,BTL,,8.265263157894736,8.265263157894736
ABAB,ABB-135,1600.2,8.458,-7.177,36.656,10.5917,0.072,2.607,BTL,,9.111578947368422,9.111578947368422
ABAB,ABB-135,1600.3524,8.456,-6.6568,38.264,10.305,0.072,2.611,BTL,,10.804210526315796,10.804210526315796
ABAB,ABB-135,1600.5048,8.44,-6.1365,40.193,9.943,0.074,2.621,BTL,,12.834736842105261,12.834736842105261
ABAB,ABB-135,1600.6572,8.423,-5.6162,39.871,9.581,0.076,2.629,BTL,,12.495789473684216,12.495789473684216
ABAB,ABB-135,1600.8096,8.407,-5.096,39.228,9.18,0.073,2.636,BTL,,11.818947368421057,11.818947368421057
ABAB,ABB-135,1600.962,8.4,-5.1007,38.264,8.779,0.069,2.647,BTL,,10.804210526315796,10.804210526315796
ABAB,ABB-135,1601.1144,8.393,-4.8384,37.942,8.47,0.066,2.651,BTL,,10.46526315789474,10.46526315789474
ABAB,ABB-135,1601.2668,8.386,-4.5772,37.942,8.162,0.058,2.651,BTL,,10.46526315789474,10.46526315789474
ABAB,ABB-135,1601.4192,8.379,-4.3149,38.585,7.987,0.058,2.642,BTL,,11.142105263157898,11.142105263157898
ABAB,ABB-135,1601.5716,8.376,-4.0526,39.228,7.813,0.063,2.626,BTL,,11.818947368421057,11.818947368421057
ABAB,ABB-135,1601.724,8.373,-3.7914,40.836,7.588,0.068,2.622,BTL,,13.51157894736842,13.51157894736842
ABAB,ABB-135,1601.8764,8.37,-3.5291,44.373,7.37,0.073,2.62,BTL,,17.234736842105264,17.234736842105264
ABAB,ABB-135,1602.0288,8.366,-3.5338,46.302,6.902,0.08,2.619,BTL,,19.265263157894736,19.265263157894736
ABAB,ABB-135,1602.1812,8.363,-3.5386,48.553,6.545,0.087,2.618,BTL,,21.634736842105262,21.634736842105262
ABAB,ABB-135,1602.3336,8.365,-3.5433,50.161,6.188,0.09,2.609,BTL,,23.327368421052633,23.327368421052633
ABAB,ABB-135,1602.486,8.366,-4.387,50.161,5.923,0.099,2.61,BTL,,23.327368421052633,23.327368421052633
ABAB,ABB-135,1602.6384,8.368,-4.1638,53.376,5.547,0.105,2.611,BTL,,26.71157894736842,26.71157894736842
ABAB,ABB-135,1602.7908,8.369,-4.4725,55.949,5.157,0.109,2.592,BTL,,29.419999999999998,29.419999999999998
ABAB,ABB-135,1602.9432,8.369,-4.7812,59.807,5.065,0.112,2.585,BTL,,33.48105263157895,33.48105263157895
ABAB,ABB-135,1603.0956,8.37,-5.1659,62.058,4.973,0.113,2.564,BTL,,35.85052631578947,35.85052631578947
ABAB,ABB-135,1603.248,8.37,-5.5497,64.952,5.046,0.112,2.567,BTL,,38.896842105263154,38.896842105263154
ABAB,ABB-135,1603.4004,8.371,-5.7064,61.736,5.12,0.098,2.589,BTL,,35.51157894736842,35.51157894736842
ABAB,ABB-135,1603.5528,8.371,-5.4841,58.842,5.293,0.066,2.604,BTL,,32.46526315789474,32.46526315789474
ABAB,ABB-135,1603.7052,8.373,-5.2609,54.019,5.467,0.06,2.666,BTL,,27.38842105263158,27.38842105263158
ABAB,ABB-135,1603.8576,8.376,-5.1896,51.768,5.923,0.052,2.681,BTL,,25.018947368421053,25.018947368421053
ABAB,ABB-135,1604.01,8.378,-5.1183,49.196,6.464,0.055,2.688,BTL,,22.31157894736842,22.31157894736842
ABAB,ABB-135,1604.1624,8.38,-4.9711,47.91,6.683,0.065,2.67,BTL,,20.957894736842103,20.957894736842103
ABAB,ABB-135,1604.3148,8.383,-4.9758,46.302,6.902,0.066,2.653,BTL,,19.265263157894736,19.265263157894736
ABAB,ABB-135,1604.4672,8.385,-4.9805,44.373,7.211,0.067,2.648,BTL,,17.234736842105264,17.234736842105264
ABAB,ABB-135,1604.6196,8.38,-4.9853,44.051,7.291,0.068,2.642,BTL,,16.895789473684214,16.895789473684214
ABAB,ABB-135,1604.772,8.375,-5.218,44.051,7.37,0.071,2.624,BTL,,16.895789473684214,16.895789473684214
ABAB,ABB-135,1604.9244,8.369,-5.4507,47.267,7.159,0.072,2.61,BTL,,20.28105263157895,20.28105263157895
ABAB,ABB-135,1605.0768,8.364,-5.7585,50.482,6.883,0.068,2.614,BTL,,23.66526315789474,23.66526315789474
ABAB,ABB-135,1605.2292,8.359,-5.5362,54.984,6.607,0.065,2.617,BTL,,28.404210526315794,28.404210526315794
ABAB,ABB-135,1605.3816,8.353,-5.3129,59.486,5.837,0.066,2.608,BTL,,33.14315789473684,33.14315789473684
ABAB,ABB-135,1605.534,8.357,-5.0897,65.273,5.535,0.07,2.6,BTL,,39.23473684210526,39.23473684210526
ABAB,ABB-135,1605.6864,8.361,-4.8664,74.277,5.233,0.083,2.604,BTL,,48.71263157894737,48.71263157894737
ABAB,ABB-135,1605.8388,8.366,-4.6431,79.743,4.691,0.094,2.606,BTL,,54.466315789473676,54.466315789473676
ABAB,ABB-135,1605.9912,8.37,-4.4198,83.923,4.393,0.111,2.6,BTL,,58.86631578947369,58.86631578947369
ABAB,ABB-135,1606.1436,8.374,-4.2726,85.852,4.115,0.131,2.583,BTL,,60.89684210526316,60.89684210526316
ABAB,ABB-135,1606.296,8.379,-3.6663,85.852,3.942,0.144,2.576,BTL,,60.89684210526316,60.89684210526316
ABAB,ABB-135,1606.4484,8.384,-3.671,85.531,3.77,0.154,2.58,BTL,,60.55894736842106,60.55894736842106
ABAB,ABB-135,1606.6008,8.389,-3.6758,85.852,3.557,0.158,2.578,BTL,,60.89684210526316,60.89684210526316
ABAB,ABB-135,1606.7532,8.394,-3.6805,87.781,3.468,0.153,2.568,BTL,,62.927368421052634,62.927368421052634
ABAB,ABB-135,1606.9056,8.398,-3.9182,89.711,3.38,0.144,2.554,BTL,,64.95894736842105,64.95894736842105
ABAB,ABB-135,1607.058,8.403,-4.157,93.248,3.283,0.143,2.54,BTL,,68.6821052631579,68.6821052631579
ABAB,ABB-135,1607.2104,8.399,-4.3947,100.643,3.235,0.153,2.545,BTL,,76.46631578947368,76.46631578947368
ABAB,ABB-135,1607.3628,8.395,-4.6324,101.929,3.165,0.165,2.549,Lower_BTL,,77.82,77.82
ABAB,ABB-135,1607.5152,8.391,-4.8712,97.428,3.142,0.173,2.551,Lower_BTL,,73.0821052631579,73.0821052631579
ABAB,ABB-135,1607.6676,8.387,-5.1089,90.675,3.189,0.177,2.541,Lower_BTL,,65.97368421052632,65.97368421052632
ABAB,ABB-135,1607.82,8.383,-5.3466,87.138,3.235,0.182,2.53,Lower_BTL,,62.25052631578948,62.25052631578948
ABAB,ABB-135,1607.9724,8.379,-5.5854,81.994,3.48,0.184,2.55,Lower_BTL,,56.83578947368421,56.83578947368421
ABAB,ABB-135,1608.1248,8.363,-5.8231,73.955,3.689,0.171,2.575,Lower_BTL,,48.373684210526314,48.373684210526314
ABAB,ABB-135,1608.2772,8.347,-5.6278,66.559,3.947,0.142,2.584,Lower_BTL,,40.588421052631574,40.588421052631574
ABAB,ABB-135,1608.4296,8.332,-5.4326,62.379,4.205,0.116,2.589,Lower_BTL,,36.188421052631575,36.188421052631575
ABAB,ABB-135,1608.582,8.316,-5.2373,63.666,4.448,0.099,2.593,Lower_BTL,,37.54315789473684,37.54315789473684
ABAB,ABB-135,1608.7344,8.301,-5.042,69.132,4.691,0.102,2.599,Lower_BTL,,43.29684210526316,43.29684210526316
ABAB,ABB-135,1608.8868,8.286,-4.8467,73.955,5.083,0.107,2.593,Lower_BTL,,48.373684210526314,48.373684210526314
ABAB,ABB-135,1609.0392,8.271,-4.5315,81.35,5.427,0.114,2.59,Lower_BTL,,56.157894736842096,56.157894736842096
ABAB,ABB-135,1609.1916,8.255,-4.2162,81.994,5.629,0.119,2.59,Lower_BTL,,56.83578947368421,56.83578947368421
ABAB,ABB-135,1609.344,8.24,-3.9009,79.1,5.608,0.123,2.59,Lower_BTL,,53.78947368421052,53.78947368421052
ABAB,ABB-135,1609.4964,8.231,-3.5857,73.312,5.588,0.12,2.588,Lower_BTL,,47.69684210526316,47.69684210526316
ABAB,ABB-135,1609.6488,8.221,-3.2704,70.74,5.629,0.109,2.585,Lower_BTL,,44.98947368421052,44.98947368421052
ABAB,ABB-135,1609.8012,8.212,-3.4951,68.167,5.711,0.091,2.589,Lower_BTL,,42.28105263157895,42.28105263157895
ABAB,ABB-135,1609.9536,8.203,-3.7199,66.881,5.88,0.077,2.614,Lower_BTL,,40.927368421052634,40.927368421052634
ABAB,ABB-135,1610.106,8.193,-3.9446,65.595,6.01,0.07,2.628,Lower_BTL,,39.57368421052632,39.57368421052632
ABAB,ABB-135,1610.2584,8.194,-4.1693,63.666,6.054,0.071,2.632,Lower_BTL,,37.54315789473684,37.54315789473684
ABAB,ABB-135,1610.4108,8.194,-4.3941,63.023,6.054,0.079,2.625,Lower_BTL,,36.86631578947369,36.86631578947369
ABAB,ABB-135,1610.5632,8.195,-4.2888,62.379,5.966,0.085,2.618,Lower_BTL,,36.188421052631575,36.188421052631575
ABAB,ABB-135,1610.7156,8.196,-4.1835,59.807,5.837,0.091,2.622,Lower_BTL,,33.48105263157895,33.48105263157895
ABAB,ABB-135,1610.868,8.201,-4.0783,56.592,5.67,0.093,2.628,Lower_BTL,,30.096842105263157,30.096842105263157
ABAB,ABB-135,1611.0204,8.208,-3.973,52.733,5.467,0.091,2.635,Lower_BTL,,26.03473684210526,26.03473684210526
ABAB,ABB-135,1611.1728,8.214,-3.8677,50.482,5.331,0.083,2.652,Lower_BTL,,23.66526315789474,23.66526315789474
ABAB,ABB-135,1611.3252,8.219,-3.7625,50.482,5.195,0.074,2.664,Lower_BTL,,23.66526315789474,23.66526315789474
ABAB,ABB-135,1611.4776,8.226,-3.6572,52.412,5.12,0.074,2.642,Lower_BTL,,25.69684210526316,25.69684210526316
ABAB,ABB-135,1611.63,8.22,-3.5519,54.019,5.046,0.078,2.63,Lower_BTL,,27.38842105263158,27.38842105263158
ABAB,ABB-135,1611.7824,8.214,-3.4466,55.949,5.009,0.089,2.615,Lower_BTL,,29.419999999999998,29.419999999999998
ABAB,ABB-135,1611.9348,8.208,-3.3414,58.842,4.973,0.105,2.615,Lower_BTL,,32.46526315789474,32.46526315789474
ABAB,ABB-135,1612.0872,8.202,-3.0461,60.129,4.937,0.109,2.611,Lower_BTL,,33.82,33.82
ABAB,ABB-135,1612.2396,8.196,-2.7508,62.379,4.691,0.113,2.602,Lower_BTL,,36.188421052631575,36.188421052631575
ABAB,ABB-135,1612.392,8.191,-2.4556,64.309,4.526,0.119,2.596,Lower_BTL,,38.22,38.22
ABAB,ABB-135,1612.5444,8.187,-2.1603,64.309,4.362,0.12,2.602,Lower_BTL,,38.22,38.22
ABAB,ABB-135,1612.6968,8.183,-1.865,63.344,4.164,0.12,2.604,Lower_BTL,,37.20421052631579,37.20421052631579
ABAB,ABB-135,1612.8492,8.179,-2.2448,63.023,3.967,0.12,2.597,Lower_BTL,,36.86631578947369,36.86631578947369
ABAB,ABB-135,1613.0016,8.175,-2.6245,65.273,3.749,0.12,2.584,Lower_BTL,,39.23473684210526,39.23473684210526
ABAB,ABB-135,1613.154,8.171,-3.0042,68.167,3.531,0.123,2.558,Lower_BTL,,42.28105263157895,42.28105263157895
ABAB,ABB-135,1613.3064,8.166,-3.384,73.633,3.407,0.133,2.527,Lower_BTL,,48.03473684210526,48.03473684210526
ABAB,ABB-135,1613.4588,8.163,-3.6637,82.315,3.283,0.144,2.494,Lower_BTL,,57.17368421052631,57.17368421052631
ABAB,ABB-135,1613.6112,8.16,-3.9434,85.852,3.142,0.172,2.496,Lower_BTL,,60.89684210526316,60.89684210526316
ABAB,ABB-135,1613.7636,8.156,-4.2232,84.887,3.097,0.183,2.541,Lower_BTL,,59.881052631578946,59.881052631578946
ABAB,ABB-135,1613.916,8.153,-4.5029,81.672,3.052,0.181,2.581,Lower_BTL,,56.496842105263156,56.496842105263156
ABAB,ABB-135,1614.0684,8.149,-4.5076,80.386,3.03,0.174,2.594,Lower_BTL,,55.14315789473684,55.14315789473684
ABAB,ABB-135,1614.2208,8.146,-4.5124,80.064,3.074,0.158,2.592,Lower_BTL,,54.804210526315785,54.804210526315785
ABAB,ABB-135,1614.3732,8.156,-4.5171,79.421,3.119,0.152,2.585,Lower_BTL,,54.12736842105264,54.12736842105264
ABAB,ABB-135,1614.5256,8.167,-4.4638,76.206,3.355,0.145,2.583,Lower_BTL,,50.74315789473685,50.74315789473685
ABAB,ABB-135,1614.678,8.178,-4.4106,74.277,3.609,0.139,2.581,Lower_BTL,,48.71263157894737,48.71263157894737
ABAB,ABB-135,1614.8304,8.189,-4.3573,71.383,3.774,0.131,2.584,Lower_BTL,,45.66631578947368,45.66631578947368
ABAB,ABB-135,1614.9828,8.198,-4.304,69.132,3.939,0.124,2.589,Lower_BTL,,43.29684210526316,43.29684210526316
ABAB,ABB-135,1615.1352,8.207,-4.2517,67.203,4.267,0.123,2.616,Lower_BTL,,41.26631578947369,41.26631578947369
ABAB,ABB-135,1615.2876,8.216,-4.1985,64.309,4.458,0.123,2.622,Lower_BTL,,38.22,38.22
ABAB,ABB-135,1615.44,8.224,-4.1452,63.023,4.691,0.12,2.617,Lower_BTL,,36.86631578947369,36.86631578947369
ABAB,ABB-135,1615.5924,8.232,-4.0919,62.862,4.726,0.115,2.603,Lower_BTL,,36.69684210526316,36.69684210526316
ABAB,ABB-135,1615.7448,8.24,-4.0387,62.701,4.691,0.112,2.599,Lower_BTL,,36.527368421052635,36.527368421052635
ABAB,ABB-135,1615.8972,8.255,-3.9854,64.952,4.491,0.117,2.591,Lower_BTL,,38.896842105263154,38.896842105263154
ABAB,ABB-135,1616.0496,8.27,-3.9321,68.489,4.363,0.127,2.58,Lower_BTL,,42.620000000000005,42.620000000000005
ABAB,ABB-135,1616.202,8.285,-3.8789,70.74,4.236,0.148,2.567,Lower_BTL,,44.98947368421052,44.98947368421052
ABAB,ABB-135,1616.3544,8.299,-3.8256,72.99,4.085,0.157,2.577,Lower_BTL,,47.3578947368421,47.3578947368421
ABAB,ABB-135,1616.5068,8.328,-3.7723,78.135,3.969,0.164,2.586,Lower_BTL,,52.77368421052632,52.77368421052632
ABAB,ABB-135,1616.6592,8.376,-3.7201,78.457,3.853,0.155,2.586,Lower_BTL,,53.11263157894736,53.11263157894736
ABAB,ABB-135,1616.8116,8.424,-3.6668,78.135,3.716,0.138,2.585,Lower_BTL,,52.77368421052632,52.77368421052632
ABAB,ABB-135,1616.964,8.434,-3.6135,79.421,3.675,0.124,2.591,Lower_BTL,,54.12736842105264,54.12736842105264
ABAB,ABB-135,1617.1164,8.444,-3.5603,81.35,3.635,0.127,2.593,Lower_BTL,,56.157894736842096,56.157894736842096
ABAB,ABB-135,1617.2688,8.455,-3.507,85.852,3.662,0.133,2.589,Lower_BTL,,60.89684210526316,60.89684210526316
ABAB,ABB-135,1617.4212,8.465,-3.1037,87.781,3.689,0.148,2.593,Lower_BTL,,62.927368421052634,62.927368421052634
ABAB,ABB-135,1617.5736,8.439,-2.8815,87.138,3.91,0.149,2.595,Lower_BTL,,62.25052631578948,62.25052631578948
ABAB,ABB-135,1617.726,8.414,-2.6582,83.601,4.042,0.144,2.59,Lower_BTL,,58.52736842105263,58.52736842105263
ABAB,ABB-135,1617.8784,8.388,-2.8149,80.386,4.175,0.138,2.587,Lower_BTL,,55.14315789473684,55.14315789473684
ABAB,ABB-135,1618.0308,8.373,-2.9716,81.672,4.33,0.128,2.59,Lower_BTL,,56.496842105263156,56.496842105263156
ABAB,ABB-135,1618.1832,8.358,-3.3554,86.174,4.83,0.124,2.592,Lower_BTL,,61.23578947368422,61.23578947368422
ABAB,ABB-135,1618.3356,8.343,-3.3401,86.817,4.937,0.122,2.592,Lower_BTL,,61.912631578947355,61.912631578947355
ABAB,ABB-135,1618.488,8.327,-3.5118,83.923,5.271,0.12,2.601,Lower_BTL,,58.86631578947369,58.86631578947369
ABAB,ABB-135,1618.6404,8.312,-3.6826,75.884,5.837,0.108,2.61,Lower_BTL,,50.404210526315794,50.404210526315794
ABAB,ABB-135,1618.7928,8.297,-3.8543,61.093,6.198,0.098,2.615,Lower_BTL,,34.834736842105265,34.834736842105265
ABAB,ABB-135,1618.9452,8.319,-5.194,53.376,6.559,0.078,2.62,Lower_BTL,,26.71157894736842,26.71157894736842
ABAB,ABB-135,1619.0976,8.342,-6.1198,54.662,6.965,0.074,2.615,Lower_BTL,,28.065263157894737,28.065263157894737
ABAB,ABB-135,1619.25,8.365,-6.2775,55.627,7.37,0.075,2.608,Lower_BTL,,29.08105263157895,29.08105263157895
ABAB,ABB-135,1619.4024,8.388,-6.2822,56.27,7.588,0.078,2.596,Lower_BTL,,29.75789473684211,29.75789473684211
ABAB,ABB-135,1619.5548,8.417,-6.287,57.235,7.479,0.082,2.594,Lower_BTL,,30.773684210526316,30.773684210526316
ABAB,ABB-135,1619.7072,8.447,-5.6777,62.379,6.704,0.083,2.589,Lower_BTL,,36.188421052631575,36.188421052631575
ABAB,ABB-135,1619.8596,8.476,-5.0684,70.096,6.417,0.089,2.583,Lower_BTL,,44.311578947368425,44.311578947368425
ABAB,ABB-135,1620.012,8.461,-4.4602,75.563,5.923,0.095,2.581,Lower_BTL,,50.066315789473684,50.066315789473684
ABAB,ABB-135,1620.1644,8.446,-3.8509,83.923,5.195,0.101,2.578,Lower_BTL,,58.86631578947369,58.86631578947369
ABAB,ABB-135,1620.3168,8.43,-3.2416,92.604,4.59,0.109,2.563,Lower_BTL,,68.00421052631579,68.00421052631579
ABAB,ABB-135,1620.4692,8.415,-2.9394,106.109,3.996,0.134,2.545,Lower_BTL,,82.22,82.22
ABAB,ABB-135,1620.6216,8.408,-2.6371,112.54,3.505,0.164,2.522,Lower_BTL,,88.98947368421054,88.98947368421054
ABAB,ABB-135,1620.774,8.402,-2.3348,121.865,3.052,0.192,2.512,Lower_BTL,,98.80526315789473,98.80526315789473
ABAB,ABB-135,1620.9264,8.395,-2.3395,125.08,2.858,0.217,2.523,Lower_BTL,,102.18947368421053,102.18947368421053
ABAB,ABB-135,1621.0788,8.389,-2.3443,126.045,2.657,0.224,2.53,Lower_BTL,,103.20526315789473,103.20526315789473
