DEPTH,CALI,DT,GR_CAL,HDRA,PEFZ,RHOZ,RLA3,RLA5,RXOZ,SP,TENS,TNPH,CALI_TR,DT_TR,GR_CAL_TR,HDRA_TR,PEFZ_TR,RHOZ_TR,RLA3_TR,RLA5_TR,RXOZ_TR,SP_TR,TENS_TR,TNPH_TR,CALI_TR_TR,DT_TR_TR,GR_CAL_TR_TR,HDRA_TR_TR,PEFZ_TR_TR,RHOZ_TR_TR,RLA3_TR_TR,RLA5_TR_TR,RXOZ_TR_TR,SP_TR_TR,TENS_TR_TR,TNPH_TR_TR,GR_CAL_TR_SM,GR,NPHI,RHOB,RT,MISSING_FLAG
1054.3032,322.1073,345.5135,87.4038,0.62,3.0462,2.4058298,2.1209,2.2014,2.1346,-503.8466,1094.7449,0.40022,322.1073,345.5135,87.4038,0.62,3.0462,2405.8298,2.1209,2.2014,2.1346,-503.8466,1094.7449,0.40022,322.1073,345.5135,87.4038,0.62,3.0462,2405.8298,2.1209,2.2014,2.1346,-503.8466,1094.7449,0.40022,89.57348,87.4038,0.40022,2.4058298,2.2014,0.0
1054.4556,320.4294,346.4106,92.4516,2.48,3.0511,2.414,2.1164,2.2042,2.1262,-503.9,1103.5898,0.38767,320.4294,346.4106,92.4516,2.48,3.0511,2414.0,2.1164,2.2042,2.1262,-503.9,1103.5898,0.38767,320.4294,346.4106,92.4516,2.48,3.0511,2414.0,2.1164,2.2042,2.1262,-503.9,1103.5898,0.38767,90.49126,92.4516,0.38767,2.414,2.2042,0.0
1054.608,319.5901,346.731,93.1725,2.59,3.0454,2.4159398999999997,2.137,2.2349,2.0935,-504.05,1120.3734,0.38884,319.5901,346.731,93.1725,2.59,3.0454,2415.9399,2.137,2.2349,2.0935,-504.05,1120.3734,0.38884,319.5901,346.731,93.1725,2.59,3.0454,2415.9399,2.137,2.2349,2.0935,-504.05,1120.3734,0.38884,90.76012,93.1725,0.38884,2.4159398999999997,2.2349,0.0
1054.7604,320.4294,348.2048,90.3861,1.99,3.0842,2.4148701,2.0266,2.1233,2.0505,-504.1648,1105.405,0.3874,320.4294,348.2048,90.3861,1.99,3.0842,2414.8701,2.0266,2.1233,2.0505,-504.1648,1105.405,0.3874,320.4294,348.2048,90.3861,1.99,3.0842,2414.8701,2.0266,2.1233,2.0505,-504.1648,1105.405,0.3874,91.68116,90.3861,0.3874,2.4148701,2.1233,0.0
1054.9128,320.9887,350.4796,90.3866,1.37,3.1338,2.4161201,1.9354,2.0268,2.0059,-504.1688,1044.6228,0.41587,320.9887,350.4796,90.3866,1.37,3.1338,2416.1201,1.9354,2.0268,2.0059,-504.1688,1044.6228,0.41587,320.9887,350.4796,90.3866,1.37,3.1338,2416.1201,1.9354,2.0268,2.0059,-504.1688,1044.6228,0.41587,92.05154,90.3866,0.41587,2.4161201,2.0268,0.0
1055.0652,321.2681,352.434,92.009,1.6,3.1578,2.4223899,1.9061,1.9925,1.9962,-504.0063,1065.0344,0.41176,321.2681,352.434,92.009,1.6,3.1578,2422.3899,1.9061,1.9925,1.9962,-504.0063,1065.0344,0.41176,321.2681,352.434,92.009,1.6,3.1578,2422.3899,1.9061,1.9925,1.9962,-504.0063,1065.0344,0.41176,92.16952,92.009,0.41176,2.4223899,1.9925,0.0
1055.2176,322.1073,353.299,94.3035,0.74,3.1684,2.42529,1.9545,2.0416,2.1014,-503.875,1145.5472,0.40132,322.1073,353.299,94.3035,0.74,3.1684,2425.29,1.9545,2.0416,2.1014,-503.875,1145.5472,0.40132,322.1073,353.299,94.3035,0.74,3.1684,2425.29,1.9545,2.0416,2.1014,-503.875,1145.5472,0.40132,92.55636,94.3035,0.40132,2.42529,2.0416,0.0
1055.37,320.9887,349.7747,93.7624,0.69,3.1652,2.4308501000000002,2.0432,2.1373,2.2199,-504.0562,1166.64,0.37546,320.9887,349.7747,93.7624,0.69,3.1652,2430.8501,2.0432,2.1373,2.2199,-504.0562,1166.64,0.37546,320.9887,349.7747,93.7624,0.69,3.1652,2430.8501,2.0432,2.1373,2.2199,-504.0562,1166.64,0.37546,93.44458,93.7624,0.37546,2.4308501000000002,2.1373,0.0
1055.5224,323.7852,342.8221,92.3203,0.19,3.1775,2.42995,2.1771,2.2867,2.4072,-504.2188,1111.5284,0.35504,323.7852,342.8221,92.3203,0.19,3.1775,2429.95,2.1771,2.2867,2.4072,-504.2188,1111.5284,0.35504,323.7852,342.8221,92.3203,0.19,3.1775,2429.95,2.1771,2.2867,2.4072,-504.2188,1111.5284,0.35504,93.46416,92.3203,0.35504,2.42995,2.2867,0.0
1055.6748,323.2259,342.1493,94.8277,-0.34,3.1999,2.4249001,2.1544,2.2734,2.3518,-504.4602,1078.6426,0.339,323.2259,342.1493,94.8277,-0.34,3.1999,2424.9001,2.1544,2.2734,2.3518,-504.4602,1078.6426,0.339,323.2259,342.1493,94.8277,-0.34,3.1999,2424.9001,2.1544,2.2734,2.3518,-504.4602,1078.6426,0.339,93.78208,94.8277,0.339,2.4249001,2.2734,0.0
1055.8272,324.3445,350.031,92.1069,-0.24,3.1979,2.4212698,1.8938,1.9846,2.2367,-504.7563,1100.1882,0.34256,324.3445,350.031,92.1069,-0.24,3.1979,2421.2698,1.8938,1.9846,2.2367,-504.7563,1100.1882,0.34256,324.3445,350.031,92.1069,-0.24,3.1979,2421.2698,1.8938,1.9846,2.2367,-504.7563,1100.1882,0.34256,93.19874,92.1069,0.34256,2.4212698,1.9846,0.0
1055.9796,323.7852,357.7846,95.8931,0.52,3.201,2.4221899,1.8482,1.9367,2.0748,-504.8563,1171.6294,0.35918,323.7852,357.7846,95.8931,0.52,3.201,2422.1899,1.8482,1.9367,2.0748,-504.8563,1171.6294,0.35918,323.7852,357.7846,95.8931,0.52,3.201,2422.1899,1.8482,1.9367,2.0748,-504.8563,1171.6294,0.35918,93.98548,95.8931,0.35918,2.4221899,1.9367,0.0
1056.132,322.387,358.0409,90.8457,0.07,3.2465,2.41927,1.8908,1.9844,2.0683,-504.9886,1227.875,0.37883,322.387,358.0409,90.8457,0.07,3.2465,2419.27,1.8908,1.9844,2.0683,-504.9886,1227.875,0.37883,322.387,358.0409,90.8457,0.07,3.2465,2419.27,1.8908,1.9844,2.0683,-504.9886,1227.875,0.37883,95.42454,90.8457,0.37883,2.41927,1.9844,0.0
1056.2844,321.548,356.3108,96.254,1.17,3.2646,2.4236801999999997,1.9322,2.0387,2.1339,-505.1187,1184.33,0.36239,321.548,356.3108,96.254,1.17,3.2646,2423.6802,1.9322,2.0387,2.1339,-505.1187,1184.33,0.36239,321.548,356.3108,96.254,1.17,3.2646,2423.6802,1.9322,2.0387,2.1339,-505.1187,1184.33,0.36239,98.12884,96.254,0.36239,2.4236801999999997,2.0387,0.0
1056.4368,320.7088,356.1505,102.023,2.07,3.2578,2.4267800000000004,1.974,2.0838,2.2311,-505.1063,1138.97,0.36935,320.7088,356.1505,102.023,2.07,3.2578,2426.78,1.974,2.0838,2.2311,-505.1063,1138.97,0.36935,320.7088,356.1505,102.023,2.07,3.2578,2426.78,1.974,2.0838,2.2311,-505.1063,1138.97,0.36935,99.64654,102.023,0.36935,2.4267800000000004,2.0838,0.0
1056.5892,319.8698,350.7359,105.6284,5.21,3.1815,2.4411099,2.0537,2.1795,2.3426,-504.9489,1107.2191,0.35245,319.8698,350.7359,105.6284,5.21,3.1815,2441.1099,2.0537,2.1795,2.3426,-504.9489,1107.2191,0.35245,319.8698,350.7359,105.6284,5.21,3.1815,2441.1099,2.0537,2.1795,2.3426,-504.9489,1107.2191,0.35245,100.53472,105.6284,0.35245,2.4411099,2.1795,0.0
1056.7416,319.0309,346.2504,103.4816,6.65,3.1404,2.4446299,2.0604,2.1862,2.3901,-505.1875,1135.3418,0.36681,319.0309,346.2504,103.4816,6.65,3.1404,2444.6299,2.0604,2.1862,2.3901,-505.1875,1135.3418,0.36681,319.0309,346.2504,103.4816,6.65,3.1404,2444.6299,2.0604,2.1862,2.3901,-505.1875,1135.3418,0.36681,99.69224,103.4816,0.36681,2.4446299,2.1862,0.0
1056.894,320.7088,349.0057,95.2866,6.84,3.0963,2.4446599,1.9634,2.0768,2.3063,-505.4937,1155.7534,0.38925,320.7088,349.0057,95.2866,6.84,3.0963,2444.6599,1.9634,2.0768,2.3063,-505.4937,1155.7534,0.38925,320.7088,349.0057,95.2866,6.84,3.0963,2444.6599,1.9634,2.0768,2.3063,-505.4937,1155.7534,0.38925,97.84014,95.2866,0.38925,2.4446599,2.0768,0.0
1057.0464,320.9887,353.1068,92.0416,4.39,3.1079,2.4324399,1.8673,1.9681,2.1654,-505.7841,1178.433,0.37994,320.9887,353.1068,92.0416,4.39,3.1079,2432.4399,1.8673,1.9681,2.1654,-505.7841,1178.433,0.37994,320.9887,353.1068,92.0416,4.39,3.1079,2432.4399,1.8673,1.9681,2.1654,-505.7841,1178.433,0.37994,95.2998,92.0416,0.37994,2.4324399,1.9681,0.0
1057.1988,322.1073,357.7525,92.7625,1.21,3.1415,2.4175,1.7945,1.8908,2.0493,-505.8312,1160.0629,0.40204,322.1073,357.7525,92.7625,1.21,3.1415,2417.5,1.7945,1.8908,2.0493,-505.8312,1160.0629,0.40204,322.1073,357.7525,92.7625,1.21,3.1415,2417.5,1.7945,1.8908,2.0493,-505.8312,1160.0629,0.40204,93.5133,92.7625,0.40204,2.4175,1.8908,0.0
1057.3512,322.387,367.2682,92.9267,0.01,3.1662,2.4171802,1.7054,1.7939,1.9415,-505.9375,1133.9805,0.41827,322.387,367.2682,92.9267,0.01,3.1662,2417.1802,1.7054,1.7939,1.9415,-505.9375,1133.9805,0.41827,322.387,367.2682,92.9267,0.01,3.1662,2417.1802,1.7054,1.7939,1.9415,-505.9375,1133.9805,0.41827,93.65428,92.9267,0.41827,2.4171802,1.7939,0.0
1057.5036,321.548,373.8043,94.5491,0.16,3.177,2.4259399,1.6216,1.6993,1.876,-506.2188,1112.2086,0.43706,321.548,373.8043,94.5491,0.16,3.177,2425.9399,1.6216,1.6993,1.876,-506.2188,1112.2086,0.43706,321.548,373.8043,94.5491,0.16,3.177,2425.9399,1.6216,1.6993,1.876,-506.2188,1112.2086,0.43706,94.10334,94.5491,0.43706,2.4259399,1.6993,0.0
1057.656,324.0649,373.8043,95.9915,1.08,3.2322,2.4360701,1.6634,1.7336,1.8795,-506.4886,1105.405,0.42558,324.0649,373.8043,95.9915,1.08,3.2322,2436.0701,1.6634,1.7336,1.8795,-506.4886,1105.405,0.42558,324.0649,373.8043,95.9915,1.08,3.2322,2436.0701,1.6634,1.7336,1.8795,-506.4886,1105.405,0.42558,94.618,95.9915,0.42558,2.4360701,1.7336,0.0
1057.8084,323.2259,372.2984,94.2869,0.45,3.357,2.4224199,1.8115,1.8938,1.9103,-506.5375,1109.0331,0.42779,323.2259,372.2984,94.2869,0.45,3.357,2422.4199,1.8115,1.8938,1.9103,-506.5375,1109.0331,0.42779,323.2259,372.2984,94.2869,0.45,3.357,2422.4199,1.8115,1.8938,1.9103,-506.5375,1109.0331,0.42779,95.6046,94.2869,0.42779,2.4224199,1.8938,0.0
1057.9608,322.387,370.9848,95.3358,-0.26,3.4311,2.39928,1.7856,1.8587,1.8658,-506.5,1109.2606,0.42404,322.387,370.9848,95.3358,-0.26,3.4311,2399.28,1.7856,1.8587,1.8658,-506.5,1109.2606,0.42404,322.387,370.9848,95.3358,-0.26,3.4311,2399.28,1.7856,1.8587,1.8658,-506.5,1109.2606,0.42404,97.2304,95.3358,0.42404,2.39928,1.8587,0.0
1058.1132,321.548,369.7032,97.8597,-0.79,3.4103,2.3763799,1.7581,1.8303,1.8162,-506.5682,1099.5081,0.45739,321.548,369.7032,97.8597,-0.79,3.4103,2376.3799,1.7581,1.8303,1.8162,-506.5682,1099.5081,0.45739,321.548,369.7032,97.8597,-0.79,3.4103,2376.3799,1.7581,1.8303,1.8162,-506.5682,1099.5081,0.45739,98.24982,97.8597,0.45739,2.3763799,1.8303,0.0
1058.2656,320.4294,372.2343,102.6781,-0.6,3.4021,2.35725,1.6209,1.6844,1.6935,-506.5938,1083.4056,0.43015,320.4294,372.2343,102.6781,-0.6,3.4021,2357.25,1.6209,1.6844,1.6935,-506.5938,1083.4056,0.43015,320.4294,372.2343,102.6781,-0.6,3.4021,2357.25,1.6209,1.6844,1.6935,-506.5938,1083.4056,0.43015,98.54486,102.6781,0.43015,2.35725,1.6844,0.0
1058.418,321.2681,379.219,101.0886,0.1,3.4978,2.3438899,1.5121,1.5656,1.5759,-506.3693,1094.0648,0.46869,321.2681,379.219,101.0886,0.1,3.4978,2343.8899,1.5121,1.5656,1.5759,-506.3693,1094.0648,0.46869,321.2681,379.219,101.0886,0.1,3.4978,2343.8899,1.5121,1.5656,1.5759,-506.3693,1094.0648,0.46869,97.6664,101.0886,0.46869,2.3438899,1.5656,0.0
1058.5704,319.3105,388.2861,95.7621,2.45,3.6696,2.3404299,1.4204,1.4755,1.4051,-506.0852,1121.5073,0.48332,319.3105,388.2861,95.7621,2.45,3.6696,2340.4299,1.4204,1.4755,1.4051,-506.0852,1121.5073,0.48332,319.3105,388.2861,95.7621,2.45,3.6696,2340.4299,1.4204,1.4755,1.4051,-506.0852,1121.5073,0.48332,95.8144,95.7621,0.48332,2.3404299,1.4755,0.0
1058.7228,319.3105,395.9756,90.9435,5.2,3.8482,2.34601,1.3886,1.4429,1.4118,-506.175,1107.6729,0.51009,319.3105,395.9756,90.9435,5.2,3.8482,2346.01,1.3886,1.4429,1.4118,-506.175,1107.6729,0.51009,319.3105,395.9756,90.9435,5.2,3.8482,2346.01,1.3886,1.4429,1.4118,-506.175,1107.6729,0.51009,92.80202,90.9435,0.51009,2.34601,1.4429,0.0
1058.8752,319.5901,390.8493,88.5997,6.49,3.9824,2.35275,1.4347,1.496,1.4576,-506.3693,1105.405,0.4986,319.5901,390.8493,88.5997,6.49,3.9824,2352.75,1.4347,1.496,1.4576,-506.3693,1105.405,0.4986,319.5901,390.8493,88.5997,6.49,3.9824,2352.75,1.4347,1.496,1.4576,-506.3693,1105.405,0.4986,90.4813,88.5997,0.4986,2.35275,1.496,0.0
1059.0276,320.1495,382.487,87.6162,10.35,4.0259,2.3705398,1.508,1.5754,1.4355,-506.5688,1106.5389,0.44256,320.1495,382.487,87.6162,10.35,4.0259,2370.5398,1.508,1.5754,1.4355,-506.5688,1106.5389,0.44256,320.1495,382.487,87.6162,10.35,4.0259,2370.5398,1.508,1.5754,1.4355,-506.5688,1106.5389,0.44256,89.52088,87.6162,0.44256,2.3705398,1.5754,0.0
1059.18,320.7088,380.1161,89.485,9.55,3.9863,2.38373,1.5757,1.6472,1.4918,-506.3409,1110.3944,0.44826,320.7088,380.1161,89.485,9.55,3.9863,2383.73,1.5757,1.6472,1.4918,-506.3409,1110.3944,0.44826,320.7088,380.1161,89.485,9.55,3.9863,2383.73,1.5757,1.6472,1.4918,-506.3409,1110.3944,0.44826,90.20932,89.485,0.44826,2.38373,1.6472,0.0
1059.3324,319.8698,376.816,90.96,7.8,3.8507,2.39296,1.5833,1.6639,1.4418,-506.2216,1106.7653,0.41616,319.8698,376.816,90.96,7.8,3.8507,2392.96,1.5833,1.6639,1.4418,-506.2216,1106.7653,0.41616,319.8698,376.816,90.96,7.8,3.8507,2392.96,1.5833,1.6639,1.4418,-506.2216,1106.7653,0.41616,91.66144,90.96,0.41616,2.39296,1.6639,0.0
1059.4848,321.548,379.4753,94.3857,2.05,3.7234,2.38977,1.5073,1.5859,1.5221,-506.2687,1084.9934,0.43222,321.548,379.4753,94.3857,2.05,3.7234,2389.77,1.5073,1.5859,1.5221,-506.2687,1084.9934,0.43222,321.548,379.4753,94.3857,2.05,3.7234,2389.77,1.5073,1.5859,1.5221,-506.2687,1084.9934,0.43222,93.59212,94.3857,0.43222,2.38977,1.5859,0.0
1059.6372,320.9887,380.8209,95.8603,0.02,3.5381,2.3949202,1.6073,1.6978,1.5324,-506.5057,1104.4974,0.44033,320.9887,380.8209,95.8603,0.02,3.5381,2394.9202,1.6073,1.6978,1.5324,-506.5057,1104.4974,0.44033,320.9887,380.8209,95.8603,0.02,3.5381,2394.9202,1.6073,1.6978,1.5324,-506.5057,1104.4974,0.44033,94.75898,95.8603,0.44033,2.3949202,1.6978,0.0
1059.7896,326.3021,371.914,97.2696,0.32,3.3911,2.4051299,1.6593,1.7717,1.7125,-506.4261,1142.5991,0.45836,326.3021,371.914,97.2696,0.32,3.3911,2405.1299,1.6593,1.7717,1.7125,-506.4261,1142.5991,0.45836,326.3021,371.914,97.2696,0.32,3.3911,2405.1299,1.6593,1.7717,1.7125,-506.4261,1142.5991,0.45836,94.8114,97.2696,0.45836,2.4051299,1.7717,0.0
1059.942,321.548,362.5584,95.3193,-0.39,3.3583,2.39995,1.654,1.7752,1.8136,-506.1938,1117.6519,0.46619,321.548,362.5584,95.3193,-0.39,3.3583,2399.95,1.654,1.7752,1.8136,-506.1938,1117.6519,0.46619,321.548,362.5584,95.3193,-0.39,3.3583,2399.95,1.654,1.7752,1.8136,-506.1938,1117.6519,0.46619,94.97198,95.3193,0.46619,2.39995,1.7752,0.0
1060.0944,321.2681,363.7759,91.2221,-0.09,3.4124,2.39204,1.6212,1.7398,1.8063,-506.0398,1093.1572,0.43369,321.2681,363.7759,91.2221,-0.09,3.4124,2392.04,1.6212,1.7398,1.8063,-506.0398,1093.1572,0.43369,321.2681,363.7759,91.2221,-0.09,3.4124,2392.04,1.6212,1.7398,1.8063,-506.0398,1093.1572,0.43369,94.90312,91.2221,0.43369,2.39204,1.7398,0.0
1060.2468,320.9887,369.8955,95.1886,-0.53,3.5164,2.3778401,1.5612,1.6717,1.7378,-506.2375,1098.1467,0.42465,320.9887,369.8955,95.1886,-0.53,3.5164,2377.8401,1.5612,1.6717,1.7378,-506.2375,1098.1467,0.42465,320.9887,369.8955,95.1886,-0.53,3.5164,2377.8401,1.5612,1.6717,1.7378,-506.2375,1098.1467,0.42465,94.59502,95.1886,0.42465,2.3778401,1.6717,0.0
1060.3992,321.548,371.5615,95.516,4.35,3.5414,2.3780798,1.5458,1.6509,1.7549,-506.2102,1116.7443,0.43614,321.548,371.5615,95.516,4.35,3.5414,2378.0798,1.5458,1.6509,1.7549,-506.2102,1116.7443,0.43614,321.548,371.5615,95.516,4.35,3.5414,2378.0798,1.5458,1.6509,1.7549,-506.2102,1116.7443,0.43614,93.0446,95.516,0.43614,2.3780798,1.6509,0.0
1060.5516,322.1073,371.145,95.7291,11.62,3.7986,2.36048,1.5717,1.6833,1.7531,-505.925,1134.8881,0.43195,322.1073,371.145,95.7291,11.62,3.7986,2360.48,1.5717,1.6833,1.7531,-505.925,1134.8881,0.43195,322.1073,371.145,95.7291,11.62,3.7986,2360.48,1.5717,1.6833,1.7531,-505.925,1134.8881,0.43195,91.3041,95.7291,0.43195,2.36048,1.6833,0.0
1060.704,321.548,369.0304,87.5672,24.96,4.4278,2.3433198,1.5526,1.6661,1.1641,-506.1591,1111.7548,0.46834,321.548,369.0304,87.5672,24.96,4.4278,2343.3198,1.5526,1.6661,1.1641,-506.1591,1111.7548,0.46834,321.548,369.0304,87.5672,24.96,4.4278,2343.3198,1.5526,1.6661,1.1641,-506.1591,1111.7548,0.46834,88.69488,87.5672,0.46834,2.3433198,1.6661,0.0
1060.8564,322.6666,371.8499,82.5196,42.19,5.0364,2.3436401,1.5319,1.6405,0.8931,-506.6063,1081.3643,0.48383,322.6666,371.8499,82.5196,42.19,5.0364,2343.6401,1.5319,1.6405,0.8931,-506.6063,1081.3643,0.48383,322.6666,371.8499,82.5196,42.19,5.0364,2343.6401,1.5319,1.6405,0.8931,-506.6063,1081.3643,0.48383,86.17421999999999,82.5196,0.48383,2.3436401,1.6405,0.0
1061.0088,321.548,363.5837,82.1425,58.37,5.0894,2.3933799,1.6188,1.7261,0.8845,-507.1079,1098.6003,0.47554,321.548,363.5837,82.1425,58.37,5.0894,2393.3799,1.6188,1.7261,0.8845,-507.1079,1098.6003,0.47554,321.548,363.5837,82.1425,58.37,5.0894,2393.3799,1.6188,1.7261,0.8845,-507.1079,1098.6003,0.47554,85.4727,82.1425,0.47554,2.3933799,1.7261,0.0
1061.1612,321.2681,356.2467,82.9127,48.67,4.5177,2.4258,1.5277,1.6211,1.4107,-507.3438,1122.1875,0.45458,321.2681,356.2467,82.9127,48.67,4.5177,2425.8,1.5277,1.6211,1.4107,-507.3438,1122.1875,0.45458,321.2681,356.2467,82.9127,48.67,4.5177,2425.8,1.5277,1.6211,1.4107,-507.3438,1122.1875,0.45458,86.98382000000001,82.9127,0.45458,2.4258,1.6211,0.0
1061.3136,321.2681,364.3527,92.2215,26.84,3.9002,2.42602,1.5564,1.6497,1.7418,-505.8182,1102.2296,0.46067,321.2681,364.3527,92.2215,26.84,3.9002,2426.02,1.5564,1.6497,1.7418,-505.8182,1102.2296,0.46067,321.2681,364.3527,92.2215,26.84,3.9002,2426.02,1.5564,1.6497,1.7418,-505.8182,1102.2296,0.46067,89.84204,92.2215,0.46067,2.42602,1.6497,0.0
1061.466,324.9038,367.4284,95.1228,3.24,3.5959,2.3928198000000003,1.6559,1.7571,1.7623,-504.4261,1080.9104,0.48019,324.9038,367.4284,95.1228,3.24,3.5959,2392.8198,1.6559,1.7571,1.7623,-504.4261,1080.9104,0.48019,324.9038,367.4284,95.1228,3.24,3.5959,2392.8198,1.6559,1.7571,1.7623,-504.4261,1080.9104,0.48019,91.70718,95.1228,0.48019,2.3928198000000003,1.7571,0.0
1061.6184,321.8276,365.2818,96.8107,2.03,3.5694,2.3816599000000003,1.6297,1.7312,1.8506,-503.95,1079.55,0.47397,321.8276,365.2818,96.8107,2.03,3.5694,2381.6599,1.6297,1.7312,1.8506,-503.95,1079.55,0.47397,321.8276,365.2818,96.8107,2.03,3.5694,2381.6599,1.6297,1.7312,1.8506,-503.95,1079.55,0.47397,93.00196,96.8107,0.47397,2.3816599000000003,1.7312,0.0
1061.7708,322.6666,357.4321,91.4682,13.88,3.8995,2.37378,1.6667,1.7706,1.8907,-503.6364,1098.6003,0.47847,322.6666,357.4321,91.4682,13.88,3.8995,2373.78,1.6667,1.7706,1.8907,-503.6364,1098.6003,0.47847,322.6666,357.4321,91.4682,13.88,3.8995,2373.78,1.6667,1.7706,1.8907,-503.6364,1098.6003,0.47847,92.9267,91.4682,0.47847,2.37378,1.7706,0.0
1061.9232,324.3445,356.4709,89.3866,30.49,4.5286,2.3666500999999998,1.5477,1.6443,0.9043,-503.75,1098.6003,0.48787,324.3445,356.4709,89.3866,30.49,4.5286,2366.6501,1.5477,1.6443,0.9043,-503.75,1098.6003,0.48787,324.3445,356.4709,89.3866,30.49,4.5286,2366.6501,1.5477,1.6443,0.9043,-503.75,1098.6003,0.48787,91.99578,89.3866,0.48787,2.3666500999999998,1.6443,0.0
1062.0756,325.4634,374.381,91.8452,51.3,5.2177,2.3776802,1.4714,1.5577,0.7461,-504.1477,1055.5093,0.49227,325.4634,374.381,91.8452,51.3,5.2177,2377.6802,1.4714,1.5577,0.7461,-504.1477,1055.5093,0.49227,325.4634,374.381,91.8452,51.3,5.2177,2377.6802,1.4714,1.5577,0.7461,-504.1477,1055.5093,0.49227,91.3599,91.8452,0.49227,2.3776802,1.5577,0.0
1062.228,325.7428,383.4482,90.4682,58.85,5.5584,2.40779,1.4991,1.5744,0.6368,-504.175,1069.5712,0.46287,325.7428,383.4482,90.4682,58.85,5.5584,2407.79,1.4991,1.5744,0.6368,-504.175,1069.5712,0.46287,325.7428,383.4482,90.4682,58.85,5.5584,2407.79,1.4991,1.5744,0.6368,-504.175,1069.5712,0.46287,91.16972,90.4682,0.46287,2.40779,1.5744,0.0
1062.3804,324.9038,373.2276,93.6313,52.97,5.4159,2.4319301999999996,1.5548,1.6306,0.9668,-504.35,1103.5898,0.41978,324.9038,373.2276,93.6313,52.97,5.4159,2431.9302,1.5548,1.6306,0.9668,-504.35,1103.5898,0.41978,324.9038,373.2276,93.6313,52.97,5.4159,2431.9302,1.5548,1.6306,0.9668,-504.35,1103.5898,0.41978,92.35626,93.6313,0.41978,2.4319301999999996,1.6306,0.0
1062.5328,330.4972,364.8333,90.5173,37.32,5.0109,2.4400399999999998,1.5987,1.6762,1.0929,-504.7727,1134.8881,0.39896,330.4972,364.8333,90.5173,37.32,5.0109,2440.04,1.5987,1.6762,1.0929,-504.7727,1134.8881,0.39896,330.4972,364.8333,90.5173,37.32,5.0109,2440.04,1.5987,1.6762,1.0929,-504.7727,1134.8881,0.39896,92.0055,90.5173,0.39896,2.4400399999999998,1.6762,0.0
1062.6852,324.0649,360.8604,95.3193,24.42,4.5138,2.4418699,1.6663,1.7418,1.4255,-504.8188,1126.4967,0.37048,324.0649,360.8604,95.3193,24.42,4.5138,2441.8699,1.6663,1.7418,1.4255,-504.8188,1126.4967,0.37048,324.0649,360.8604,95.3193,24.42,4.5138,2441.8699,1.6663,1.7418,1.4255,-504.8188,1126.4967,0.37048,92.19236,95.3193,0.37048,2.4418699,1.7418,0.0
1062.8376,324.0649,357.6884,90.0914,17.55,4.1363,2.4431602,1.6567,1.7287,1.7289,-504.3864,1103.1372,0.39913,324.0649,357.6884,90.0914,17.55,4.1363,2443.1602,1.6567,1.7287,1.7289,-504.3864,1103.1372,0.39913,324.0649,357.6884,90.0914,17.55,4.1363,2443.1602,1.6567,1.7287,1.7289,-504.3864,1103.1372,0.39913,91.74666,90.0914,0.39913,2.4431602,1.7287,0.0
1062.99,321.548,356.535,91.4025,10.52,4.056,2.4246999999999996,1.6245,1.6953,1.6412,-504.175,1096.5599,0.41326,321.548,356.535,91.4025,10.52,4.056,2424.7,1.6245,1.6953,1.6412,-504.175,1096.5599,0.41326,321.548,356.535,91.4025,10.52,4.056,2424.7,1.6245,1.6953,1.6412,-504.175,1096.5599,0.41326,92.7956,91.4025,0.41326,2.4246999999999996,1.6953,0.0
1063.1424,323.2259,363.9682,91.4028,1.84,4.3016,2.4009299,1.5706,1.6398,1.5216,-504.1875,1106.7653,0.42958,323.2259,363.9682,91.4028,1.84,4.3016,2400.9299,1.5706,1.6398,1.5216,-504.1875,1106.7653,0.42958,323.2259,363.9682,91.4028,1.84,4.3016,2400.9299,1.5706,1.6398,1.5216,-504.1875,1106.7653,0.42958,92.19908,91.4028,0.42958,2.4009299,1.6398,0.0
1063.2948,323.7852,380.3724,95.762,1.7,4.5483,2.3945999000000002,1.5476,1.6248,1.1539,-504.0909,1103.8173,0.4337,323.7852,380.3724,95.762,1.7,4.5483,2394.5999,1.5476,1.6248,1.1539,-504.0909,1103.8173,0.4337,323.7852,380.3724,95.762,1.7,4.5483,2394.5999,1.5476,1.6248,1.1539,-504.0909,1103.8173,0.4337,91.96306,95.762,0.4337,2.3945999000000002,1.6248,0.0
1063.4472,323.5056,382.7112,92.3367,3.57,4.4341,2.4106399,1.6076,1.6913,1.1688,-503.9937,1120.146,0.4554,323.5056,382.7112,92.3367,3.57,4.4341,2410.6399,1.6076,1.6913,1.1688,-503.9937,1120.146,0.4554,323.5056,382.7112,92.3367,3.57,4.4341,2410.6399,1.6076,1.6913,1.1688,-503.9937,1120.146,0.4554,91.06164,92.3367,0.4554,2.4106399,1.6913,0.0
1063.5996,322.6666,365.7303,88.9113,5.29,4.0257,2.4140999,1.6118,1.6974,1.3485,-504.1932,1115.3839,0.45508,322.6666,365.7303,88.9113,5.29,4.0257,2414.0999,1.6118,1.6974,1.3485,-504.1932,1115.3839,0.45508,322.6666,365.7303,88.9113,5.29,4.0257,2414.0999,1.6118,1.6974,1.3485,-504.1932,1115.3839,0.45508,90.4191,88.9113,0.45508,2.4140999,1.6974,0.0
