DEPTH,DT,GR_CAL,TENS
1905.3048,273.4906,41.6917,285.0146
1905.4572,269.8742,34.9536,284.5334
1905.6096,266.8297,33.9008,283.0723
1905.762,265.8536,35.1642,282.6679
1905.9144,265.8963,37.4804,282.4131
1906.0668,265.2961,38.5332,282.5021
1906.2192,265.7635,38.7438,280.15
1906.3716,264.9781,41.6917,279.17
1906.524,264.8631,45.2713,278.6533
1906.6764,270.7835,49.5668,279.1165
1906.8288,276.8956,49.9879,281.2369
1906.9812,282.9521,53.9886,281.3083
1907.1336,285.4214,72.5183,279.5619
1907.286,275.4782,110.2092,279.3304
1907.4384,265.7508,144.7418,279.5085
1907.5908,260.0796,161.9238,280.2035
1907.7432,257.5168,161.271,280.4856
1907.8956,266.3764,144.847,279.4372
1908.048,273.4131,115.9998,278.2576
1908.2004,273.1438,81.2777,279.4076
1908.3528,273.2,58.5368,282.8407
1908.5052,268.9427,54.3255,289.897
1908.6576,268.1222,55.231,290.3959
1908.81,268.4606,55.231,290.6454
1908.9624,268.2452,49.5457,288.1864
1909.1148,269.0047,45.6082,281.5043
1909.2672,268.2245,47.5033,279.6155
1909.4196,267.0699,47.5243,279.9433
1909.572,265.1546,46.9768,279.758
1909.7244,261.7734,48.6614,280.0966
1909.8768,259.2932,52.5989,281.2013
1910.0292,260.1197,53.1464,280.8093
1910.1816,258.241,54.6203,280.649
1910.334,252.388,59.9265,280.3638
1910.4864,250.3539,62.5375,279.9006
1910.6388,251.2319,61.6532,279.9362
1910.7912,253.8471,56.5996,281.5043
1910.9436,261.6926,53.8623,281.1978
1911.096,264.2217,46.3241,282.3061
1911.2484,262.6346,44.2185,282.1778
1911.4008,261.7943,44.2185,283.197
1911.5532,259.4157,46.1135,282.1778
1911.7056,264.1824,45.6924,281.1122
1911.858,268.0946,45.9732,280.346
1912.0104,274.41,45.1309,280.6133
1912.1628,278.2822,44.0781,280.7558
1912.3152,276.3393,41.4811,282.3738
1912.4676,277.7822,47.2716,283.8742
1912.62,276.1402,46.6399,284.1058
1912.7724,274.7303,46.8505,282.8051
1912.9248,273.1725,40.0072,282.6446
1913.0772,269.6655,39.9896,284.284
1913.2296,268.3509,41.4636,288.0188
1913.382,268.8766,41.8847,293.14
1913.5344,270.2921,42.534,293.7103
1913.6868,270.7927,46.1486,287.274
1913.8392,270.7794,46.5698,279.3125
1913.9916,271.1144,47.6226,273.7495
1914.144,270.4442,47.1664,275.4102
1914.2964,271.5915,48.4297,276.7876
1914.4488,274.0648,45.903,277.8158
1914.6012,275.9763,42.1128,277.0423
1914.7536,277.4724,40.6389,277.7445
1914.906,276.8436,44.2185,275.9804
1915.0584,275.8699,43.3762,274.9469
1915.2108,275.4714,46.9558,275.2392
1915.3632,274.0588,42.7445,275.7665
1915.5156,272.931,45.2713,276.1585
1915.668,272.7537,44.0079,276.6307
1915.8204,275.5646,56.2206,277.1207
1915.9728,275.2671,86.7524,278.2968
1916.1252,271.8801,135.8138,278.6533
1916.2776,267.9241,185.9281,277.2633
1916.43,261.9337,213.0909,277.7979
1916.5824,262.1755,223.2822,276.7288
1916.7348,262.442,222.6505,274.9469
1916.8872,263.6255,209.8061,273.3609
1917.0396,263.5673,207.8268,275.8912
1917.192,263.3897,204.0366,282.5556
1917.3444,264.6046,206.5634,293.9241
1917.4968,266.2456,199.4042,293.7459
1917.6492,267.9178,202.5627,291.0908
1917.8016,269.6705,209.5113,292.552
1917.954,270.5912,205.679,291.7502
1918.1064,271.359,193.4663,293.6033
1918.2588,272.0185,189.255,290.8592
1918.4112,272.0333,193.2978,291.7145
1918.5636,274.9279,207.4056,300.8201
1918.716,273.2784,212.2486,316.8942
1918.8684,271.7642,218.9866,317.0888
1919.0208,270.7785,212.6487,308.8207
1919.1732,267.0971,210.7536,291.7858
1919.3256,265.3997,209.4902,294.6725
1919.478,265.9251,208.669,298.5749
1919.6304,266.6151,208.669,298.4323
1919.7828,267.2007,208.4584,298.0403
1919.9352,267.1894,209.3007,297.5841
1920.0876,267.3958,214.5648,299.2876
1920.24,268.9642,211.4063,299.2163
1920.3924,275.3723,211.8275,301.9961
1920.5448,304.5335,203.1944,303.8671
1920.6972,349.987,188.8233,305.64
1920.8496,394.8733,156.607,306.1657
1921.002,427.7277,121.864,306.2905
1921.1544,417.2716,104.4398,307.7873
1921.3068,401.7336,97.0701,310.5796
1921.4592,402.9172,88.858,311.7253
1921.6116,411.1281,69.802,311.5115
1921.764,440.9964,53.378,310.3247
1921.9164,448.0846,47.4822,307.6091
1922.0688,446.9968,45.0607,307.8764
1922.2212,445.7931,46.7452,311.5471
1922.3736,439.4005,46.3241,313.2755
1922.526,412.0785,55.5889,315.7345
1922.6784,355.8087,80.7513,312.4915
1922.8308,310.6041,112.7571,302.4594
1922.9832,256.4449,141.8149,304.0525
1923.1356,234.979,163.6083,306.1836
1923.288,229.1089,174.3471,307.6197
1923.4404,228.2033,170.7675,303.5819
1923.5928,227.27,152.0273,302.7196
1923.7452,228.0262,147.6054,301.6219
1923.8976,232.0613,156.028,310.7167
1924.05,235.6804,166.3456,314.3625
1924.2024,240.0146,176.2421,324.7154
1924.3548,245.9267,177.5055,311.1372
1924.5072,246.6919,181.8923,311.0695
1924.6596,247.1842,178.9444,310.2997
1924.812,247.2283,181.05,312.1411
1924.9644,247.1835,174.4102,311.654
1925.1168,247.716,178.6215,313.2399
1925.2692,251.6049,168.0933,315.2713
1925.4216,255.7962,182.5591,315.004
1925.574,259.597,177.5055,314.6832
1925.7264,261.2819,189.3181,314.9342
1925.8788,264.711,184.4752,313.8457
1926.0312,280.0985,180.8956,314.5051
1926.1836,318.0284,170.3463,319.1974
1926.336,355.2449,157.7125,327.3703
1926.4884,390.5765,134.9716,325.0539
1926.6408,397.3196,121.0743,320.2784
1926.7932,358.0384,118.9687,316.0375
1926.9456,298.5907,139.7514,314.5748
1927.098,238.8472,151.1218,314.8792
1927.2504,217.6873,141.2253,308.019
1927.4028,218.207,128.9494,319.0311
1927.5552,221.8784,116.7367,322.8889
1927.7076,223.3285,121.3691,315.8237
1927.86,223.9722,125.7699,308.8386
1928.0124,227.9148,143.6679,314.9149
1928.1648,231.0405,159.4602,317.6234
1928.3172,233.9304,174.1365,318.789
1928.4696,233.852,170.1358,317.6946
1928.622,236.0163,166.5562,313.0439
1928.7744,239.0929,164.0294,311.0838
1928.9268,246.9678,171.715,329.4017
1929.0792,251.238,179.2953,338.5072
1929.2316,251.9618,183.296,337.6163
1929.384,251.0283,179.19,335.2285
1929.5364,250.6611,180.4534,334.0525
1929.6888,243.7079,178.9794,332.1101
1929.8412,233.8154,168.4513,333.8065
1929.9936,221.0617,152.8695,331.4509
1930.146,216.9609,134.1293,333.2684
1930.2984,218.0265,136.0244,333.3575
1930.4508,219.2242,138.7617,333.3753
1930.6032,220.0443,141.9202,331.4152
1930.7556,221.1026,145.0085,331.6647
1930.908,222.1338,138.2704,329.0631
1931.0604,234.8106,118.0984,326.4438
1931.2128,245.804,96.691,324.644
1931.3652,252.1964,85.5311,327.7624
1931.5176,248.0656,109.195,328.9384
1931.67,242.4779,132.9888,329.9006
1931.8224,238.441,154.8874,329.5086
1931.9748,239.3323,167.1879,329.9541
1932.1272,240.5624,181.9274,331.0232
1932.2796,241.0875,189.2971,329.5977
1932.432,243.5492,188.4548,318.2827
1932.5844,241.8942,179.19,326.6754
1932.7368,238.396,167.8196,340.6099
1932.8892,234.7626,154.7646,340.7346
1933.0416,228.6014,144.447,341.2336
1933.194,225.7484,138.7617,340.6989
1933.3464,226.2736,130.3392,340.4673
1933.4988,225.6208,120.8638,337.3668
1933.6512,218.2628,107.3877,337.1708
1933.8036,208.5025,100.0179,334.4088
1933.956,200.5167,92.4376,330.0966
1934.1084,198.8976,96.6489,321.3831
1934.2608,203.8696,98.544,327.9584
1934.4132,213.5134,104.0818,330.3209
1934.5656,221.1967,113.1361,328.3682
1934.718,227.0342,115.4523,331.7716
1934.8704,228.0987,119.6004,331.3262
1935.0228,227.0844,119.3267,334.2841
1935.1752,226.8436,127.3281,337.0461
1935.3276,227.7554,134.6979,338.9527
1935.48,228.5712,137.4773,331.3663
1935.6324,229.0345,140.4252,327.4594
1935.7848,229.281,144.847,324.9292
1935.9372,230.4838,145.3103,324.8222
1936.0896,235.0982,157.523,327.8515
1936.242,238.7135,160.4709,333.518
1936.3944,241.9681,156.6597,339.6476
1936.5468,245.308,133.4345,337.2599
1936.6992,243.1469,117.8527,330.7946
1936.8516,246.5145,108.1668,322.1315
1937.004,251.9071,104.6503,319.4053
1937.1564,251.183,110.7567,320.0111
1937.3088,253.6205,132.5922,328.7246
1937.4612,248.7253,156.8071,338.133
1937.6136,243.8074,167.5458,346.2941
1937.766,244.7146,176.4527,345.2606
1937.9184,246.3704,179.6112,331.4688
1938.0708,250.2123,180.664,321.3475
1938.2232,252.5804,174.1365,315.7881
1938.3756,255.5462,169.7147,320.1715
1938.528,258.1711,176.6633,327.2813
1938.6804,260.4868,184.2436,330.3283
1938.8328,269.2141,184.8753,336.0607
1938.9852,319.1374,167.223,342.0176
1939.1376,358.7416,134.7961,342.5343
1939.29,383.9432,107.6333,338.8102
1939.4424,373.7198,105.0715,330.5777
1939.5948,318.3428,125.0751,328.1544
1939.7472,258.6761,148.6933,333.5001
1939.8996,214.9574,154.5891,337.3151
1940.052,206.8889,152.694,334.3376
1940.2044,206.2689,148.2371,332.0388
1940.3568,210.9365,153.0801,321.4544
1940.5092,213.9896,153.5012,318.361
1940.6616,218.3681,161.2921,322.8443
1940.814,224.1651,162.9766,325.731
1940.9664,230.256,168.2407,327.495
1941.1188,245.0131,176.4527,329.6512
1941.2712,252.7581,192.0344,330.7025
1941.4236,256.5807,203.9489,329.5728
1941.576,256.6361,200.1587,326.4438
1941.7284,256.9444,183.3136,321.5613
1941.8808,260.7681,173.0837,319.6743
1942.0332,269.9585,172.2414,318.0703
1942.1856,271.4659,173.2942,319.4979
1942.338,270.2582,170.3463,318.8172
1942.4904,269.7636,179.6463,323.5571
1942.6428,305.7303,186.8054,315.5385
1942.7952,334.8098,189.1216,309.6405
1942.9476,353.5041,171.1886,314.2378
1943.1,397.4684,145.2892,328.1722
1943.2524,407.5155,114.1257,336.8322
1943.4048,411.6637,90.7531,344.1754
1943.5572,415.9616,93.2799,345.8219
1943.7096,399.3721,113.0729,341.287
1943.862,386.507,130.9709,341.9998
1944.0144,382.9915,146.7632,335.2285
1944.1668,377.1722,158.3442,338.2043
1944.3192,369.4168,175.3823,337.2776
1944.4716,338.9037,181.0676,333.4288
1944.624,280.6355,181.2781,328.6176
1944.7764,249.5287,169.9252,329.7225
1944.9288,228.3053,155.6069,331.4688
1945.0812,223.4776,144.6575,330.5066
1945.2336,225.72,148.2371,330.8272
1945.386,226.5701,152.8695,336.3511
1945.5384,230.1479,163.1872,337.0341
1945.6908,234.4321,163.8189,334.9826
1945.8432,236.2598,170.1358,333.0368
1945.9956,236.7294,165.0822,335.2998
1946.148,236.4951,164.8717,337.5093
1946.3004,237.6526,166.9773,340.2357
1946.4528,238.4405,173.5048,339.8615
1946.6052,241.0826,179.4006,342.3561
1946.7576,242.529,181.0851,338.2221
1946.91,245.4344,185.2964,333.3575
1947.0624,246.6688,180.4534,333.4644
1947.2148,246.0747,182.3485,331.4688
1947.3672,245.768,188.4548,331.8073
1947.5196,241.6353,187.6126,331.5043
1947.672,239.0872,183.4013,334.783
1947.8244,240.0979,159.397,329.1416
1947.9768,242.6859,153.6065,319.7438
1948.1292,245.6453,148.3424,307.8051
1948.2816,248.3093,160.134,303.0296
1948.434,250.7436,174.5576,305.2677
1948.5864,252.6182,179.1549,321.5791
1948.7388,253.3249,193.2627,333.6961
1948.8912,255.4243,187.9109,334.4801
1949.0436,260.8217,197.8425,336.7859
1949.196,266.1402,191.9467,332.4844
1949.3484,273.9304,197.2986,322.9869
1949.5008,285.2587,204.6683,325.6597
1949.6532,297.4325,214.5121,313.0795
1949.8056,331.4413,213.4593,325.1608
1949.958,366.1958,186.9283,332.7089
1950.1104,411.3446,149.9216,334.8366
1950.2628,442.4044,110.5462,333.5891
1950.4152,455.9443,78.9615,331.2371
1950.5676,456.16,60.6425,337.0104
1950.72,456.1082,53.4833,338.6872
1950.8724,445.8911,64.4326,338.6676
1951.0248,403.815,85.0679,336.6718
1951.1772,353.636,121.706,335.6491
1951.3296,292.1283,150.1322,332.7874
1951.482,256.2235,175.3999,324.2698
1951.6344,246.7813,185.0858,322.3989
1951.7868,254.9688,195.4035,323.9847
1951.9392,260.9407,197.9303,320.6543
1952.0916,264.3524,206.9845,323.0032
1952.244,263.6545,202.7732,330.0076
1952.3964,259.3481,207.9321,323.8066
1952.5488,254.3993,196.7722,319.8686
1952.7012,250.0466,179.7165,316.4117
1952.8536,244.0289,155.1857,313.2191
1953.006,240.0066,151.8167,313.9348
1953.1584,235.5161,164.0294,317.0353
1953.3108,234.473,169.9252,321.8108
1953.4632,240.2666,167.3353,315.7524
1953.6156,243.8974,163.5451,306.8964
1953.768,252.5242,163.124,305.9697
1953.9204,254.2454,156.8702,314.0684
1954.0728,252.0155,147.6054,324.9469
1954.2252,246.635,134.1293,329.277
1954.3776,238.3223,134.9716,323.5215
1954.53,238.9234,150.7639,315.5059
1954.6824,239.186,178.6636,321.0624
1954.8348,243.5108,189.613,321.4544
1954.9872,247.0865,194.5402,329.6155
1955.1396,245.4444,190.8553,337.0461
1955.292,245.3672,188.5391,342.0978
1955.4444,245.6008,186.5598,340.895
1955.5968,247.7156,185.149,340.0931
1955.7492,250.3057,193.1504,336.4936
1955.9016,251.7158,190.2025,332.9833
1956.054,252.8064,193.2978,336.1195
1956.2064,252.7838,193.0873,335.6785
1956.3588,252.2179,196.4563,336.6718
1956.5112,252.1618,190.5605,338.2756
1956.6636,252.3308,185.9281,339.9505
1956.816,253.5956,180.664,338.7032
1956.9684,254.4574,182.3485,335.5493
1957.1208,254.7862,182.5591,326.7111
1957.2732,255.2803,185.9281,330.0076
1957.4256,255.5306,185.9632,326.1943
1957.578,255.9649,188.9111,327.6198
1957.7304,258.247,196.0703,333.108
1957.8828,260.9138,199.8253,335.7928
1958.0352,267.0098,207.1951,337.0461
1958.1876,277.1679,206.1422,335.3158
1958.34,292.6384,213.7226,332.9343
1958.4924,336.7895,203.6155,330.1145
1958.6448,374.4891,166.5562,328.4752
1958.7972,420.0952,113.2835,333.3397
1958.9496,437.5869,70.6969,337.1352
1959.102,445.1918,56.5891,336.3867
1959.2544,456.231,54.694,330.8807
1959.4068,455.7621,51.7988,332.6982
1959.5592,456.2363,49.0614,335.7809
1959.7116,447.9113,47.5875,333.4288
1959.864,451.3918,54.115,330.7204
1960.0164,399.4425,75.3819,329.473
1960.1688,412.949,101.0708,327.0852
1960.3212,414.1749,120.4426,325.4816
1960.4736,415.2551,108.0194,324.5941
1960.626,438.6749,88.0158,321.4188
1960.7784,399.6403,73.4869,322.274
1960.9308,359.963,90.7531,319.7082
1961.0832,337.092,120.4427,323.86
1961.2356,297.7578,151.6061,318.9197
1961.388,269.9733,172.3467,323.9313
1961.5404,263.9154,180.3481,323.2185
1961.6928,242.5405,181.1272,321.7128
1961.8452,236.7999,170.9149,325.1608
1961.9976,236.9165,166.493,324.4124
1962.15,235.8136,152.659,320.4922
1962.3024,235.0656,151.2903,315.9633
1962.4548,237.4507,143.0783,318.7281
1962.6072,236.8365,142.236,329.0631
1962.7596,239.2742,135.3927,330.7782
1962.912,242.4389,126.4858,326.6932
1963.0644,245.0759,119.7478,327.4416
1963.2168,246.5119,121.8534,329.2948
1963.3692,244.5814,130.9709,328.4039
1963.5216,243.7862,135.1821,325.7147
1963.674,241.3522,135.6033,315.7524
1963.8264,241.7415,132.2343,310.2642
1963.9788,245.7996,134.1293,307.7694
1964.1312,248.3044,138.5512,312.0282
1964.2836,254.4153,126.7596,323.2363
1964.436,260.3198,106.5454,331.0411
1964.5884,265.4422,78.1193,328.2435
1964.7408,270.1566,68.2228,320.2249
1964.8932,268.0237,70.7495,316.0553
1965.0456,269.3326,74.7503,314.2021
1965.198,271.6565,76.2242,309.0703
1965.3504,273.6339,68.8544,309.6387
1965.5028,277.4177,61.5198,314.0774
1965.6552,276.1577,53.0972,308.999
1965.8076,274.1188,54.7817,311.7752
1965.96,272.3513,56.2206,312.1173
1966.1124,266.7362,83.5939,303.8492
1966.2648,260.8559,119.3898,304.7224
1966.4172,255.1362,161.5027,311.262
1966.5696,248.2043,174.505,317.4274
1966.722,246.7888,181.0325,312.7409
1966.8744,246.4564,182.717,307.757
1967.0268,246.8802,189.7182,305.1322
1967.1792,247.9188,190.3499,311.7253
1967.3316,249.8961,186.3492,322.7909
1967.484,252.0773,188.2267,329.4017
1967.6364,253.2943,187.3845,329.4552
1967.7888,253.2234,192.438,333.7851
1967.9412,253.4471,188.1917,335.1038
1968.0936,254.1519,185.2437,336.3351
1968.246,254.559,187.9811,334.7296
1968.3984,254.0006,187.402,333.2328
1968.5508,254.2628,188.6654,330.0236
1968.7032,253.3891,181.1378,323.7353
1968.8556,250.4181,178.1899,326.3974
1969.008,247.3051,171.0307,329.5086
1969.1604,238.1835,168.0302,328.4216
1969.3128,234.3905,161.0815,320.3141
1969.4652,233.753,166.2228,314.7189
1969.6176,232.455,162.4326,318.4074
1969.77,237.4989,164.6857,321.1247
1969.9224,239.9441,170.0726,322.1865
1970.0748,237.3067,174.7401,313.917
1970.2272,239.8965,179.4357,312.2776
1970.3796,239.2935,172.6976,310.9413
1970.532,239.7274,166.1351,309.4801
1970.6844,242.2064,168.8724,310.9768
1970.8368,240.447,170.7675,304.3304
1970.9892,241.3653,181.0851,308.7317
1971.1416,242.0844,179.6112,314.7189
1971.294,244.23,180.2253,314.4279
1971.4464,245.9794,184.0365,309.7474
1971.5988,246.7415,193.2487,304.3304
1971.7512,248.6595,203.7102,305.9697
1971.9036,249.0416,196.9511,306.2904
1972.056,251.1087,192.7925,306.9676
1972.2084,252.0555,184.6647,316.3582
1972.3608,252.0724,185.0858,324.1451
1972.5132,250.7905,186.1386,322.8622
1972.6656,251.2706,186.5598,320.7239
1972.818,255.7182,196.2457,316.1443
1972.9704,259.2242,200.8781,318.8528
1973.1228,262.4888,198.3514,319.3339
1973.2752,262.3328,199.5972,323.1013
1973.4276,263.3941,198.3338,324.7688
1973.58,271.1588,213.2839,324.1986
1973.7324,281.0471,220.4606,324.3411
1973.8848,294.8247,231.4099,320.7773
1974.0372,307.6299,234.3578,320.6882
1974.1896,324.5761,233.5156,325.3033
1974.342,360.0957,215.3544,324.5193
1974.4944,389.0172,174.2944,321.5614
1974.6468,427.0053,122.4957,316.5577
1974.7992,447.9268,82.1551,312.8122
1974.9516,450.8076,65.0994,309.5335
1975.104,429.0042,68.0473,308.3451
1975.2564,413.9282,82.9622,306.8072
1975.4088,407.6822,112.915,303.974
1975.5612,400.6561,134.8137,305.1322
1975.7136,404.6644,150.1848,304.1112
1975.866,370.0149,151.6061,306.9676
1976.0184,334.1009,150.7639,307.0567
1976.1708,292.761,138.9723,305.2285
1976.3232,265.8092,124.8645,306.0232
1976.4756,253.1899,111.5814,303.8492
1976.628,248.944,111.3709,305.7737
1976.7804,245.1574,109.8969,305.2748
1976.9328,237.961,121.0919,304.7581
1977.0852,233.1323,125.0926,302.6553
1977.2376,231.1542,146.2017,302.6198
1977.39,229.4104,153.7644,307.4487
1977.5424,230.8464,167.96,309.9969
1977.6948,233.5088,173.1714,319.2628
1977.8472,237.381,177.3827,325.2855
1977.9996,241.4822,183.1732,326.0517
1978.152,245.3667,190.1218,326.1623
1978.3044,247.2265,193.2803,326.8179
1978.4568,246.6316,198.3514,329.277
1978.6092,245.7245,197.5091,327.8514
1978.7616,244.1207,197.9303,322.5058
1978.914,243.281,199.8253,321.1693
1979.0664,245.433,195.1929,320.8307
1979.2188,249.008,199.913,326.9783
1979.3712,261.1064,198.2285,323.4769
1979.5236,276.7286,209.1779,321.458
1979.676,305.1132,226.1458,318.5855
1979.8284,329.6925,236.2529,320.7655
1979.9808,322.2386,236.0424,323.9491
1980.1332,308.8445,223.1979,325.624
1980.2856,297.597,217.3021,324.6618
1980.438,285.1361,214.5648,327.3318
1980.5904,280.2563,208.2479,321.9
1980.7428,266.8272,198.3514,323.1472
1980.8952,242.349,182.3485,322.2919
1981.0476,221.389,170.1358,321.5613
1981.2,213.3335,166.3456,318.1401
1981.3524,214.7794,163.1451,317.6946
1981.5048,216.3603,170.9359,317.7481
1981.6572,221.5025,178.7268,321.4366
1981.8096,228.8058,189.0866,322.3276
1981.962,235.9022,205.5105,321.5495
1982.1144,233.5304,204.2472,318.55
1982.2668,229.0014,198.7725,320.6348
1982.4192,224.0173,176.4527,319.0668
1982.5716,220.5539,173.2942,318.495
1982.724,223.9583,177.5055,319.6013
1982.8764,226.5592,189.7183,318.4787
1983.0288,238.5861,198.1408,317.9084
1983.1812,241.8837,207.4583,319.6191
1983.3336,243.125,217.7759,321.597
1983.486,242.1822,212.0907,324.2698
1983.6384,230.4319,213.0908,323.4858
1983.7908,229.7464,200.1763,317.7273
1983.9432,227.5385,200.808,312.9191
1984.0956,223.1255,193.2277,313.418
1984.248,218.0161,186.279,317.6234
1984.4004,219.7875,184.3839,323.5749
1984.5528,224.5021,185.8579,327.3169
1984.7052,227.5879,199.4042,326.8536
1984.8576,225.6533,196.8248,325.0539
1985.01,222.1222,197.4565,321.2763
1985.1624,218.3847,184.6121,321.401
1985.3148,216.5683,182.9802,323.3967
1985.4672,214.8009,178.7689,328.5999
1985.6196,212.6414,186.3492,330.6668
1985.772,211.6361,178.3302,327.709
1985.9244,209.7521,173.0661,320.8129
1986.0768,209.6574,162.5379,315.6277
1986.2292,211.1816,164.0821,311.8143
1986.3816,212.5832,156.9229,313.4537
1986.534,213.9734,152.2905,316.3405
1986.6864,214.9818,157.5019,314.9861
1986.8388,217.8712,156.607,314.5942
1986.9912,218.9418,151.9746,312.6341
1987.1436,220.3257,146.9211,312.337
1987.296,223.6849,143.6398,315.4406
1987.4484,223.5421,145.7454,318.2663
1987.6008,224.5983,142.587,318.7281
1987.7532,232.6887,140.4463,318.2292
1987.9056,236.7052,123.6011,312.1084
1988.058,243.815,92.8588,315.0218
1988.2104,248.8717,65.9066,316.8571
1988.3628,249.148,53.6938,318.2113
1988.5152,252.3107,50.7459,318.0688
1988.6676,253.0815,52.641,314.5585
1988.82,253.7394,47.798,311.0125
1988.9724,254.64,45.903,309.1771
1989.1248,255.9393,40.4809,309.3643
1989.2772,256.9172,43.871,309.5157
1989.4296,258.1082,45.1344,310.3889
1989.582,258.5871,48.0297,309.9612
1989.7344,257.5482,46.9558,311.2085
1989.8868,257.4062,50.1143,312.4915
1990.0392,256.3745,49.4826,313.2399
1990.1916,253.8776,54.5361,313.7418
1990.344,252.732,50.9565,314.7366
1990.4964,250.9857,49.4826,313.5428
1990.6488,251.3771,43.5868,313.7092
1990.8012,252.5235,45.545,315.6811
1990.9536,251.9045,46.2995,319.2953
1991.106,252.2865,48.2157,321.3831
1991.2584,250.164,46.8891,321.1901
1991.4108,248.3863,48.8719,314.3625
1991.5632,247.9894,46.9558,310.2997
1991.7156,246.0355,45.6924,316.6003
1991.868,245.7281,43.7096,320.7773
1992.0204,244.6569,46.3592,320.7595
1992.1728,243.403,49.0965,320.1358
1992.3252,243.0593,48.5526,320.6704
1992.4776,243.0979,48.9386,320.3675
1992.63,243.2636,48.9386,320.2962
1992.7824,244.1035,50.4126,320.9911
1992.9348,244.9944,46.9383,321.6861
1993.0872,245.787,46.3065,322.8977
1993.2396,247.4176,44.2185,321.3654
1993.392,249.0588,44.236,319.6191
1993.5444,250.5585,41.9198,314.9149
1993.6968,252.4004,46.1662,312.5627
1993.8492,255.9145,50.7986,309.8543
1994.0016,257.632,54.6414,310.9813
1994.154,258.9138,51.0092,311.1729
1994.3064,260.3607,48.8684,310.8878
1994.4588,259.8295,47.9735,310.8165
1994.6112,258.251,49.658,309.9612
1994.7636,258.2137,48.4999,312.2849
1994.916,258.1376,46.1837,313.7032
1995.0684,257.8912,45.6222,314.0418
1995.2208,259.1908,50.395,313.2755
1995.3732,256.6187,53.2201,313.7032
1995.5256,250.6747,56.7295,313.6854
1995.678,244.6241,59.6774,314.701
1995.8304,242.0869,65.2749,313.9527
1995.9828,245.306,65.2749,313.5963
1996.1352,249.5686,64.4326,313.4359
1996.2876,254.535,79.1721,313.2933
1996.44,258.4002,112.915,313.0795
1996.5924,252.4178,148.5003,313.6676
1996.7448,252.0777,177.3476,313.7388
1996.8972,250.4111,187.1915,313.4359
1997.0496,248.6298,178.9795,312.2064
1997.202,251.0826,149.7111,312.1084
1997.3544,250.3988,121.1445,312.3846
1997.5068,246.4831,99.0353,314.0774
1997.6592,246.7063,87.6649,314.8852
1997.8116,247.3605,80.0144,314.8079
1997.964,263.0091,76.0136,313.4804
1998.1164,320.5009,78.5404,313.8992
1998.2688,343.0246,81.1724,313.614
1998.4212,342.8032,110.4409,313.8457
1998.5736,332.4489,139.0776,313.4715
1998.726,294.9259,162.3449,313.5785
1998.8784,255.0627,167.609,313.0439
1999.0308,238.5868,180.664,310.2463
1999.1832,230.3269,191.7537,316.768
1999.3356,218.6328,191.3326,316.572
1999.488,218.3894,181.4361,307.9298
1999.6404,226.2246,162.5204,307.7798
1999.7928,233.6943,148.8337,308.304
1999.9452,239.4601,129.0407,308.4822
2000.0976,241.8522,126.3385,307.2735
2000.25,242.5081,126.3385,307.6269
2000.4024,243.0623,125.0751,306.0944
2000.5548,245.9481,121.9868,304.9214
2000.7072,249.6366,108.3001,305.3105
2000.8596,251.7208,93.6308,305.7025
2001.012,252.1545,81.1374,305.3298
2001.1644,251.5141,80.5057,304.17
2001.3168,251.9209,85.9101,302.4415
2001.4692,249.049,82.3832,302.6554
2001.6216,247.9726,77.9613,303.2613
2001.774,246.1663,67.1524,303.2613
2001.9264,243.4919,60.5898,303.4751
2002.0788,245.0325,53.6412,304.3126
2002.2312,245.7696,57.3085,304.5948
2002.3836,245.5071,60.2389,305.0966
2002.536,245.6342,62.1866,305.0966
2002.6884,246.0441,55.431,305.0075
2002.8408,246.1277,57.5191,303.5464
2002.9932,245.0714,58.0981,303.4572
2003.1456,246.5575,60.4143,303.0117
2003.298,245.8809,57.3261,303.6889
2003.4504,243.9067,53.5359,304.063
2003.6028,244.7634,56.4312,304.17
2003.7552,244.5739,56.2382,303.5285
2003.9076,244.0695,55.3959,304.6404
2004.06,244.0283,53.5535,309.0168
2004.2124,245.1305,52.2024,312.8479
2004.3648,246.3705,55.3608,318.1223
2004.5172,246.2915,50.8337,318.8885
2004.6696,247.7363,52.5357,318.7281
2004.822,247.2417,47.6928,322.1138
2004.9744,246.3445,50.588,320.2249
2005.1268,246.5314,49.5352,321.8642
2005.2792,245.9282,53.9571,321.4723
2005.4316,247.8005,52.8516,320.4714
2005.584,249.8643,50.8512,320.3853
2005.7364,251.1233,50.8512,318.3316
2005.8888,252.1901,51.3776,317.071
2006.0412,250.875,51.4829,314.3625
2006.1936,249.8925,48.9562,303.9028
2006.346,248.915,49.6931,301.6709
2006.4984,248.5455,50.7459,301.711
2006.6508,249.5455,50.3248,303.9576
2006.8032,250.7031,48.8509,305.3995
2006.9556,253.5536,47.8858,307.0611
2007.108,254.5544,48.5175,307.8051
2007.2604,255.2985,48.0963,307.1279
2007.4128,257.7039,48.2192,305.3787
2007.5652,259.2141,48.8509,305.3105
2007.7176,262.0296,45.6924,306.4404
2007.87,266.6036,45.903,306.6825
2008.0224,270.1663,46.7452,306.8488
2008.1748,269.6311,52.0093,305.5777
2008.3272,268.5045,53.2727,305.5599
2008.4796,267.4108,55.045,305.9014
2008.632,267.974,57.3612,303.7453
2008.7844,265.0918,67.8894,303.0652
2008.9368,257.997,68.6439,302.994
