STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_RAW,GR_NORM,GR_RAW_NORM,VSH_DN
ABAB,ABB-096,1581.7596,9.02,-23.6605,45.87,10.934,0.0909,2.545,BTL,45.87,,45.87,0.15567679826632946
ABAB,ABB-096,1581.912,9.005,-18.4083,47.129,10.917,0.0899,2.553,BTL,47.129,,47.129,0.16285180451754508
ABAB,ABB-096,1582.0644,8.99,-17.0811,48.387,10.899,0.0879,2.567,BTL,48.387,,48.387,0.17478468035451383
ABAB,ABB-096,1582.2168,8.993,-15.7549,48.123,10.882,0.0858,2.577,BTL,48.123,,48.123,0.18163392881949275
ABAB,ABB-096,1582.3692,8.997,-14.6308,47.86,10.767,0.0825,2.539,BTL,47.86,,47.86,0.1274796488206043
ABAB,ABB-096,1582.5216,9.0,-13.5056,46.616,10.653,0.0791,2.541,BTL,46.616,,46.616,0.1214187480899065
ABAB,ABB-096,1582.674,9.003,-12.9214,45.372,10.538,0.0738,2.552,BTL,45.372,,45.372,0.12149723557358376
ABAB,ABB-096,1582.8264,9.006,-12.3372,44.129,10.424,0.071,2.562,BTL,44.129,,44.129,0.1266010057511182
ABAB,ABB-096,1582.9788,9.016,-11.753,40.788,9.905,0.0611,2.579,BTL,40.788,,40.788,0.12246061734226148
ABAB,ABB-096,1583.1312,9.026,-11.1598,39.447,9.244,0.0526,2.586,BTL,39.447,,39.447,0.10972550218097951
ABAB,ABB-096,1583.2836,9.036,-10.5667,38.107,8.584,0.0441,2.594,BTL,38.107,,38.107,0.09819895535242942
ABAB,ABB-096,1583.436,9.046,-9.9735,36.766,7.108,0.0396,2.594,BTL,36.766,,36.766,0.08697802350457018
ABAB,ABB-096,1583.5884,9.056,-9.5863,35.425,4.017,0.0404,2.595,BTL,35.425,,35.425,0.09018142416581036
ABAB,ABB-096,1583.7408,9.062,-9.1991,35.735,3.74,0.0475,2.594,BTL,35.735,,35.735,0.10667699274858974
ABAB,ABB-096,1583.8932,9.067,-9.6109,36.046,3.548,0.0679,2.595,BTL,36.046,,36.046,0.15875378545828386
ABAB,ABB-096,1584.0456,9.072,-10.0237,36.356,3.357,0.0689,2.596,BTL,36.356,,36.356,0.16245589420165052
ABAB,ABB-096,1584.198,9.077,-10.4356,36.666,3.396,0.066,2.58,BTL,36.666,,36.666,0.13588753368710554
ABAB,ABB-096,1584.3504,9.083,-13.0724,38.068,4.04,0.0631,2.591,BTL,38.068,,38.068,0.14195051815630863
ABAB,ABB-096,1584.5028,9.09,-15.7102,39.471,5.05,0.0659,2.603,BTL,39.471,,39.471,0.1634352512988638
ABAB,ABB-096,1584.6552,9.096,-18.347,40.873,6.344,0.0688,2.59,BTL,40.873,,40.873,0.15495513016419848
ABAB,ABB-096,1584.8076,9.102,-20.4588,42.516,6.744,0.0716,2.573,BTL,42.516,,42.516,0.14139138165754456
ABAB,ABB-096,1584.96,9.105,-22.5706,43.181,7.145,0.0745,2.553,BTL,43.181,,43.181,0.1244512821937598
ABAB,ABB-096,1585.1124,9.107,-19.1765,42.362,7.545,0.0905,2.531,BTL,42.362,,42.362,0.1377594254438364
ABAB,ABB-096,1585.2648,9.11,-15.7833,41.542,6.801,0.0968,2.51,BTL,41.542,,41.542,0.12808879504348036
ABAB,ABB-096,1585.4172,9.113,-14.9261,40.723,6.104,0.0959,2.504,BTL,40.723,,40.723,0.11859319867752065
ABAB,ABB-096,1585.5696,9.141,-14.0699,39.566,5.406,0.0902,2.526,BTL,39.566,,39.566,0.13096852165698825
ABAB,ABB-096,1585.722,9.169,-13.2127,38.408,5.032,0.0897,2.566,BTL,38.408,,38.408,0.17806448476092565
ABAB,ABB-096,1585.8744,9.197,-12.3565,37.251,4.657,0.0925,2.557,BTL,37.251,,37.251,0.17416928291612246
ABAB,ABB-096,1586.0268,9.225,-11.4994,37.615,4.424,0.0952,2.57,BTL,37.615,,37.615,0.19661323035034564
ABAB,ABB-096,1586.1792,9.218,-10.6232,37.979,4.192,0.0927,2.581,BTL,37.979,,37.979,0.20367363098380228
ABAB,ABB-096,1586.3316,9.21,-9.746,38.343,3.955,0.0869,2.572,BTL,38.343,,38.343,0.17833398160753475
ABAB,ABB-096,1586.484,9.198,-8.8698,41.741,3.717,0.09,2.549,BTL,41.741,,41.741,0.15826688522768326
ABAB,ABB-096,1586.6364,9.185,-8.4926,45.139,3.631,0.101,2.52,BTL,45.139,,45.139,0.15064734809546285
ABAB,ABB-096,1586.7888,9.172,-8.1165,45.835,3.545,0.1111,2.513,BTL,45.835,,45.835,0.16737212791376083
ABAB,ABB-096,1586.9412,9.16,-7.7403,46.532,3.458,0.1073,2.524,BTL,46.532,,46.532,0.17119092601339178
ABAB,ABB-096,1587.0936,9.155,-7.3641,47.229,3.493,0.1032,2.539,BTL,47.229,,47.229,0.17909593532075685
ABAB,ABB-096,1587.246,9.151,-6.9869,46.282,3.529,0.1047,2.554,BTL,46.282,,46.282,0.20096477092768011
ABAB,ABB-096,1587.3984,9.146,-6.6107,45.335,3.564,0.1062,2.573,BTL,45.335,,45.335,0.22766787986552933
ABAB,ABB-096,1587.5508,9.141,-6.4795,45.96,3.709,0.1143,2.571,BTL,45.96,,45.96,0.24544842052621343
ABAB,ABB-096,1587.7032,9.136,-6.3484,50.637,3.853,0.1198,2.569,BTL,50.637,,50.637,0.25674575611924527
ABAB,ABB-096,1587.8556,9.13,-6.4782,55.314,3.997,0.1253,2.566,BTL,55.314,,55.314,0.2668345233795458
ABAB,ABB-096,1588.008,9.123,-6.609,58.498,4.188,0.1291,2.572,BTL,58.498,,58.498,0.28356138693634875
ABAB,ABB-096,1588.1604,9.117,-6.7388,61.683,4.378,0.1328,2.578,BTL,61.683,,61.683,0.3000388964520879
ABAB,ABB-096,1588.3128,9.111,-6.8696,65.392,4.569,0.1376,2.584,BTL,65.392,,65.392,0.31925930041952627
ABAB,ABB-096,1588.4652,9.106,-6.9994,69.1,4.936,0.1455,2.531,BTL,69.1,,69.1,0.2749041480287834
ABAB,ABB-096,1588.6176,9.102,-8.2113,69.785,5.303,0.145,2.541,BTL,69.785,,69.785,0.28574306115077924
ABAB,ABB-096,1588.77,9.098,-9.1131,66.367,5.547,0.1446,2.551,BTL,66.367,,66.367,0.29683132831383896
ABAB,ABB-096,1588.9224,9.094,-10.0149,62.95,5.79,0.1441,2.563,BTL,62.95,,62.95,0.3100873781012976
ABAB,ABB-096,1589.0748,9.098,-10.9157,59.915,5.931,0.135,2.576,BTL,59.915,,59.915,0.3031075486900232
ABAB,ABB-096,1589.2272,9.102,-11.4145,56.88,6.073,0.1288,2.563,BTL,56.88,,56.88,0.2719362098185762
ABAB,ABB-096,1589.3796,9.106,-11.9133,55.729,6.215,0.1278,2.543,BTL,55.729,,55.729,0.24527130275331308
ABAB,ABB-096,1589.532,9.11,-12.4122,54.578,6.179,0.1279,2.543,BTL,54.578,,54.578,0.24552065679437662
ABAB,ABB-096,1589.6844,9.114,-12.173,53.427,6.142,0.1281,2.549,BTL,53.427,,53.427,0.2532707748728919
ABAB,ABB-096,1589.8368,9.118,-11.9328,52.146,6.106,0.1282,2.556,BTL,52.146,,52.146,0.26198010724307486
ABAB,ABB-096,1589.9892,9.111,-11.6936,50.864,6.07,0.1284,2.56,BTL,50.864,,50.864,0.26731308865612763
ABAB,ABB-096,1590.1416,9.103,-11.4534,49.583,6.034,0.1278,2.565,BTL,49.583,,49.583,0.271859806073403
ABAB,ABB-096,1590.294,9.095,-11.2142,46.995,5.998,0.1272,2.554,BTL,46.995,,46.995,0.25706943016697664
ABAB,ABB-096,1590.4464,9.088,-10.8141,44.408,5.799,0.1267,2.564,BTL,44.408,,44.408,0.2679083432889731
ABAB,ABB-096,1590.5988,9.085,-10.4139,43.558,5.6,0.1289,2.573,BTL,43.558,,43.558,0.28427124718695296
ABAB,ABB-096,1590.7512,9.082,-10.0137,42.708,5.584,0.1311,2.572,BTL,42.708,,42.708,0.28854846775761955
ABAB,ABB-096,1590.9036,9.079,-9.6135,41.858,5.568,0.1334,2.571,BTL,41.858,,41.858,0.29307504236934967
ABAB,ABB-096,1591.056,9.076,-9.2143,41.007,5.62,0.1292,2.559,BTL,41.007,,41.007,0.26809935265190465
ABAB,ABB-096,1591.2084,9.073,-8.8141,41.119,5.672,0.1289,2.552,BTL,41.119,,41.119,0.25889131219959427
ABAB,ABB-096,1591.3608,9.07,-8.414,41.23,5.724,0.1287,2.555,BTL,41.23,,41.23,0.2620183091156616
ABAB,ABB-096,1591.5132,9.067,-8.0138,41.342,5.776,0.1296,2.557,BTL,41.342,,41.342,0.266679632150696
ABAB,ABB-096,1591.6656,9.064,-7.6426,41.453,5.828,0.1306,2.551,BTL,41.453,,41.453,0.2619217625649432
ABAB,ABB-096,1591.818,9.061,-7.8064,41.564,5.791,0.1316,2.533,BTL,41.564,,41.564,0.242661072986414
ABAB,ABB-096,1591.9704,9.058,-7.9692,41.676,5.754,0.1326,2.547,BTL,41.676,,41.676,0.2620745700552886
ABAB,ABB-096,1592.1228,9.056,-8.133,42.608,5.718,0.132,2.561,BTL,42.608,,42.608,0.2774984024671466
ABAB,ABB-096,1592.2752,9.053,-8.7509,43.541,5.681,0.1315,2.569,BTL,43.541,,43.541,0.2859201789236796
ABAB,ABB-096,1592.4276,9.059,-9.3677,44.4741,5.468,0.1309,2.56,BTL,44.4741,,44.4741,0.27354693968271643
ABAB,ABB-096,1592.58,9.064,-9.9855,51.1419,5.254,0.1304,2.572,BTL,51.1419,,51.1419,0.2868029894701748
ABAB,ABB-096,1592.7324,9.07,-10.6033,49.464,5.05,0.1267,2.584,BTL,49.464,,49.464,0.29207970994360055
ABAB,ABB-096,1592.8848,9.075,-10.0931,47.787,4.847,0.1209,2.602,BTL,47.787,,47.787,0.2993714055510792
ABAB,ABB-096,1593.0372,9.081,-9.582,45.036,4.643,0.1151,2.59,BTL,45.036,,45.036,0.2704060511766176
ABAB,ABB-096,1593.1896,9.094,-9.0728,42.285,4.546,0.1108,2.577,BTL,42.285,,42.285,0.24397243908537777
ABAB,ABB-096,1593.342,9.107,-8.5626,39.535,4.45,0.1067,2.577,BTL,39.535,,39.535,0.2337489234017727
ABAB,ABB-096,1593.4944,9.119,-8.1544,38.644,4.353,0.1025,2.577,BTL,38.644,,38.644,0.22327605367710404
ABAB,ABB-096,1593.6468,9.132,-7.7472,37.7541,4.257,0.1027,2.577,BTL,37.7541,,37.7541,0.22377476175923083
ABAB,ABB-096,1593.7992,9.145,-7.34,51.4229,4.16,0.1029,2.561,BTL,51.4229,,51.4229,0.20493637651765617
ABAB,ABB-096,1593.9516,9.158,-6.9319,56.518,3.727,0.1102,2.568,BTL,56.518,,56.518,0.23159919984441396
ABAB,ABB-096,1594.104,9.17,-6.5247,57.828,3.569,0.1423,2.563,BTL,57.828,,57.828,0.30559900536215395
ABAB,ABB-096,1594.2564,9.184,-6.6025,56.27,3.411,0.1745,2.555,BTL,56.27,,56.27,0.3762224599227627
ABAB,ABB-096,1594.4088,9.196,-6.6803,54.711,3.253,0.157,2.547,BTL,54.711,,54.711,0.3229169560747927
ABAB,ABB-096,1594.5612,9.209,-6.7581,53.153,3.239,0.1321,2.557,BTL,53.153,,53.153,0.27291348317728414
ABAB,ABB-096,1594.7136,9.222,-6.8359,54.021,3.27,0.124,2.566,BTL,54.021,,54.021,0.2635929208457198
ABAB,ABB-096,1594.866,9.235,-7.5048,54.889,3.302,0.1309,2.577,BTL,54.889,,54.889,0.2940926013391494
ABAB,ABB-096,1595.0184,9.237,-8.1736,55.758,3.315,0.1541,2.576,BTL,55.758,,55.758,0.35073417053315914
ABAB,ABB-096,1595.1708,9.239,-8.8424,56.626,3.327,0.1531,2.576,BTL,56.626,,56.626,0.34824063012252376
ABAB,ABB-096,1595.3232,9.241,-9.4392,57.494,3.34,0.1522,2.581,BTL,57.494,,57.494,0.35203928541660856
ABAB,ABB-096,1595.4756,9.243,-10.036,60.546,3.353,0.1443,2.584,BTL,60.546,,60.546,0.3359660211707834
ABAB,ABB-096,1595.628,9.245,-10.6328,63.598,3.366,0.1454,2.579,BTL,63.598,,63.598,0.3326660739588257
ABAB,ABB-096,1595.7804,9.253,-10.3617,70.252,3.393,0.1466,2.575,BTL,70.252,,70.252,0.3308240491206625
ABAB,ABB-096,1595.9328,9.26,-10.0905,76.907,3.419,0.1471,2.567,BTL,76.907,,76.907,0.32240227266412946
ABAB,ABB-096,1596.0852,9.267,-9.8183,82.299,3.446,0.1476,2.56,BTL,82.299,,82.299,0.3151890645403277
ABAB,ABB-096,1596.2376,9.266,-9.5471,87.691,3.473,0.1481,2.545,BTL,87.691,,87.691,0.2983073097546743
ABAB,ABB-096,1596.39,9.265,-9.2699,92.888,3.587,0.1589,2.526,BTL,92.888,,92.888,0.3022747478676407
ABAB,ABB-096,1596.5424,9.263,-8.9927,98.0859,3.701,0.1681,2.514,BTL,98.0859,,98.0859,0.31071249965270986
ABAB,ABB-096,1596.6948,9.262,-8.7156,91.5469,3.703,0.1772,2.507,BTL,91.5469,,91.5469,0.32494373906037277
ABAB,ABB-096,1596.8472,9.24,-8.4374,75.5381,3.705,0.1771,2.5,BTL,75.5381,,75.5381,0.3162344066901901
ABAB,ABB-096,1596.9996,9.219,-8.7492,69.49,3.706,0.1708,2.534,BTL,69.49,,69.49,0.3416164254160528
ABAB,ABB-096,1597.152,9.209,-9.061,63.441,3.835,0.1645,2.553,BTL,63.441,,63.441,0.348869919150946
ABAB,ABB-096,1597.3044,9.2,-9.3728,57.393,3.963,0.1394,2.563,BTL,57.393,,57.393,0.298367738171311
ABAB,ABB-096,1597.4568,9.191,-9.6846,55.4491,4.091,0.1317,2.571,BTL,55.4491,,55.4491,0.2888360236712698
ABAB,ABB-096,1597.6092,9.181,-9.9955,59.144,4.469,0.1239,2.586,BTL,59.144,,59.144,0.28751493345928364
ABAB,ABB-096,1597.7616,9.167,-11.2613,62.838,4.846,0.1251,2.58,BTL,62.838,,62.838,0.28325577195565793
ABAB,ABB-096,1597.914,9.153,-12.5271,67.572,4.886,0.1366,2.556,BTL,67.572,,67.572,0.28292584669241216
ABAB,ABB-096,1598.0664,9.139,-13.7929,68.522,4.717,0.1479,2.539,BTL,68.522,,68.522,0.29055719167615934
ABAB,ABB-096,1598.2188,9.142,-14.3557,64.349,4.548,0.1547,2.519,BTL,64.349,,64.349,0.2833418998138526
ABAB,ABB-096,1598.3712,9.146,-14.9195,60.1749,4.378,0.147,2.496,BTL,60.1749,,60.1749,0.2363445669991386
ABAB,ABB-096,1598.5236,9.151,-13.7614,49.7171,4.209,0.1341,2.473,BTL,49.7171,,49.7171,0.1763808240491206
ABAB,ABB-096,1598.676,9.156,-12.6032,46.422,3.947,0.1263,2.534,BTL,46.422,,46.422,0.2306538771427774
ABAB,ABB-096,1598.8284,9.162,-11.445,43.126,3.684,0.1195,2.554,BTL,43.126,,43.126,0.23786916900508417
ABAB,ABB-096,1598.9808,9.16,-10.2878,43.347,3.421,0.1143,2.588,BTL,43.347,,43.347,0.2659940821826464
ABAB,ABB-096,1599.1332,9.158,-9.8966,43.567,3.293,0.1119,2.602,BTL,43.567,,43.567,0.27692954185536073
ABAB,ABB-096,1599.2856,9.156,-9.5054,46.565,3.165,0.1308,2.593,BTL,46.565,,46.565,0.31318034062178757
ABAB,ABB-096,1599.438,9.154,-9.1153,49.563,3.037,0.1461,2.582,BTL,49.563,,49.563,0.33803725724446393
ABAB,ABB-096,1599.5904,9.151,-8.7241,52.56,2.909,0.1614,2.571,BTL,52.56,,52.56,0.3628941738671412
ABAB,ABB-096,1599.7428,9.148,-8.3329,55.445,3.209,0.1675,2.563,BTL,55.445,,55.445,0.36843622371016604
ABAB,ABB-096,1599.8952,9.144,-7.9417,58.329,3.509,0.1748,2.546,BTL,58.329,,58.329,0.3660934070513708
ABAB,ABB-096,1600.0476,9.141,-7.5515,57.151,3.796,0.1834,2.508,BTL,57.151,,57.151,0.34161225793904376
ABAB,ABB-096,1600.2,9.169,-8.0674,56.597,4.082,0.1792,2.495,BTL,56.597,,56.597,0.3154279998888675
ABAB,ABB-096,1600.3524,9.175,-8.5832,57.518,4.22,0.1803,2.495,BTL,57.518,,57.518,0.3181708943405664
ABAB,ABB-096,1600.5048,9.181,-9.098,55.982,4.358,0.1647,2.501,BTL,55.982,,55.982,0.2865230739310419
ABAB,ABB-096,1600.6572,9.071,-9.3198,54.445,4.188,0.143,2.521,BTL,54.445,,54.445,0.25658461367488106
ABAB,ABB-096,1600.8096,9.058,-9.5416,54.283,4.017,0.1383,2.55,BTL,54.283,,54.283,0.27991345539410445
ABAB,ABB-096,1600.962,9.046,-9.7634,56.497,3.437,0.1387,2.553,BTL,56.497,,56.497,0.28453657655655235
ABAB,ABB-096,1601.1144,9.033,-9.9853,58.711,2.797,0.139,2.56,BTL,58.711,,58.711,0.29374461700886306
ABAB,ABB-096,1601.2668,9.032,-10.2071,60.925,2.638,0.1378,2.567,BTL,60.925,,60.925,0.29921234684522036
ABAB,ABB-096,1601.4192,9.031,-9.7689,60.05,2.479,0.1365,2.568,BTL,60.05,,60.05,0.297179312644125
ABAB,ABB-096,1601.5716,9.029,-9.3297,58.204,2.32,0.1261,2.58,BTL,58.204,,58.204,0.2857493123662933
ABAB,ABB-096,1601.724,9.058,-8.8905,56.359,2.161,0.1157,2.592,BTL,56.359,,56.359,0.27431931208846166
ABAB,ABB-096,1601.8764,9.086,-8.4523,54.5141,2.003,0.1109,2.589,BTL,54.5141,,54.5141,0.2587246131192177
ABAB,ABB-096,1602.0288,9.114,-8.0132,60.931,2.066,0.1132,2.571,BTL,60.931,,60.931,0.2427055260745145
ABAB,ABB-096,1602.1812,9.183,-7.79,69.184,2.129,0.1155,2.497,BTL,69.184,,69.184,0.15900661239685482
ABAB,ABB-096,1602.3336,9.251,-7.5668,79.611,2.193,0.137,2.448,BTL,79.611,,79.611,0.1533978829216792
ABAB,ABB-096,1602.486,9.377,-8.0406,89.056,2.257,0.1585,2.335,BTL,89.056,,89.056,0.07044078015169603
ABAB,ABB-096,1602.6384,9.606,-8.5134,98.5,2.921,0.1939,2.27,BTL,98.5,,98.5,0.08015516906065058
ABAB,ABB-096,1602.7908,9.817,-8.9872,107.2899,3.798,0.2479,2.209,BTL,107.2899,,107.2899,0.14108368293834903
ABAB,ABB-096,1602.9432,9.947,-9.4411,106.129,4.333,0.285,2.199,BTL,106.129,,106.129,0.22150834884560872
ABAB,ABB-096,1603.0956,9.764,-9.8959,104.9679,4.676,0.2955,2.188,BTL,104.9679,,104.9679,0.2343962714972358
ABAB,ABB-096,1603.248,9.582,-10.3497,97.874,5.018,0.283,2.178,BTL,97.874,,97.874,0.19114133303697958
ABAB,ABB-096,1603.4004,9.32,-10.4285,90.779,5.001,0.2453,2.208,BTL,90.779,,90.779,0.13339190953796606
ABAB,ABB-096,1603.5528,9.201,-10.5083,84.338,4.984,0.2002,2.541,BTL,84.338,,84.338,0.42338649181785365
ABAB,ABB-096,1603.7052,9.083,-10.5871,77.897,4.967,0.1752,2.593,BTL,77.897,,77.897,0.42389353485399917
ABAB,ABB-096,1603.8576,9.077,-10.666,71.455,4.64,0.1502,2.591,BTL,71.455,,71.455,0.35913788792265194
ABAB,ABB-096,1604.01,9.071,-10.2088,65.161,4.277,0.1339,2.589,BTL,65.161,,65.161,0.3160760425638319
ABAB,ABB-096,1604.1624,9.066,-9.7516,58.867,3.914,0.1256,2.595,BTL,58.867,,58.867,0.3026310671519467
ABAB,ABB-096,1604.3148,9.074,-9.2944,53.807,3.826,0.1173,2.602,BTL,53.807,,53.807,0.2903946600727918
ABAB,ABB-096,1604.4672,9.082,-8.8372,48.748,3.737,0.111,2.602,BTL,48.748,,48.748,0.2746853554857889
ABAB,ABB-096,1604.6196,9.091,-8.38,46.306,3.648,0.1064,2.603,BTL,46.306,,46.306,0.26442363792959767
ABAB,ABB-096,1604.772,9.099,-7.9229,43.864,3.872,0.1019,2.605,BTL,43.864,,43.864,0.2556198427472006
ABAB,ABB-096,1604.9244,9.104,-7.7757,43.968,4.096,0.0913,2.624,BTL,43.968,,43.968,0.25215111271636165
ABAB,ABB-096,1605.0768,9.108,-7.6285,44.072,4.862,0.0839,2.641,BTL,44.072,,44.072,0.25424457533409245
ABAB,ABB-096,1605.2292,9.113,-7.4823,44.176,4.929,0.0764,2.632,BTL,44.176,,44.176,0.22466590725974506
ABAB,ABB-096,1605.3816,9.118,-7.3351,46.817,4.995,0.0855,2.612,BTL,46.817,,46.817,0.22318575834190002
ABAB,ABB-096,1605.534,9.128,-8.0269,49.458,5.062,0.1021,2.592,BTL,49.458,,49.458,0.24040716250382005
ABAB,ABB-096,1605.6864,9.138,-8.7188,50.573,5.128,0.1157,2.56,BTL,50.573,,50.573,0.23564512544105817
ABAB,ABB-096,1605.8388,9.148,-9.4106,48.565,5.013,0.1293,2.543,BTL,48.565,,48.565,0.24901161336926617
ABAB,ABB-096,1605.9912,9.157,-10.0644,46.557,4.897,0.1245,2.549,BTL,46.557,,46.557,0.24429402939460448
ABAB,ABB-096,1606.1436,9.165,-10.7182,44.953,4.781,0.1197,2.554,BTL,44.953,,44.953,0.23836787708721124
ABAB,ABB-096,1606.296,9.174,-11.371,45.284,4.666,0.1109,2.56,BTL,45.284,,45.284,0.2236761314700083
ABAB,ABB-096,1606.4484,9.175,-10.7869,45.616,3.503,0.1119,2.555,BTL,45.616,,45.616,0.22012683021698679
ABAB,ABB-096,1606.6008,9.176,-10.2027,46.141,2.309,0.113,2.566,BTL,46.141,,46.141,0.2361639763287305
ABAB,ABB-096,1606.7532,9.177,-9.6185,45.589,2.175,0.1153,2.578,BTL,45.589,,45.589,0.256401939265968
ABAB,ABB-096,1606.9056,9.178,-9.0343,45.036,2.042,0.1175,2.583,BTL,45.036,,45.036,0.2679305698330234
ABAB,ABB-096,1607.058,9.169,-8.4501,44.484,1.908,0.1134,2.577,BTL,44.484,,44.484,0.2504556441530298
ABAB,ABB-096,1607.2104,9.16,-7.8659,44.915,1.775,0.1115,2.561,BTL,44.915,,44.915,0.22638082404912083
ABAB,ABB-096,1607.3628,9.151,-7.7388,45.345,1.641,0.1096,2.548,BTL,45.345,,45.345,0.20593170894340593
ABAB,ABB-096,1607.5152,9.143,-7.6116,45.776,1.599,0.1134,2.531,BTL,45.776,,45.776,0.1948615008473871
ABAB,ABB-096,1607.6676,9.144,-7.4844,49.641,1.556,0.1172,2.524,BTL,49.641,,49.641,0.19587697607868212
ABAB,ABB-096,1607.82,9.146,-7.3572,55.957,1.513,0.1252,2.513,BTL,55.957,,55.957,0.20253104770372013
ABAB,ABB-096,1607.9724,9.148,-8.528,62.273,1.617,0.1304,2.505,BTL,62.273,,62.273,0.2058289111771731
ABAB,ABB-096,1608.1248,9.172,-8.9368,68.424,1.721,0.1357,2.519,BTL,68.424,,68.424,0.2359646320117802
ABAB,ABB-096,1608.2772,9.196,-9.3457,74.575,1.826,0.1413,2.518,BTL,74.575,,74.575,0.2487198899786068
ABAB,ABB-096,1608.4296,9.231,-9.7545,80.726,2.176,0.1463,2.509,BTL,80.726,,80.726,0.2503104770372015
ABAB,ABB-096,1608.582,9.409,-9.9903,86.294,2.526,0.1502,2.498,BTL,86.294,,86.294,0.24674103297863498
ABAB,ABB-096,1608.7344,9.587,-10.2261,91.861,2.762,0.1541,2.464,BTL,91.861,,91.861,0.21537451726724638
ABAB,ABB-096,1608.8868,9.871,-10.0139,97.429,2.998,0.1467,2.457,BTL,97.429,,97.429,0.18846233989942476
ABAB,ABB-096,1609.0392,10.196,-9.8007,102.6,3.234,0.1455,2.432,BTL,102.6,,102.6,0.15525588308837826
ABAB,ABB-096,1609.1916,10.313,-9.5876,107.7709,3.292,0.1571,2.365,BTL,107.7709,,107.7709,0.10320687355874805
ABAB,ABB-096,1609.344,10.131,-9.3744,103.5189,3.35,0.1793,2.355,BTL,103.5189,,103.5189,0.14647778734753952
ABAB,ABB-096,1609.4964,9.865,-9.1672,94.231,3.407,0.189,2.345,BTL,94.231,,94.231,0.15857944600338955
ABAB,ABB-096,1609.6488,9.599,-8.96,87.197,3.465,0.1987,2.391,BTL,87.197,,87.197,0.2383609312921958
ABAB,ABB-096,1609.8012,9.442,-8.7528,83.388,3.411,0.1948,2.471,BTL,83.388,,83.388,0.32532159030922675
ABAB,ABB-096,1609.9536,9.423,-8.5456,79.579,3.357,0.1909,2.512,BTL,79.579,,79.579,0.3651480843497345
ABAB,ABB-096,1610.106,9.405,-8.3385,77.504,3.23,0.187,2.471,BTL,77.504,,77.504,0.30587197510627046
ABAB,ABB-096,1610.2584,9.386,-8.1313,75.428,3.104,0.1793,2.498,BTL,75.428,,75.428,0.3193030589281251
ABAB,ABB-096,1610.4108,9.378,-7.9241,73.353,2.977,0.1716,2.533,BTL,73.353,,73.353,0.3424026894118299
ABAB,ABB-096,1610.5632,9.37,-7.7169,73.119,2.85,0.1665,2.539,BTL,73.119,,73.119,0.3369370433139779
ABAB,ABB-096,1610.7156,9.362,-7.5097,72.885,2.659,0.1613,2.578,BTL,72.885,,72.885,0.37110479815519676
ABAB,ABB-096,1610.868,9.354,-8.8425,72.652,2.468,0.1538,2.604,BTL,72.652,,72.652,0.383826021726447
ABAB,ABB-096,1611.0204,9.319,-10.1744,70.039,2.277,0.1464,2.582,BTL,70.039,,70.039,0.33878531936765455
ABAB,ABB-096,1611.1728,9.285,-11.5072,67.426,2.086,0.1412,2.561,BTL,67.426,,67.426,0.30043897424499216
ABAB,ABB-096,1611.3252,9.25,-11.409,65.653,2.02,0.1378,2.534,BTL,65.653,,65.653,0.2593295918650847
ABAB,ABB-096,1611.4776,9.213,-11.3118,66.493,1.956,0.1344,2.543,BTL,66.493,,66.493,0.26172866946350665
ABAB,ABB-096,1611.63,9.175,-11.2136,67.334,1.891,0.1243,2.553,BTL,67.334,,67.334,0.24862959464340276
ABAB,ABB-096,1611.7824,9.138,-11.1164,68.174,1.991,0.1213,2.561,BTL,68.174,,68.174,0.2508175200733476
ABAB,ABB-096,1611.9348,9.101,-11.0573,70.516,2.091,0.1241,2.552,BTL,70.516,,70.516,0.24692231822854444
ABAB,ABB-096,1612.0872,9.086,-10.9971,72.857,2.261,0.1407,2.553,BTL,72.857,,72.857,0.28952365737782315
ABAB,ABB-096,1612.2396,9.083,-10.9379,79.082,2.431,0.1739,2.495,BTL,79.082,,79.082,0.3022122357124999
ABAB,ABB-096,1612.392,9.157,-10.8787,85.306,2.601,0.1973,2.437,BTL,85.306,,85.306,0.29046411802294864
ABAB,ABB-096,1612.5444,9.232,-10.8195,90.975,2.791,0.2183,2.409,BTL,90.975,,90.975,0.308988553329814
ABAB,ABB-096,1612.6968,9.265,-11.5044,96.644,2.98,0.2368,2.366,BTL,96.644,,96.644,0.3031506126191207
ABAB,ABB-096,1612.8492,9.298,-12.1892,98.599,3.17,0.245,2.252,BTL,98.599,,98.599,0.185820854054955
ABAB,ABB-096,1613.0016,9.332,-12.875,100.553,3.492,0.2399,2.196,BTL,100.553,,100.553,0.10542397132775859
ABAB,ABB-096,1613.154,9.37,-13.5298,99.206,3.587,0.2307,2.236,BTL,99.206,,99.206,0.1308261328591675
ABAB,ABB-096,1613.3064,9.408,-14.1856,97.859,3.682,0.2216,2.357,BTL,97.859,,97.859,0.2543716833828802
ABAB,ABB-096,1613.4588,9.461,-14.8414,92.787,3.777,0.218,2.382,BTL,92.787,,92.787,0.27560914622287686
ABAB,ABB-096,1613.6112,9.515,-14.8983,87.716,3.872,0.2223,2.374,BTL,87.716,,87.716,0.2766628233267583
ABAB,ABB-096,1613.7636,9.568,-14.9551,82.644,3.906,0.2266,2.352,BTL,82.644,,82.644,0.2607965437723999
