DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_RAW,GR_NORM,GR_RAW_NORM,VSH_DN,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,RGSA,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,NGSA,GAS_EFFECT_NPHI,NPHI_DIFF,DGSA,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,IQUAL
1448.562,ABAB,ABB-136,8.273,-2.3935,76.17,1.952,0.285,2.39,GUF,,50.705263157894734,50.705263157894734,0.4523449003972998,0.513,0.513,2.326796714579056,0.21652977412731,0.1077260078735057,0.1558197578735056,0.1077260078735057,0.1558197578735056,2.7036496396106644,1.2951379310344828,1.0,0.0299879175250324,0.0301923341946841,0.0289456561522032,1.6727351852714003,True,1.1669510016812903,0.2792648147285994,0.2881073088903934,True,0.0031073088903934,2.388105740105678,False,-0.0018942598943221,True,True,False,2,Zona Menarik,0
1448.7144,ABAB,ABB-136,8.245,-2.3994,74.835,1.94,0.29,2.402,GUF,,49.3,49.3,0.4793154224432528,0.4981666666666666,0.4981666666666666,2.354350714048489,0.230438392560611,0.1104203465852754,0.1571234715852754,0.1104203465852754,0.1571234715852754,2.736422541776345,1.2951379310344828,1.0,0.0314047933369858,0.0314948004152715,0.0304727476984234,1.6915205929016894,True,1.1468970629982465,0.2484794070983105,0.2861086777407475,False,-0.0038913222592524,2.3929223419204853,False,-0.0090776580795148,True,False,False,1,Zona Lemah,1
1448.8668,ABAB,ABB-136,8.23,-2.5834,73.499,1.928,0.2784,2.419,GUF,,47.89368421052631,47.89368421052631,0.4709360153363153,0.4833222222222221,0.4833222222222221,2.3900012902948324,0.2114223350035483,0.1034804739980146,0.1487919323313479,0.1034804739980146,0.1487919323313479,2.7381109973567828,1.2951379310344828,1.0,0.0274704630247326,0.0274445287038391,0.0267968611085065,1.7130819755554223,True,1.12545694106372,0.2149180244445776,0.284747006515937,True,0.006347006515937,2.397615284006573,False,-0.021384715993427,True,True,False,2,Zona Menarik,1
1449.0192,ABAB,ABB-136,8.215,-2.7674,72.163,1.915,0.2669,2.429,GUF,,46.48736842105263,46.48736842105263,0.4543459839413216,0.4684777777777777,0.4684777777777777,2.410490833455275,0.1936565838158748,0.0984739182870328,0.1423937099536995,0.0984739182870328,0.1423937099536995,2.7312323253768573,1.2951379310344828,1.0,0.0247439420899134,0.0246299545055993,0.0242664644495163,1.734073161927852,True,1.1043363348470274,0.180926838072148,0.2839824269279871,True,0.0170824269279871,2.401848716694272,False,-0.0271512833057281,True,True,False,2,Zona Menarik,0
1449.1716,ABAB,ABB-136,8.2,-2.9514,73.799,1.903,0.2671,2.421,GUF,,48.209473684210536,48.209473684210536,0.4451761453615979,0.4866555555555556,0.4866555555555556,2.393507716283197,0.1885099889612779,0.0959762735587871,0.1416002318921204,0.0959762735587871,0.1416002318921204,2.713953037977164,1.2951379310344828,1.0,0.0233244529899444,0.0233027457156883,0.0227554816439528,1.69429856564827,True,1.123178664364788,0.2087014343517301,0.2860181394174681,True,0.0189181394174681,2.396052084996413,False,-0.0249479150035867,True,True,False,2,Zona Menarik,0
1449.324,ABAB,ABB-136,8.204,-3.1354,75.435,1.891,0.2674,2.41,GUF,,49.93157894736842,49.93157894736842,0.4326299558247438,0.5048333333333334,0.5048333333333334,2.36921911814204,0.183187478963312,0.0955502400483354,0.1428783650483354,0.0955502400483354,0.1428783650483354,2.6966060990135627,1.2951379310344828,1.0,0.022922936579475,0.0229880819484634,0.0222512061910582,1.6309712259807423,True,1.1594318586846288,0.2600287740192575,0.289371036909285,True,0.0219710369092849,2.388604226926112,False,-0.0213957730738885,True,True,False,2,Zona Menarik,0
1449.4764,ABAB,ABB-136,8.208,-3.3194,75.899,1.866,0.2856,2.398,GUF,,50.42,50.42,0.4635095713055314,0.5099888888888889,0.5099888888888889,2.3438799573705813,0.2185744087435659,0.1060952482121583,0.1539067065454916,0.1060952482121583,0.1539067065454916,2.715261531885265,1.2951379310344828,1.0,0.0278817990232885,0.0279711521952229,0.0270570799235684,1.5991194607649364,True,1.1668921839694215,0.2668805392350637,0.2910148297049066,True,0.0054148297049066,2.385650670506232,False,-0.0123493294937682,True,True,False,2,Zona Menarik,0
1449.6288,ABAB,ABB-136,8.212,-3.2833,76.364,1.841,0.2924,2.392,GUF,,50.90947368421053,50.90947368421053,0.4732142361014639,0.5151555555555556,0.5151555555555556,2.330374003116692,0.2311990099917499,0.1100291694901271,0.1583250028234604,0.1100291694901271,0.1583250028234604,2.720912907092861,1.2951379310344828,1.0,0.0295796897138655,0.0296845126180021,0.0286979756153271,1.5628059454743044,True,1.17800933975924,0.2781940545256955,0.2928437904866219,True,0.0004437904866219,2.382279409223564,False,-0.0097205907764359,True,True,False,2,Zona Menarik,0
1449.7812,ABAB,ABB-136,8.216,-3.2463,74.591,1.817,0.2901,2.386,GUF,,49.04315789473684,49.04315789473684,0.4602276831606146,0.4954555555555555,0.4954555555555555,2.323152899205004,0.2312790415996829,0.1155089580978707,0.161957916431204,0.1155089580978707,0.161957916431204,2.7160116952665856,1.2951379310344828,1.0,0.032268758927476,0.0322177469999136,0.0315275004725944,1.6367716204145617,True,1.1101121117555728,0.1802283795854382,0.2892146496732311,False,-0.0008853503267689,2.391532709523532,True,0.005532709523532,True,False,True,2,Zona Menarik,1
1449.9336,ABAB,ABB-136,8.219,-3.2103,72.818,1.781,0.2877,2.393,GUF,,47.17684210526316,47.17684210526316,0.4627031645042085,0.4757555555555555,0.4757555555555555,2.3412720952905763,0.2311623076597008,0.1174116921059606,0.1620137754392939,0.1174116921059606,0.1620137754392939,2.7283624300224028,1.2951379310344828,1.0,0.0327308934893572,0.0325116332478746,0.0322206417902184,1.703455746668538,True,1.0455217304488924,0.0775442533314618,0.286768356040024,False,-0.0009316439599759,2.3987633909672974,True,0.0057633909672976,True,False,True,2,Zona Menarik,1
1450.086,ABAB,ABB-136,8.256,-3.1743,71.755,1.746,0.2842,2.422,GUF,,46.0578947368421,46.0578947368421,0.489024254716195,0.4639444444444444,0.4639444444444444,2.3977666079386464,0.2272515286558193,0.1107443787808613,0.154239170447528,0.1107443787808613,0.154239170447528,2.7617231722844706,1.2951379310344828,1.0,0.0285499189358784,0.0282680841473906,0.028244756668367,1.732445508493014,True,1.007823906403138,0.013554491506986,0.2859385750937551,True,0.001738575093755,2.4019440328899133,False,-0.0200559671100868,True,True,False,2,Zona Menarik,1
1450.2384,ABAB,ABB-136,8.293,-3.2613,70.691,1.711,0.2807,2.438,GUF,,44.93789473684211,44.93789473684211,0.4996339566026732,0.4521222222222222,0.4521222222222222,2.428097304751668,0.223511934940883,0.1076174400928444,0.1500038984261777,0.1076174400928444,0.1500038984261777,2.7771820688914945,1.2951379310344828,1.0,0.0264028196065998,0.0260648176417031,0.0262455408784177,1.7463305126858188,False,0.9797687136374424,-0.0353305126858187,0.2857414037892392,True,0.0050414037892391,2.404116854641821,False,-0.0338831453581787,False,True,False,1,Zona Lemah,1
1450.3908,ABAB,ABB-136,8.33,-3.3473,72.346,1.678,0.2772,2.441,GUF,,46.68000000000001,46.68000000000001,0.4945322701636425,0.4705111111111111,0.4705111111111111,2.433002476182482,0.2125089184538549,0.1002419088067581,0.1443523254734247,0.1002419088067581,0.1443523254734247,2.767651082236409,1.2951379310344828,1.0,0.0224790980423192,0.0222463231913526,0.0222627454349167,1.7216736139662363,False,0.9746330468144744,-0.0436736139662363,0.2863791755912159,True,0.0091791755912159,2.400356978040321,False,-0.0406430219596787,False,True,False,1,Zona Lemah,1
1450.5432,ABAB,ABB-136,8.343,-3.4342,74.002,1.655,0.2796,2.43,GUF,,48.42315789473684,48.42315789473684,0.4872225154891229,0.4889111111111111,0.4889111111111111,2.410867863820166,0.2122548806469847,0.0997262312443559,0.1455616479110225,0.0997262312443559,0.1455616479110225,2.7529031269337727,1.2951379310344828,1.0,0.0219452443548956,0.0217785079904437,0.0216476672522494,1.6777383404448496,False,0.986447028182702,-0.0227383404448495,0.2879758301094997,True,0.0083758301094996,2.395103467258993,False,-0.0348965327410071,False,True,False,1,Zona Lemah,0
1450.6956,ABAB,ABB-136,8.355,-3.5212,74.92,1.633,0.282,2.419,GUF,,49.38947368421053,49.38947368421053,0.4799127608146027,0.4991111111111111,0.4991111111111111,2.388110026619344,0.2142413487133983,0.1013268946879728,0.1481185613546395,0.1013268946879728,0.1481185613546395,2.7401276872676466,1.2951379310344828,1.0,0.0223510843522555,0.0222099236664026,0.0220108194980794,1.6460736963775982,False,0.9920576482047138,-0.0130736963775981,0.2893488375260684,True,0.0073488375260684,2.391373342400797,False,-0.0276266575992027,False,True,False,1,Zona Lemah,1
1450.848,ABAB,ABB-136,8.368,-3.6082,75.838,1.612,0.2905,2.418,GUF,,50.35578947368421,50.35578947368421,0.4998992859722725,0.509311111111111,0.509311111111111,2.3847855622480867,0.228741904805036,0.1034820370408807,0.1512299537075473,0.1034820370408807,0.1512299537075473,2.7548731011496024,1.2951379310344828,1.0,0.0230066015157364,0.0228910628709613,0.0226191590319766,1.607059710602001,True,1.0030741168890038,0.004940289397999,0.2911781047831088,True,0.0006781047831088,2.3868050710755355,False,-0.0311949289244646,True,True,False,2,Zona Menarik,0
1451.0004,ABAB,ABB-136,8.381,-3.7582,73.628,1.608,0.2989,2.418,GUF,,48.02947368421053,48.02947368421053,0.52084502542161,0.4847555555555555,0.4847555555555555,2.3878935564564827,0.2508237729664452,0.1142011601571187,0.159646993490452,0.1142011601571187,0.159646993490452,2.783110383496937,1.2951379310344828,1.0,0.0279604765187195,0.0276915128106524,0.0276715185593673,1.7018747833801826,False,0.9448403699867196,-0.0938747833801825,0.2872799878198826,False,-0.0116200121801173,2.3970627957590747,False,-0.0209372042409254,False,False,False,0,Non Prospek,1
1451.1528,ABAB,ABB-136,8.354,-3.9072,70.483,1.605,0.3022,2.418,GUF,,44.718947368421055,44.718947368421055,0.5290737087767068,0.4498111111111111,0.4498111111111111,2.391838156592686,0.2631207464103238,0.1248774410807898,0.1670472327474564,0.1248774410807898,0.1670472327474564,2.800501474473377,1.2951379310344828,1.0,0.0333002965700252,0.0327857604744671,0.0332596066068067,1.727966302832224,False,0.9288375574045188,-0.1229663028322238,0.2868968315905018,False,-0.0153031684094981,2.4027687501588506,False,-0.0152312498411495,False,False,False,0,Non Prospek,1
