STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_SM
ABAB,ABB-064,1508.3028,8.367,-34.47,53.48456,6.415,0.1383,2.648,BTL,54.230848
ABAB,ABB-064,1508.4552,8.217,-37.024,52.32724,5.964,0.1434,2.621,BTL,53.599807999999996
ABAB,ABB-064,1508.6076,8.089,-44.476,52.58776,5.49,0.2147,2.594,BTL,53.858152
ABAB,ABB-064,1508.76,8.019,-53.873,54.18912,4.969,0.2407,2.571,BTL,55.079312
ABAB,ABB-064,1508.9124,8.004,-65.182,56.70208,4.398,0.2605,2.52,BTL,57.060016
ABAB,ABB-064,1509.0648,7.99,-71.404,59.59036000000001,3.867,0.2689,2.483,BTL,59.372856
ABAB,ABB-064,1509.2172,7.975,-74.728,62.23076,3.525,0.2745,2.422,BTL,61.59796
ABAB,ABB-064,1509.3696,7.973,-77.875,64.15196,3.186,0.2696,2.41,BTL,63.42703200000001
ABAB,ABB-064,1509.522,7.971,-80.229,65.31464,3.007,0.2464,2.414,BTL,64.687472
ABAB,ABB-064,1509.6744,7.969,-82.037,65.84744,2.824,0.2435,2.428,BTL,65.374616
ABAB,ABB-064,1509.8268,7.967,-83.882,65.89256,2.742,0.2468,2.455,BTL,65.62907200000001
ABAB,ABB-064,1509.9792,7.954,-85.092,65.66648,2.664,0.2538,2.526,BTL,65.64234480000002
ABAB,ABB-064,1510.1316,7.941,-86.142,65.42424000000001,2.692,0.2567,2.501,BTL,65.6948824
ABAB,ABB-064,1510.284,7.928,-86.761,65.38100399999999,2.729,0.2251,2.484,BTL,66.17475680000001
ABAB,ABB-064,1510.4364,7.922,-87.38,66.110128,2.765,0.2079,2.492,BTL,67.52539920000001
ABAB,ABB-064,1510.5888,7.917,-87.998,68.291932,2.826,0.2044,2.546,BTL,70.0787768
ABAB,ABB-064,1510.7412,7.912,-88.261,72.419692,2.914,0.2188,2.549,BTL,73.9408952
ABAB,ABB-064,1510.8936,7.903,-88.451,78.19112799999999,3.001,0.218,2.529,BTL,78.7655624
ABAB,ABB-064,1511.046,7.903,-88.612,84.691596,3.089,0.2138,2.513,BTL,83.78416239999999
ABAB,ABB-064,1511.1984,7.903,-88.717,90.233464,3.142,0.2089,2.518,BTL,87.9172736
ABAB,ABB-064,1511.3508,7.903,-88.821,93.384932,3.19,0.2071,2.532,BTL,90.1592424
ABAB,ABB-064,1511.5032,7.903,-88.925,93.085248,3.184,0.2216,2.54,BTL,89.9024872
ABAB,ABB-064,1511.6556,7.904,-89.03,89.400972,2.962,0.249,2.524,BTL,87.24418399999999
ABAB,ABB-064,1511.808,7.904,-89.007,83.40781999999999,2.806,0.2733,2.504,BTL,82.82288479999998
ABAB,ABB-064,1511.9604,7.904,-88.948,76.941948,2.69,0.2661,2.489,BTL,77.6778112
ABAB,ABB-064,1512.1128,7.904,-88.89,71.27843599999999,2.573,0.2558,2.463,BTL,72.89785679999999
ABAB,ABB-064,1512.2652,7.904,-88.832,67.35988,2.488,0.2513,2.432,BTL,69.28931680000001
ABAB,ABB-064,1512.4176,7.903,-88.405,65.50120000000001,2.445,0.2702,2.454,BTL,67.0724152
ABAB,ABB-064,1512.57,7.914,-87.829,65.36512,2.482,0.2776,2.457,BTL,66.036112
ABAB,ABB-064,1512.7224,7.92,-87.253,65.85744,2.575,0.2825,2.461,BTL,65.606192
ABAB,ABB-064,1512.8748,7.923,-86.333,66.09692,2.723,0.2669,2.426,BTL,65.03976800000001
ABAB,ABB-064,1513.0272,7.92,-84.945,65.21028,2.887,0.2504,2.437,BTL,63.676391999999986
ABAB,ABB-064,1513.1796,7.917,-83.283,62.66908,3.132,0.2352,2.453,BTL,61.193016
ABAB,ABB-064,1513.332,7.913,-81.421,58.54824,3.376,0.2159,2.485,BTL,57.57562399999999
ABAB,ABB-064,1513.4844,7.91,-79.633,53.440560000000005,3.779,0.2026,2.523,BTL,53.14253599999999
ABAB,ABB-064,1513.6368,7.907,-78.291,48.00996,4.104,0.1934,2.552,BTL,48.427456
ABAB,ABB-064,1513.7892,7.904,-77.517,43.04484,4.429,0.1876,2.572,BTL,43.929192
ABAB,ABB-064,1513.9416,7.892,-77.987,39.093680000000006,4.747,0.1822,2.595,BTL,39.997016
ABAB,ABB-064,1514.094,7.88,-79.088,36.056920000000005,5.057,0.1809,2.611,BTL,36.811472
ABAB,ABB-064,1514.2464,7.868,-80.252,33.77968,5.295,0.185,2.608,BTL,34.359256
ABAB,ABB-064,1514.3988,7.856,-80.932,32.08224,5.445,0.1899,2.596,BTL,32.494552
ABAB,ABB-064,1514.5512,7.848,-81.235,30.78376,5.483,0.1962,2.57,BTL,31.105
ABAB,ABB-064,1514.7036,7.865,-81.532,29.77016,5.521,0.2064,2.544,BTL,30.11852
ABAB,ABB-064,1514.856,7.909,-81.807,29.109160000000003,5.557,0.2116,2.559,BTL,29.508288000000004
ABAB,ABB-064,1515.0084,7.964,-82.082,28.84728,5.593,0.2079,2.582,BTL,29.270832000000002
ABAB,ABB-064,1515.1608,8.0,-82.357,29.031080000000003,5.629,0.194,2.578,BTL,29.380599999999998
ABAB,ABB-064,1515.3132,8.036,-82.809,29.59648,5.603,0.1813,2.595,BTL,29.781104
ABAB,ABB-064,1515.4656,8.072,-83.313,30.319,5.57,0.1697,2.617,BTL,30.385072
ABAB,ABB-064,1515.618,8.109,-83.817,31.11168,5.421,0.1605,2.576,BTL,31.082672000000002
ABAB,ABB-064,1515.7704,8.145,-84.033,31.86712,5.068,0.1683,2.547,BTL,31.777464
ABAB,ABB-064,1515.9228,8.171,-84.235,32.51908,4.514,0.1812,2.524,BTL,32.45644
ABAB,ABB-064,1516.0752,8.205,-84.275,33.07044,3.953,0.1875,2.497,BTL,33.135048
ABAB,ABB-064,1516.2276,8.239,-84.315,33.71388,3.428,0.2328,2.461,BTL,33.853136
ABAB,ABB-064,1516.38,8.273,-85.097,34.504720000000006,3.093,0.2581,2.392,BTL,34.651888
ABAB,ABB-064,1516.5324,8.289,-86.178,35.45756,2.761,0.277,2.339,BTL,35.573944000000004
ABAB,ABB-064,1516.6848,8.304,-86.818,36.51284,2.588,0.2975,2.309,BTL,36.622744
ABAB,ABB-064,1516.8372,8.287,-86.921,37.68072,2.458,0.3065,2.296,BTL,37.807112000000004
ABAB,ABB-064,1516.9896,8.242,-87.079,38.95788,2.384,0.3107,2.292,BTL,39.162960000000005
ABAB,ABB-064,1517.142,8.196,-87.545,40.42656,2.349,0.319,2.363,BTL,40.76912
ABAB,ABB-064,1517.2944,8.188,-87.945,42.2368,2.313,0.303,2.387,BTL,42.672104000000004
ABAB,ABB-064,1517.4468,8.18,-88.197,44.54364,2.368,0.289,2.398,BTL,44.864488
ABAB,ABB-064,1517.5992,8.172,-88.449,47.19564,2.431,0.2793,2.387,BTL,47.25536
ABAB,ABB-064,1517.7516,8.17,-88.671,49.9198,2.494,0.2731,2.363,BTL,49.637944
ABAB,ABB-064,1517.904,8.175,-88.86,52.38092,2.556,0.284,2.333,BTL,51.692616
ABAB,ABB-064,1518.0564,8.181,-89.049,54.14972,2.614,0.2999,2.31,BTL,53.137744
ABAB,ABB-064,1518.2088,8.186,-88.588,54.81699999999999,2.671,0.3053,2.329,BTL,53.797848
ABAB,ABB-064,1518.3612,8.191,-88.115,54.42128,2.688,0.3107,2.412,BTL,53.643367999999995
ABAB,ABB-064,1518.5136,8.177,-87.403,53.22032,2.665,0.299,2.456,BTL,52.80936799999999
ABAB,ABB-064,1518.666,8.163,-86.431,51.60852,2.636,0.3065,2.438,BTL,51.588512
ABAB,ABB-064,1518.8184,8.148,-85.337,49.97972,2.607,0.314,2.444,BTL,50.283215999999996
ABAB,ABB-064,1518.9708,8.134,-83.941,48.71272,2.613,0.3097,2.452,BTL,49.104784
ABAB,ABB-064,1519.1232,8.106,-82.516,47.8948,2.645,0.3022,2.46,BTL,48.112159999999996
ABAB,ABB-064,1519.2756,8.115,-81.003,47.32816,2.677,0.2914,2.475,BTL,47.25448
ABAB,ABB-064,1519.428,8.17,-79.489,46.6454,2.736,0.2719,2.504,BTL,46.385504000000005
ABAB,ABB-064,1519.5804,8.225,-77.703,45.69132,2.814,0.2268,2.538,BTL,45.359872
ABAB,ABB-064,1519.7328,8.276,-72.506,44.36784,2.893,0.2103,2.534,BTL,44.130704
ABAB,ABB-064,1519.8852,8.316,-66.709,42.76664,2.924,0.2072,2.524,BTL,42.775296000000004
ABAB,ABB-064,1520.0376,8.351,-61.867,41.18232,2.941,0.216,2.526,BTL,41.404399999999995
ABAB,ABB-064,1520.19,8.363,-60.83,39.86836,2.859,0.2178,2.514,BTL,40.147224
ABAB,ABB-064,1520.3424,8.36,-63.87,38.83684,2.764,0.2192,2.513,BTL,39.086264
ABAB,ABB-064,1520.4948,8.358,-67.464,38.08196,2.66,0.2586,2.462,BTL,38.213272
ABAB,ABB-064,1520.6472,8.318,-71.125,37.46184,2.523,0.2869,2.441,BTL,37.467200000000005
ABAB,ABB-064,1520.7996,8.279,-73.823,36.81736,2.385,0.3044,2.441,BTL,36.806344
ABAB,ABB-064,1520.952,8.239,-76.217,36.138,2.248,0.3098,2.443,BTL,36.192104
ABAB,ABB-064,1521.1044,8.199,-77.732,35.532560000000004,2.173,0.2963,2.419,BTL,35.6302
ABAB,ABB-064,1521.2568,8.185,-79.129,35.01076,2.121,0.2867,2.408,BTL,35.157336
ABAB,ABB-064,1521.4092,8.171,-79.736,34.65232,2.148,0.2748,2.424,BTL,34.793848000000004
ABAB,ABB-064,1521.5616,8.159,-80.201,34.45304,2.175,0.258,2.475,BTL,34.514120000000005
ABAB,ABB-064,1521.714,8.167,-79.928,34.32056000000001,2.27,0.2434,2.483,BTL,34.297192
ABAB,ABB-064,1521.8664,8.175,-79.483,34.13392,2.396,0.2284,2.489,BTL,34.093056000000004
ABAB,ABB-064,1522.0188,8.196,-79.059,33.926120000000004,2.52,0.227,2.512,BTL,33.87400000000001
ABAB,ABB-064,1522.1712,8.218,-78.757,33.631640000000004,2.632,0.228,2.512,BTL,33.664232
ABAB,ABB-064,1522.3236,8.221,-78.454,33.35776,2.72,0.2546,2.517,BTL,33.52556
ABAB,ABB-064,1522.476,8.21,-78.424,33.27172,2.739,0.2739,2.533,BTL,33.511504
ABAB,ABB-064,1522.6284,8.199,-78.394,33.440560000000005,2.702,0.3004,2.522,BTL,33.71330400000001
ABAB,ABB-064,1522.7808,8.188,-79.03,33.85584,2.507,0.3188,2.49,BTL,34.176488
ABAB,ABB-064,1522.9332,8.168,-79.72,34.640640000000005,2.326,0.3382,2.44,BTL,34.863240000000005
ABAB,ABB-064,1523.0856,8.149,-80.417,35.673680000000004,2.145,0.3418,2.429,BTL,35.70908800000001
ABAB,ABB-064,1523.238,8.137,-81.004,36.70548000000001,1.971,0.3442,2.399,BTL,36.631128000000004
ABAB,ABB-064,1523.3904,8.125,-81.449,37.6698,1.81,0.3465,2.416,BTL,37.474208000000004
ABAB,ABB-064,1523.5428,8.118,-81.894,38.46604000000001,1.649,0.3457,2.42,BTL,38.08880800000001
ABAB,ABB-064,1523.6952,8.112,-82.409,38.85604,1.552,0.3424,2.413,BTL,38.40588
ABAB,ABB-064,1523.8476,8.106,-82.979,38.746680000000005,1.457,0.3387,2.427,BTL,38.391487999999995
ABAB,ABB-064,1524.0,8.038,-83.315,38.29084,1.412,0.3366,2.418,BTL,38.057624
ABAB,ABB-064,1524.1524,8.102,-83.651,37.59784,1.473,0.3268,2.401,BTL,37.503304
ABAB,ABB-064,1524.3048,8.112,-83.773,36.79672,1.534,0.271,2.406,BTL,36.8811288
ABAB,ABB-064,1524.4572,8.123,-83.613,36.08444,1.596,0.2392,2.406,BTL,36.3949384
ABAB,ABB-064,1524.6096,8.119,-83.454,35.63580399999999,1.685,0.2477,2.408,BTL,36.262188800000004
ABAB,ABB-064,1524.762,8.115,-83.425,35.859888,1.786,0.2737,2.365,BTL,36.718952
ABAB,ABB-064,1524.9144,8.165,-83.397,36.93409200000001,1.9,0.2934,2.331,BTL,37.993052
ABAB,ABB-064,1525.0668,8.172,-83.368,39.080536,1.98,0.3097,2.338,BTL,40.26243040000001
ABAB,ABB-064,1525.2192,8.088,-83.4781,42.45494000000001,2.072,0.319,2.369,BTL,43.423391200000005
ABAB,ABB-064,1525.3716,8.094,-93.2339,46.98269600000001,2.151,0.257,2.392,BTL,47.20748640000001
ABAB,ABB-064,1525.524,8.153,-93.346,51.66469200000002,2.183,0.2631,2.425,BTL,51.15426000000001
ABAB,ABB-064,1525.6764,8.172,-93.523,55.85456800000001,2.215,0.2714,2.462,BTL,54.66452
ABAB,ABB-064,1525.8288,8.2,-93.7,58.814404,2.267,0.2542,2.47,BTL,57.14504480000001
ABAB,ABB-064,1525.9812,8.238,-93.198,60.006240000000005,2.394,0.2421,2.468,BTL,58.328986400000005
ABAB,ABB-064,1526.1336,8.281,-92.26,59.38532,2.521,0.2317,2.463,BTL,58.171056799999995
ABAB,ABB-064,1526.286,8.327,-91.366,57.5844,2.639,0.2458,2.455,BTL,56.906608000000006
ABAB,ABB-064,1526.4384,8.339,-90.881,55.06492,2.727,0.2575,2.454,BTL,54.954215999999995
ABAB,ABB-064,1526.5908,8.256,-90.396,52.49215999999999,2.814,0.2557,2.456,BTL,52.741567999999994
ABAB,ABB-064,1526.7432,8.215,-89.912,50.24427999999999,2.892,0.2455,2.48,BTL,50.546831999999995
ABAB,ABB-064,1526.8956,8.221,-89.427,48.32208,2.966,0.2362,2.495,BTL,48.540367999999994
ABAB,ABB-064,1527.048,8.218,-89.081,46.61072,3.04,0.2245,2.493,BTL,46.71988
ABAB,ABB-064,1527.2004,8.214,-89.181,45.0326,3.199,0.2147,2.521,BTL,45.01662399999999
ABAB,ABB-064,1527.3528,8.229,-89.281,43.38972,3.389,0.215,2.561,BTL,43.39796
ABAB,ABB-064,1527.5052,8.244,-89.671,41.728,3.578,0.2153,2.556,BTL,41.878672
ABAB,ABB-064,1527.6576,8.258,-90.1,40.22876,3.908,0.2141,2.577,BTL,40.509264
ABAB,ABB-064,1527.81,8.241,-90.529,39.01428,4.225,0.2084,2.596,BTL,39.386632000000006
ABAB,ABB-064,1527.9624,8.219,-90.862,38.18556,4.534,0.2051,2.584,BTL,38.580816000000006
ABAB,ABB-064,1528.1148,8.216,-91.127,37.77656,4.826,0.2135,2.574,BTL,38.108512
ABAB,ABB-064,1528.2672,8.213,-91.392,37.69892,5.045,0.2215,2.581,BTL,37.963480000000004
ABAB,ABB-064,1528.4196,8.231,-90.721,37.86724,5.129,0.2226,2.571,BTL,38.095152
ABAB,ABB-064,1528.572,8.257,-89.97,38.28912,5.122,0.2301,2.56,BTL,38.409784
ABAB,ABB-064,1528.7244,8.304,-89.431,38.84392,5.007,0.2322,2.562,BTL,38.799752
ABAB,ABB-064,1528.8768,8.318,-89.193,39.349720000000005,4.831,0.2265,2.567,BTL,39.14
ABAB,ABB-064,1529.0292,8.332,-88.956,39.64876,4.578,0.2306,2.568,BTL,39.256544000000005
ABAB,ABB-064,1529.1816,8.37,-88.212,39.56848000000001,4.308,0.2364,2.572,BTL,38.992896
ABAB,ABB-064,1529.334,8.429,-86.799,38.871840000000006,4.093,0.2442,2.564,BTL,38.256312
ABAB,ABB-064,1529.4864,8.502,-85.386,37.52568,3.877,0.2378,2.538,BTL,37.015592000000005
ABAB,ABB-064,1529.6388,8.552,-83.331,35.6668,3.712,0.2343,2.53,BTL,35.310592
ABAB,ABB-064,1529.7912,8.593,-81.077,33.44516,3.554,0.2353,2.512,BTL,33.281368
ABAB,ABB-064,1529.9436,8.634,-78.042,31.04348,3.465,0.2328,2.526,BTL,31.118984
ABAB,ABB-064,1530.096,8.664,-74.413,28.725720000000003,3.41,0.227,2.549,BTL,29.009336
ABAB,ABB-064,1530.2484,8.695,-71.58,26.71376,3.48,0.2182,2.536,BTL,27.12148
ABAB,ABB-064,1530.4008,8.727,-69.111,25.11856,3.558,0.2026,2.512,BTL,25.577808
ABAB,ABB-064,1530.5532,8.761,-65.98,24.00588,3.652,0.1885,2.526,BTL,24.423151999999998
ABAB,ABB-064,1530.7056,8.795,-62.159,23.32512,3.873,0.1755,2.542,BTL,23.642400000000002
ABAB,ABB-064,1530.858,8.856,-57.238,22.952440000000003,4.075,0.1641,2.569,BTL,23.209456
ABAB,ABB-064,1531.0104,8.916,-51.241,22.81,4.26,0.1536,2.599,BTL,23.096624
ABAB,ABB-064,1531.1628,8.976,-43.263,22.953840000000003,4.418,0.1474,2.602,BTL,23.29916
ABAB,ABB-064,1531.3152,9.028,-39.11,23.44172,4.548,0.1497,2.574,BTL,23.867984800000002
ABAB,ABB-064,1531.4676,9.081,-37.608,24.3378,4.678,0.156,2.554,BTL,24.9616016
ABAB,ABB-064,1531.62,9.116,-36.312,25.796564,4.783,0.1637,2.538,BTL,26.7322344
ABAB,ABB-064,1531.7724,9.151,-35.542,28.278084,4.884,0.1734,2.541,BTL,29.2867392
ABAB,ABB-064,1531.9248,9.154,-33.854,31.807004,4.862,0.185,2.549,BTL,32.653316000000004
ABAB,ABB-064,1532.0772,9.157,-32.436,36.214244,4.681,0.1845,2.558,BTL,36.713698400000006
ABAB,ABB-064,1532.2296,9.172,-31.464,41.170684,4.395,0.1832,2.57,BTL,40.988720799999996
ABAB,ABB-064,1532.382,9.183,-32.31,46.098476000000005,4.034,0.1861,2.563,BTL,44.8760872
ABAB,ABB-064,1532.5344,9.194,-33.455,49.653196,3.708,0.1937,2.536,BTL,47.788965600000004
ABAB,ABB-064,1532.6868,9.26,-33.579,51.24383600000001,3.426,0.2034,2.527,BTL,49.287132
ABAB,ABB-064,1532.8392,9.299,-27.622,50.778636000000006,3.158,0.2138,2.552,BTL,49.190412800000004
ABAB,ABB-064,1532.9916,9.314,-21.572,48.661516000000006,2.911,0.2184,2.557,BTL,47.79417360000001
ABAB,ABB-064,1533.144,9.33,-16.48,45.61488,2.697,0.2272,2.563,BTL,45.632038400000006
ABAB,ABB-064,1533.2964,9.322,-14.71,42.672,2.482,0.2436,2.517,BTL,43.3002872
ABAB,ABB-064,1533.4488,9.267,-15.844,40.43316,2.234,0.2783,2.517,BTL,41.29732
ABAB,ABB-064,1533.6012,9.213,-18.548,39.11988,1.987,0.3046,2.498,BTL,39.926288
ABAB,ABB-064,1533.7536,9.082,-21.021,38.64668,1.913,0.3067,2.474,BTL,39.233888
ABAB,ABB-064,1533.906,8.845,-23.285,38.75972,1.839,0.3152,2.454,BTL,39.0798
ABAB,ABB-064,1534.0584,8.724,-25.287,39.21,1.766,0.3257,2.455,BTL,39.257688
ABAB,ABB-064,1534.2108,8.673,-27.289,39.66272,1.702,0.33,2.447,BTL,39.570784
ABAB,ABB-064,1534.3632,8.622,-29.897,40.00932,1.638,0.3343,2.454,BTL,39.878192
ABAB,ABB-064,1534.5156,8.604,-32.689,40.21216,1.574,0.3293,2.483,BTL,40.112768
ABAB,ABB-064,1534.668,8.594,-35.692,40.296760000000006,1.521,0.3274,2.49,BTL,40.335808
ABAB,ABB-064,1534.8204,8.584,-38.037,40.38288,1.478,0.3287,2.493,BTL,40.669344
ABAB,ABB-064,1534.9728,8.573,-36.989,40.77792,1.434,0.3327,2.489,BTL,41.266856000000004
ABAB,ABB-064,1535.1252,8.561,-35.821,41.677,1.39,0.3364,2.46,BTL,42.249224000000005
ABAB,ABB-064,1535.2776,8.548,-34.653,43.19972,1.35,0.3411,2.438,BTL,43.666216000000006
ABAB,ABB-064,1535.43,8.537,-33.57,45.2086,1.31,0.3544,2.427,BTL,45.463328000000004
ABAB,ABB-064,1535.5824,8.535,-32.887,47.46784,1.27,0.3777,2.44,BTL,47.518072000000004
ABAB,ABB-064,1535.7348,8.532,-31.381,49.76348,1.245,0.3902,2.436,BTL,49.663864000000004
ABAB,ABB-064,1535.8872,8.535,-28.913,51.95072,1.224,0.3819,2.434,BTL,51.797968000000004
ABAB,ABB-064,1536.0396,8.537,-27.275,53.92868,1.202,0.3868,2.454,BTL,53.891856
ABAB,ABB-064,1536.192,8.546,-26.151,55.87912,1.281,0.359,2.492,BTL,55.916351999999996
ABAB,ABB-064,1536.3444,8.554,-26.338,57.93728,1.381,0.3376,2.517,BTL,57.780944
ABAB,ABB-064,1536.4968,8.6,-25.709,59.88596,1.482,0.3133,2.542,BTL,59.31532
ABAB,ABB-064,1536.6492,8.615,-25.577,61.27368,1.761,0.2831,2.53,BTL,60.244656
ABAB,ABB-064,1536.8016,8.622,-25.445,61.60056,2.042,0.2734,2.503,BTL,60.27676799999999
ABAB,ABB-064,1536.954,8.63,-26.054,60.5258,2.322,0.2545,2.487,BTL,59.259176000000004
ABAB,ABB-064,1537.1064,8.413,-27.055,58.09784,2.876,0.255,2.504,BTL,57.269496000000004
ABAB,ABB-064,1537.2588,8.2,-31.6951,54.798,3.429,0.2554,2.495,BTL,54.637504
ABAB,ABB-064,1537.4112,8.005,-44.528,51.32528,3.964,0.2398,2.51,BTL,51.833312
ABAB,ABB-064,1537.5636,8.035,-51.261,48.4406,4.535,0.2193,2.546,BTL,49.3204
ABAB,ABB-064,1537.716,8.082,-55.661,46.50484,5.133,0.2119,2.545,BTL,47.410272
ABAB,ABB-064,1537.8684,8.041,-59.062,45.533280000000005,5.524,0.223,2.52,BTL,46.202960000000004
ABAB,ABB-064,1538.0208,8.0,-61.316,45.24736,5.678,0.2596,2.497,BTL,45.574744
ABAB,ABB-064,1538.1732,7.985,-63.112,45.28872,5.651,0.2956,2.464,BTL,45.290535999999996
ABAB,ABB-064,1538.3256,7.992,-64.613,45.29952,5.469,0.2806,2.421,BTL,45.089448
ABAB,ABB-064,1538.478,8.0,-66.366,45.0838,5.243,0.2692,2.456,BTL,44.792792000000006
ABAB,ABB-064,1538.6304,8.036,-68.31,44.527840000000005,4.958,0.2664,2.499,BTL,44.331888000000006
ABAB,ABB-064,1538.7828,8.157,-70.255,43.76408,4.753,0.277,2.443,BTL,43.739976
ABAB,ABB-064,1538.9352,8.203,-71.122,42.9842,4.615,0.2735,2.417,BTL,43.120792
ABAB,ABB-064,1539.0876,8.249,-71.873,42.339960000000005,4.478,0.265,2.45,BTL,42.619936
ABAB,ABB-064,1539.24,8.288,-72.553,41.98788,4.447,0.2548,2.464,BTL,42.36456
ABAB,ABB-064,1539.3924,8.327,-72.394,42.02356,4.503,0.2421,2.465,BTL,42.437472
ABAB,ABB-064,1539.5448,8.36,-72.236,42.4872,4.559,0.2402,2.467,BTL,42.871736
ABAB,ABB-064,1539.6972,8.391,-72.002,43.348760000000006,4.742,0.2317,2.444,BTL,43.639472
ABAB,ABB-064,1539.8496,8.422,-71.063,44.51128,4.975,0.2146,2.452,BTL,44.671024
ABAB,ABB-064,1540.002,8.46,-70.125,45.82656,5.207,0.1882,2.53,BTL,45.835440000000006
ABAB,ABB-064,1540.1544,8.498,-68.854,47.18132,5.564,0.1496,2.607,BTL,46.951192
ABAB,ABB-064,1540.3068,8.569,-67.352,48.30928,5.966,0.1275,2.636,BTL,47.83687200000001
ABAB,ABB-064,1540.4592,8.642,-65.849,48.92752,6.181,0.1378,2.634,BTL,48.353272
ABAB,ABB-064,1540.6116,8.715,-63.772,48.93968,6.352,0.1481,2.625,BTL,48.407632
ABAB,ABB-064,1540.764,8.85,-61.001,48.40856,6.445,0.156,2.607,BTL,48.013951999999996
ABAB,ABB-064,1540.9164,8.942,-57.764,47.45312,6.525,0.1537,2.583,BTL,47.347536000000005
ABAB,ABB-064,1541.0688,9.002,-53.863,46.34088,6.462,0.1465,2.57,BTL,46.666888
ABAB,ABB-064,1541.2212,9.061,-50.855,45.59544,6.399,0.1394,2.6,BTL,46.224599999999995
ABAB,ABB-064,1541.3736,9.092,-48.304,45.536440000000006,6.349,0.1323,2.611,BTL,46.191776
ABAB,ABB-064,1541.526,9.122,-46.145,46.19712,6.309,0.1253,2.617,BTL,46.602848
ABAB,ABB-064,1541.6784,9.116,-44.475,47.289,6.392,0.1198,2.618,BTL,47.254944
ABAB,ABB-064,1541.8308,9.091,-42.07,48.39624,6.471,0.124,2.614,BTL,47.789584000000005
ABAB,ABB-064,1541.9832,9.066,-39.192,48.855920000000005,6.507,0.1282,2.611,BTL,47.824536
ABAB,ABB-064,1542.1356,9.041,-35.911,48.20964,6.462,0.1466,2.633,BTL,47.13084
ABAB,ABB-064,1542.288,8.965,-34.397,46.37188,6.161,0.1776,2.635,BTL,45.667992000000005
ABAB,ABB-064,1542.4404,8.889,-35.767,43.82052,5.806,0.2079,2.611,BTL,43.619768
ABAB,ABB-064,1542.5928,8.219,-41.368,41.08200000000001,5.494,0.2186,2.574,BTL,41.343720000000005
ABAB,ABB-064,1542.7452,8.203,-48.215,38.6148,5.217,0.2292,2.548,BTL,39.248688
ABAB,ABB-064,1542.8976,8.2,-55.214,36.8294,4.944,0.2283,2.53,BTL,37.62012800000001
ABAB,ABB-064,1543.05,8.197,-60.553,35.89672,4.727,0.2254,2.496,BTL,36.609792
ABAB,ABB-064,1543.2024,8.195,-64.739,35.67772000000001,4.511,0.2208,2.533,BTL,36.233312000000005
ABAB,ABB-064,1543.3548,8.194,-68.575,36.03032,4.377,0.2255,2.552,BTL,36.36836000000001
ABAB,ABB-064,1543.5072,8.205,-72.043,36.732400000000005,4.244,0.2243,2.536,BTL,36.827432
ABAB,ABB-064,1543.6596,8.217,-74.88,37.50464000000001,4.195,0.222,2.562,BTL,37.428104000000005
ABAB,ABB-064,1543.812,8.216,-76.199,38.19208,4.205,0.2218,2.574,BTL,38.016360000000006
ABAB,ABB-064,1543.9644,8.215,-77.354,38.68108,4.335,0.2311,2.56,BTL,38.53192800000001
ABAB,ABB-064,1544.1168,8.204,-77.605,38.9716,4.465,0.2443,2.522,BTL,38.985472
ABAB,ABB-064,1544.2692,8.186,-77.712,39.31024000000001,4.613,0.2533,2.518,BTL,39.391648
ABAB,ABB-064,1544.4216,8.168,-76.747,39.772360000000006,4.788,0.2483,2.507,BTL,39.764768000000004
ABAB,ABB-064,1544.574,8.157,-75.245,40.22296,4.964,0.2395,2.509,BTL,40.070464
ABAB,ABB-064,1544.7264,8.147,-74.142,40.54668,5.14,0.2262,2.537,BTL,40.187824
ABAB,ABB-064,1544.8788,8.182,-72.986,40.50008,5.31,0.2168,2.558,BTL,39.998824
ABAB,ABB-064,1545.0312,8.221,-72.09,39.89704,5.477,0.2218,2.581,BTL,39.493336
ABAB,ABB-064,1545.1836,8.261,-71.537,38.82736,5.645,0.2324,2.569,BTL,38.734736
ABAB,ABB-064,1545.336,8.275,-70.983,37.69552,5.788,0.2406,2.561,BTL,37.878968
ABAB,ABB-064,1545.4884,8.285,-70.592,36.75368,5.926,0.2372,2.553,BTL,37.136160000000004
ABAB,ABB-064,1545.6408,8.297,-70.396,36.22124,6.063,0.2337,2.566,BTL,36.687152000000005
ABAB,ABB-064,1545.7932,8.308,-70.2,36.183,6.224,0.224,2.58,BTL,36.56712
ABAB,ABB-064,1545.9456,8.319,-70.004,36.58232,6.39,0.2125,2.595,BTL,36.73632
ABAB,ABB-064,1546.098,8.33,-69.341,37.09536,6.556,0.2099,2.591,BTL,37.115351999999994
ABAB,ABB-064,1546.2504,8.341,-68.59,37.59968,6.749,0.1989,2.577,BTL,37.609976
ABAB,ABB-064,1546.4028,8.365,-67.788,38.1164,7.05,0.1872,2.578,BTL,38.153192
ABAB,ABB-064,1546.5552,8.372,-64.448,38.65612,7.351,0.1766,2.579,BTL,38.759392
ABAB,ABB-064,1546.7076,8.378,-61.618,39.2984,7.672,0.1839,2.592,BTL,39.459648
ABAB,ABB-064,1546.86,8.385,-59.116,40.12636,8.002,0.1902,2.603,BTL,40.233768000000005
ABAB,ABB-064,1547.0124,8.406,-56.613,41.10096,8.314,0.174,2.615,BTL,41.023087999999994
